data,codigo_estacao,nome_estacao,cota_cm,vazao_m3s,chuva_mm,rio,uf,municipio,bacia,sub_bacia,latitude,longitude,altitude,area_drenagem_km2,ano,mes,dia,trimestre,dia_semana,periodo_hidrologico,fonte_dados,nivel_consistencia,tipo_medicao,Dia_Maxima,Dia_Minima,cota_maxima_mes_cm,cota_media_mes_cm,cota_mediadiaria_mes_cm,cota_minima_mes_cm,uf_nome,operando
2024-09-30,15490000,PROSPERIDADE (EX. FOZ DO JAMARI),180.0,,,RIO MADEIRA,RO,PORTO VELHO,RIO AMAZONAS,"RIO AMAZONAS,MADEIRA,GUAPORÉ,...",-8.4522,-63.5178,40.0,977000.0,2024,9,30,3,Monday,seca,convencional,1,3,1,23,264.0,200.0,1,159.0,RONDÔNIA,1
2024-10-01,15490000,PROSPERIDADE (EX. FOZ DO JAMARI),178.0,,,RIO MADEIRA,RO,PORTO VELHO,RIO AMAZONAS,"RIO AMAZONAS,MADEIRA,GUAPORÉ,...",-8.4522,-63.5178,40.0,977000.0,2024,10,1,4,Tuesday,seca,convencional,1,3,28,13,235.0,190.0,1,155.0,RONDÔNIA,1
2024-10-02,15490000,PROSPERIDADE (EX. FOZ DO JAMARI),175.0,,,RIO MADEIRA,RO,PORTO VELHO,RIO AMAZONAS,"RIO AMAZONAS,MADEIRA,GUAPORÉ,...",-8.4522,-63.5178,40.0,977000.0,2024,10,2,4,Wednesday,seca,convencional,1,3,28,13,235.0,190.0,1,155.0,RONDÔNIA,1
2024-10-03,15490000,PROSPERIDADE (EX. FOZ DO JAMARI),175.0,,,RIO MADEIRA,RO,PORTO VELHO,RIO AMAZONAS,"RIO AMAZONAS,MADEIRA,GUAPORÉ,...",-8.4522,-63.5178,40.0,977000.0,2024,10,3,4,Thursday,seca,convencional,1,3,28,13,235.0,190.0,1,155.0,RONDÔNIA,1
2024-10-04,15490000,PROSPERIDADE (EX. FOZ DO JAMARI),168.0,,,RIO MADEIRA,RO,PORTO VELHO,RIO AMAZONAS,"RIO AMAZONAS,MADEIRA,GUAPORÉ,...",-8.4522,-63.5178,40.0,977000.0,2024,10,4,4,Friday,seca,convencional,1,3,28,13,235.0,190.0,1,155.0,RONDÔNIA,1
2024-10-05,15490000,PROSPERIDADE (EX. FOZ DO JAMARI),168.0,,,RIO MADEIRA,RO,PORTO VELHO,RIO AMAZONAS,"RIO AMAZONAS,MADEIRA,GUAPORÉ,...",-8.4522,-63.5178,40.0,977000.0,2024,10,5,4,Saturday,seca,convencional,1,3,28,13,235.0,190.0,1,155.0,RONDÔNIA,1
2024-10-06,15490000,PROSPERIDADE (EX. FOZ DO JAMARI),174.0,,,RIO MADEIRA,RO,PORTO VELHO,RIO AMAZONAS,"RIO AMAZONAS,MADEIRA,GUAPORÉ,...",-8.4522,-63.5178,40.0,977000.0,2024,10,6,4,Sunday,seca,convencional,1,3,28,13,235.0,190.0,1,155.0,RONDÔNIA,1
2024-10-07,15490000,PROSPERIDADE (EX. FOZ DO JAMARI),170.0,,,RIO MADEIRA,RO,PORTO VELHO,RIO AMAZONAS,"RIO AMAZONAS,MADEIRA,GUAPORÉ,...",-8.4522,-63.5178,40.0,977000.0,2024,10,7,4,Monday,seca,convencional,1,3,28,13,235.0,190.0,1,155.0,RONDÔNIA,1
2024-10-08,15490000,PROSPERIDADE (EX. FOZ DO JAMARI),167.0,,,RIO MADEIRA,RO,PORTO VELHO,RIO AMAZONAS,"RIO AMAZONAS,MADEIRA,GUAPORÉ,...",-8.4522,-63.5178,40.0,977000.0,2024,10,8,4,Tuesday,seca,convencional,1,3,28,13,235.0,190.0,1,155.0,RONDÔNIA,1
2024-10-09,15490000,PROSPERIDADE (EX. FOZ DO JAMARI),166.0,,,RIO MADEIRA,RO,PORTO VELHO,RIO AMAZONAS,"RIO AMAZONAS,MADEIRA,GUAPORÉ,...",-8.4522,-63.5178,40.0,977000.0,2024,10,9,4,Wednesday,seca,convencional,1,3,28,13,235.0,190.0,1,155.0,RONDÔNIA,1
2024-10-10,15490000,PROSPERIDADE (EX. FOZ DO JAMARI),168.0,,,RIO MADEIRA,RO,PORTO VELHO,RIO AMAZONAS,"RIO AMAZONAS,MADEIRA,GUAPORÉ,...",-8.4522,-63.5178,40.0,977000.0,2024,10,10,4,Thursday,seca,convencional,1,3,28,13,235.0,190.0,1,155.0,RONDÔNIA,1
2024-10-11,15490000,PROSPERIDADE (EX. FOZ DO JAMARI),161.0,,,RIO MADEIRA,RO,PORTO VELHO,RIO AMAZONAS,"RIO AMAZONAS,MADEIRA,GUAPORÉ,...",-8.4522,-63.5178,40.0,977000.0,2024,10,11,4,Friday,seca,convencional,1,3,28,13,235.0,190.0,1,155.0,RONDÔNIA,1
2024-10-12,15490000,PROSPERIDADE (EX. FOZ DO JAMARI),157.0,,,RIO MADEIRA,RO,PORTO VELHO,RIO AMAZONAS,"RIO AMAZONAS,MADEIRA,GUAPORÉ,...",-8.4522,-63.5178,40.0,977000.0,2024,10,12,4,Saturday,seca,convencional,1,3,28,13,235.0,190.0,1,155.0,RONDÔNIA,1
2024-10-13,15490000,PROSPERIDADE (EX. FOZ DO JAMARI),155.0,,,RIO MADEIRA,RO,PORTO VELHO,RIO AMAZONAS,"RIO AMAZONAS,MADEIRA,GUAPORÉ,...",-8.4522,-63.5178,40.0,977000.0,2024,10,13,4,Sunday,seca,convencional,1,3,28,13,235.0,190.0,1,155.0,RONDÔNIA,1
2024-10-14,15490000,PROSPERIDADE (EX. FOZ DO JAMARI),165.0,,,RIO MADEIRA,RO,PORTO VELHO,RIO AMAZONAS,"RIO AMAZONAS,MADEIRA,GUAPORÉ,...",-8.4522,-63.5178,40.0,977000.0,2024,10,14,4,Monday,seca,convencional,1,3,28,13,235.0,190.0,1,155.0,RONDÔNIA,1
2024-10-15,15490000,PROSPERIDADE (EX. FOZ DO JAMARI),189.0,,,RIO MADEIRA,RO,PORTO VELHO,RIO AMAZONAS,"RIO AMAZONAS,MADEIRA,GUAPORÉ,...",-8.4522,-63.5178,40.0,977000.0,2024,10,15,4,Tuesday,seca,convencional,1,3,28,13,235.0,190.0,1,155.0,RONDÔNIA,1
2024-10-16,15490000,PROSPERIDADE (EX. FOZ DO JAMARI),183.0,,,RIO MADEIRA,RO,PORTO VELHO,RIO AMAZONAS,"RIO AMAZONAS,MADEIRA,GUAPORÉ,...",-8.4522,-63.5178,40.0,977000.0,2024,10,16,4,Wednesday,seca,convencional,1,3,28,13,235.0,190.0,1,155.0,RONDÔNIA,1
2024-10-17,15490000,PROSPERIDADE (EX. FOZ DO JAMARI),186.0,,,RIO MADEIRA,RO,PORTO VELHO,RIO AMAZONAS,"RIO AMAZONAS,MADEIRA,GUAPORÉ,...",-8.4522,-63.5178,40.0,977000.0,2024,10,17,4,Thursday,seca,convencional,1,3,28,13,235.0,190.0,1,155.0,RONDÔNIA,1
2024-10-18,15490000,PROSPERIDADE (EX. FOZ DO JAMARI),186.0,,,RIO MADEIRA,RO,PORTO VELHO,RIO AMAZONAS,"RIO AMAZONAS,MADEIRA,GUAPORÉ,...",-8.4522,-63.5178,40.0,977000.0,2024,10,18,4,Friday,seca,convencional,1,3,28,13,235.0,190.0,1,155.0,RONDÔNIA,1
2024-10-19,15490000,PROSPERIDADE (EX. FOZ DO JAMARI),184.0,,,RIO MADEIRA,RO,PORTO VELHO,RIO AMAZONAS,"RIO AMAZONAS,MADEIRA,GUAPORÉ,...",-8.4522,-63.5178,40.0,977000.0,2024,10,19,4,Saturday,seca,convencional,1,3,28,13,235.0,190.0,1,155.0,RONDÔNIA,1
2024-10-20,15490000,PROSPERIDADE (EX. FOZ DO JAMARI),183.0,,,RIO MADEIRA,RO,PORTO VELHO,RIO AMAZONAS,"RIO AMAZONAS,MADEIRA,GUAPORÉ,...",-8.4522,-63.5178,40.0,977000.0,2024,10,20,4,Sunday,seca,convencional,1,3,28,13,235.0,190.0,1,155.0,RONDÔNIA,1
2024-10-21,15490000,PROSPERIDADE (EX. FOZ DO JAMARI),182.0,,,RIO MADEIRA,RO,PORTO VELHO,RIO AMAZONAS,"RIO AMAZONAS,MADEIRA,GUAPORÉ,...",-8.4522,-63.5178,40.0,977000.0,2024,10,21,4,Monday,seca,convencional,1,3,28,13,235.0,190.0,1,155.0,RONDÔNIA,1
2024-10-22,15490000,PROSPERIDADE (EX. FOZ DO JAMARI),220.0,,,RIO MADEIRA,RO,PORTO VELHO,RIO AMAZONAS,"RIO AMAZONAS,MADEIRA,GUAPORÉ,...",-8.4522,-63.5178,40.0,977000.0,2024,10,22,4,Tuesday,seca,convencional,1,3,28,13,235.0,190.0,1,155.0,RONDÔNIA,1
2024-10-23,15490000,PROSPERIDADE (EX. FOZ DO JAMARI),223.0,,,RIO MADEIRA,RO,PORTO VELHO,RIO AMAZONAS,"RIO AMAZONAS,MADEIRA,GUAPORÉ,...",-8.4522,-63.5178,40.0,977000.0,2024,10,23,4,Wednesday,seca,convencional,1,3,28,13,235.0,190.0,1,155.0,RONDÔNIA,1
2024-10-24,15490000,PROSPERIDADE (EX. FOZ DO JAMARI),230.0,,,RIO MADEIRA,RO,PORTO VELHO,RIO AMAZONAS,"RIO AMAZONAS,MADEIRA,GUAPORÉ,...",-8.4522,-63.5178,40.0,977000.0,2024,10,24,4,Thursday,seca,convencional,1,3,28,13,235.0,190.0,1,155.0,RONDÔNIA,1
2024-10-25,15490000,PROSPERIDADE (EX. FOZ DO JAMARI),229.0,,,RIO MADEIRA,RO,PORTO VELHO,RIO AMAZONAS,"RIO AMAZONAS,MADEIRA,GUAPORÉ,...",-8.4522,-63.5178,40.0,977000.0,2024,10,25,4,Friday,seca,convencional,1,3,28,13,235.0,190.0,1,155.0,RONDÔNIA,1
2024-10-26,15490000,PROSPERIDADE (EX. FOZ DO JAMARI),226.0,,,RIO MADEIRA,RO,PORTO VELHO,RIO AMAZONAS,"RIO AMAZONAS,MADEIRA,GUAPORÉ,...",-8.4522,-63.5178,40.0,977000.0,2024,10,26,4,Saturday,seca,convencional,1,3,28,13,235.0,190.0,1,155.0,RONDÔNIA,1
2024-10-27,15490000,PROSPERIDADE (EX. FOZ DO JAMARI),231.0,,,RIO MADEIRA,RO,PORTO VELHO,RIO AMAZONAS,"RIO AMAZONAS,MADEIRA,GUAPORÉ,...",-8.4522,-63.5178,40.0,977000.0,2024,10,27,4,Sunday,seca,convencional,1,3,28,13,235.0,190.0,1,155.0,RONDÔNIA,1
2024-10-28,15490000,PROSPERIDADE (EX. FOZ DO JAMARI),235.0,,,RIO MADEIRA,RO,PORTO VELHO,RIO AMAZONAS,"RIO AMAZONAS,MADEIRA,GUAPORÉ,...",-8.4522,-63.5178,40.0,977000.0,2024,10,28,4,Monday,seca,convencional,1,3,28,13,235.0,190.0,1,155.0,RONDÔNIA,1
2024-10-29,15490000,PROSPERIDADE (EX. FOZ DO JAMARI),220.0,,,RIO MADEIRA,RO,PORTO VELHO,RIO AMAZONAS,"RIO AMAZONAS,MADEIRA,GUAPORÉ,...",-8.4522,-63.5178,40.0,977000.0,2024,10,29,4,Tuesday,seca,convencional,1,3,28,13,235.0,190.0,1,155.0,RONDÔNIA,1
2024-10-30,15490000,PROSPERIDADE (EX. FOZ DO JAMARI),227.0,,,RIO MADEIRA,RO,PORTO VELHO,RIO AMAZONAS,"RIO AMAZONAS,MADEIRA,GUAPORÉ,...",-8.4522,-63.5178,40.0,977000.0,2024,10,30,4,Wednesday,seca,convencional,1,3,28,13,235.0,190.0,1,155.0,RONDÔNIA,1
2024-10-31,15490000,PROSPERIDADE (EX. FOZ DO JAMARI),219.0,,,RIO MADEIRA,RO,PORTO VELHO,RIO AMAZONAS,"RIO AMAZONAS,MADEIRA,GUAPORÉ,...",-8.4522,-63.5178,40.0,977000.0,2024,10,31,4,Thursday,seca,convencional,1,3,28,13,235.0,190.0,1,155.0,RONDÔNIA,1
2024-11-01,15490000,PROSPERIDADE (EX. FOZ DO JAMARI),214.0,,,RIO MADEIRA,RO,PORTO VELHO,RIO AMAZONAS,"RIO AMAZONAS,MADEIRA,GUAPORÉ,...",-8.4522,-63.5178,40.0,977000.0,2024,11,1,4,Friday,seca,convencional,1,1,30,1,726.0,443.0,1,210.0,RONDÔNIA,1
2024-11-02,15490000,PROSPERIDADE (EX. FOZ DO JAMARI),222.5,,,RIO MADEIRA,RO,PORTO VELHO,RIO AMAZONAS,"RIO AMAZONAS,MADEIRA,GUAPORÉ,...",-8.4522,-63.5178,40.0,977000.0,2024,11,2,4,Saturday,seca,convencional,1,1,30,1,726.0,443.0,1,210.0,RONDÔNIA,1
2024-11-03,15490000,PROSPERIDADE (EX. FOZ DO JAMARI),258.0,,,RIO MADEIRA,RO,PORTO VELHO,RIO AMAZONAS,"RIO AMAZONAS,MADEIRA,GUAPORÉ,...",-8.4522,-63.5178,40.0,977000.0,2024,11,3,4,Sunday,seca,convencional,1,1,30,1,726.0,443.0,1,210.0,RONDÔNIA,1
2024-11-04,15490000,PROSPERIDADE (EX. FOZ DO JAMARI),322.0,,,RIO MADEIRA,RO,PORTO VELHO,RIO AMAZONAS,"RIO AMAZONAS,MADEIRA,GUAPORÉ,...",-8.4522,-63.5178,40.0,977000.0,2024,11,4,4,Monday,seca,convencional,1,1,30,1,726.0,443.0,1,210.0,RONDÔNIA,1
2024-11-05,15490000,PROSPERIDADE (EX. FOZ DO JAMARI),319.5,,,RIO MADEIRA,RO,PORTO VELHO,RIO AMAZONAS,"RIO AMAZONAS,MADEIRA,GUAPORÉ,...",-8.4522,-63.5178,40.0,977000.0,2024,11,5,4,Tuesday,seca,convencional,1,1,30,1,726.0,443.0,1,210.0,RONDÔNIA,1
2024-11-06,15490000,PROSPERIDADE (EX. FOZ DO JAMARI),333.0,,,RIO MADEIRA,RO,PORTO VELHO,RIO AMAZONAS,"RIO AMAZONAS,MADEIRA,GUAPORÉ,...",-8.4522,-63.5178,40.0,977000.0,2024,11,6,4,Wednesday,seca,convencional,1,1,30,1,726.0,443.0,1,210.0,RONDÔNIA,1
2024-11-07,15490000,PROSPERIDADE (EX. FOZ DO JAMARI),343.0,,,RIO MADEIRA,RO,PORTO VELHO,RIO AMAZONAS,"RIO AMAZONAS,MADEIRA,GUAPORÉ,...",-8.4522,-63.5178,40.0,977000.0,2024,11,7,4,Thursday,seca,convencional,1,1,30,1,726.0,443.0,1,210.0,RONDÔNIA,1
2024-11-08,15490000,PROSPERIDADE (EX. FOZ DO JAMARI),353.0,,,RIO MADEIRA,RO,PORTO VELHO,RIO AMAZONAS,"RIO AMAZONAS,MADEIRA,GUAPORÉ,...",-8.4522,-63.5178,40.0,977000.0,2024,11,8,4,Friday,seca,convencional,1,1,30,1,726.0,443.0,1,210.0,RONDÔNIA,1
2024-11-09,15490000,PROSPERIDADE (EX. FOZ DO JAMARI),360.0,,,RIO MADEIRA,RO,PORTO VELHO,RIO AMAZONAS,"RIO AMAZONAS,MADEIRA,GUAPORÉ,...",-8.4522,-63.5178,40.0,977000.0,2024,11,9,4,Saturday,seca,convencional,1,1,30,1,726.0,443.0,1,210.0,RONDÔNIA,1
2024-11-10,15490000,PROSPERIDADE (EX. FOZ DO JAMARI),370.0,,,RIO MADEIRA,RO,PORTO VELHO,RIO AMAZONAS,"RIO AMAZONAS,MADEIRA,GUAPORÉ,...",-8.4522,-63.5178,40.0,977000.0,2024,11,10,4,Sunday,seca,convencional,1,1,30,1,726.0,443.0,1,210.0,RONDÔNIA,1
2024-11-11,15490000,PROSPERIDADE (EX. FOZ DO JAMARI),376.0,,,RIO MADEIRA,RO,PORTO VELHO,RIO AMAZONAS,"RIO AMAZONAS,MADEIRA,GUAPORÉ,...",-8.4522,-63.5178,40.0,977000.0,2024,11,11,4,Monday,seca,convencional,1,1,30,1,726.0,443.0,1,210.0,RONDÔNIA,1
2024-11-12,15490000,PROSPERIDADE (EX. FOZ DO JAMARI),385.0,,,RIO MADEIRA,RO,PORTO VELHO,RIO AMAZONAS,"RIO AMAZONAS,MADEIRA,GUAPORÉ,...",-8.4522,-63.5178,40.0,977000.0,2024,11,12,4,Tuesday,seca,convencional,1,1,30,1,726.0,443.0,1,210.0,RONDÔNIA,1
2024-11-13,15490000,PROSPERIDADE (EX. FOZ DO JAMARI),396.5,,,RIO MADEIRA,RO,PORTO VELHO,RIO AMAZONAS,"RIO AMAZONAS,MADEIRA,GUAPORÉ,...",-8.4522,-63.5178,40.0,977000.0,2024,11,13,4,Wednesday,seca,convencional,1,1,30,1,726.0,443.0,1,210.0,RONDÔNIA,1
2024-11-14,15490000,PROSPERIDADE (EX. FOZ DO JAMARI),424.0,,,RIO MADEIRA,RO,PORTO VELHO,RIO AMAZONAS,"RIO AMAZONAS,MADEIRA,GUAPORÉ,...",-8.4522,-63.5178,40.0,977000.0,2024,11,14,4,Thursday,seca,convencional,1,1,30,1,726.0,443.0,1,210.0,RONDÔNIA,1
2024-11-15,15490000,PROSPERIDADE (EX. FOZ DO JAMARI),437.0,,,RIO MADEIRA,RO,PORTO VELHO,RIO AMAZONAS,"RIO AMAZONAS,MADEIRA,GUAPORÉ,...",-8.4522,-63.5178,40.0,977000.0,2024,11,15,4,Friday,seca,convencional,1,1,30,1,726.0,443.0,1,210.0,RONDÔNIA,1
2024-11-16,15490000,PROSPERIDADE (EX. FOZ DO JAMARI),445.0,,,RIO MADEIRA,RO,PORTO VELHO,RIO AMAZONAS,"RIO AMAZONAS,MADEIRA,GUAPORÉ,...",-8.4522,-63.5178,40.0,977000.0,2024,11,16,4,Saturday,seca,convencional,1,1,30,1,726.0,443.0,1,210.0,RONDÔNIA,1
2024-11-17,15490000,PROSPERIDADE (EX. FOZ DO JAMARI),450.5,,,RIO MADEIRA,RO,PORTO VELHO,RIO AMAZONAS,"RIO AMAZONAS,MADEIRA,GUAPORÉ,...",-8.4522,-63.5178,40.0,977000.0,2024,11,17,4,Sunday,seca,convencional,1,1,30,1,726.0,443.0,1,210.0,RONDÔNIA,1
2024-11-18,15490000,PROSPERIDADE (EX. FOZ DO JAMARI),461.0,,,RIO MADEIRA,RO,PORTO VELHO,RIO AMAZONAS,"RIO AMAZONAS,MADEIRA,GUAPORÉ,...",-8.4522,-63.5178,40.0,977000.0,2024,11,18,4,Monday,seca,convencional,1,1,30,1,726.0,443.0,1,210.0,RONDÔNIA,1
2024-11-19,15490000,PROSPERIDADE (EX. FOZ DO JAMARI),473.0,,,RIO MADEIRA,RO,PORTO VELHO,RIO AMAZONAS,"RIO AMAZONAS,MADEIRA,GUAPORÉ,...",-8.4522,-63.5178,40.0,977000.0,2024,11,19,4,Tuesday,seca,convencional,1,1,30,1,726.0,443.0,1,210.0,RONDÔNIA,1
2024-11-20,15490000,PROSPERIDADE (EX. FOZ DO JAMARI),504.0,,,RIO MADEIRA,RO,PORTO VELHO,RIO AMAZONAS,"RIO AMAZONAS,MADEIRA,GUAPORÉ,...",-8.4522,-63.5178,40.0,977000.0,2024,11,20,4,Wednesday,seca,convencional,1,1,30,1,726.0,443.0,1,210.0,RONDÔNIA,1
2024-11-21,15490000,PROSPERIDADE (EX. FOZ DO JAMARI),522.0,,,RIO MADEIRA,RO,PORTO VELHO,RIO AMAZONAS,"RIO AMAZONAS,MADEIRA,GUAPORÉ,...",-8.4522,-63.5178,40.0,977000.0,2024,11,21,4,Thursday,seca,convencional,1,1,30,1,726.0,443.0,1,210.0,RONDÔNIA,1
2024-11-22,15490000,PROSPERIDADE (EX. FOZ DO JAMARI),530.0,,,RIO MADEIRA,RO,PORTO VELHO,RIO AMAZONAS,"RIO AMAZONAS,MADEIRA,GUAPORÉ,...",-8.4522,-63.5178,40.0,977000.0,2024,11,22,4,Friday,seca,convencional,1,1,30,1,726.0,443.0,1,210.0,RONDÔNIA,1
2024-11-23,15490000,PROSPERIDADE (EX. FOZ DO JAMARI),536.5,,,RIO MADEIRA,RO,PORTO VELHO,RIO AMAZONAS,"RIO AMAZONAS,MADEIRA,GUAPORÉ,...",-8.4522,-63.5178,40.0,977000.0,2024,11,23,4,Saturday,seca,convencional,1,1,30,1,726.0,443.0,1,210.0,RONDÔNIA,1
2024-11-24,15490000,PROSPERIDADE (EX. FOZ DO JAMARI),537.5,,,RIO MADEIRA,RO,PORTO VELHO,RIO AMAZONAS,"RIO AMAZONAS,MADEIRA,GUAPORÉ,...",-8.4522,-63.5178,40.0,977000.0,2024,11,24,4,Sunday,seca,convencional,1,1,30,1,726.0,443.0,1,210.0,RONDÔNIA,1
2024-11-25,15490000,PROSPERIDADE (EX. FOZ DO JAMARI),542.0,,,RIO MADEIRA,RO,PORTO VELHO,RIO AMAZONAS,"RIO AMAZONAS,MADEIRA,GUAPORÉ,...",-8.4522,-63.5178,40.0,977000.0,2024,11,25,4,Monday,seca,convencional,1,1,30,1,726.0,443.0,1,210.0,RONDÔNIA,1
2024-11-26,15490000,PROSPERIDADE (EX. FOZ DO JAMARI),573.0,,,RIO MADEIRA,RO,PORTO VELHO,RIO AMAZONAS,"RIO AMAZONAS,MADEIRA,GUAPORÉ,...",-8.4522,-63.5178,40.0,977000.0,2024,11,26,4,Tuesday,seca,convencional,1,1,30,1,726.0,443.0,1,210.0,RONDÔNIA,1
2024-11-27,15490000,PROSPERIDADE (EX. FOZ DO JAMARI),579.5,,,RIO MADEIRA,RO,PORTO VELHO,RIO AMAZONAS,"RIO AMAZONAS,MADEIRA,GUAPORÉ,...",-8.4522,-63.5178,40.0,977000.0,2024,11,27,4,Wednesday,seca,convencional,1,1,30,1,726.0,443.0,1,210.0,RONDÔNIA,1
2024-11-28,15490000,PROSPERIDADE (EX. FOZ DO JAMARI),652.0,,,RIO MADEIRA,RO,PORTO VELHO,RIO AMAZONAS,"RIO AMAZONAS,MADEIRA,GUAPORÉ,...",-8.4522,-63.5178,40.0,977000.0,2024,11,28,4,Thursday,seca,convencional,1,1,30,1,726.0,443.0,1,210.0,RONDÔNIA,1
2024-11-29,15490000,PROSPERIDADE (EX. FOZ DO JAMARI),645.5,,,RIO MADEIRA,RO,PORTO VELHO,RIO AMAZONAS,"RIO AMAZONAS,MADEIRA,GUAPORÉ,...",-8.4522,-63.5178,40.0,977000.0,2024,11,29,4,Friday,seca,convencional,1,1,30,1,726.0,443.0,1,210.0,RONDÔNIA,1
2024-11-30,15490000,PROSPERIDADE (EX. FOZ DO JAMARI),722.0,,,RIO MADEIRA,RO,PORTO VELHO,RIO AMAZONAS,"RIO AMAZONAS,MADEIRA,GUAPORÉ,...",-8.4522,-63.5178,40.0,977000.0,2024,11,30,4,Saturday,seca,convencional,1,1,30,1,726.0,443.0,1,210.0,RONDÔNIA,1
2024-12-01,15490000,PROSPERIDADE (EX. FOZ DO JAMARI),716.0,,,RIO MADEIRA,RO,PORTO VELHO,RIO AMAZONAS,"RIO AMAZONAS,MADEIRA,GUAPORÉ,...",-8.4522,-63.5178,40.0,977000.0,2024,12,1,4,Sunday,cheia,convencional,1,1,31,3,1112.0,916.0,0,694.0,RONDÔNIA,1
2024-12-02,15490000,PROSPERIDADE (EX. FOZ DO JAMARI),705.0,,,RIO MADEIRA,RO,PORTO VELHO,RIO AMAZONAS,"RIO AMAZONAS,MADEIRA,GUAPORÉ,...",-8.4522,-63.5178,40.0,977000.0,2024,12,2,4,Monday,cheia,convencional,1,1,31,3,1112.0,916.0,0,694.0,RONDÔNIA,1
2024-12-03,15490000,PROSPERIDADE (EX. FOZ DO JAMARI),694.0,,,RIO MADEIRA,RO,PORTO VELHO,RIO AMAZONAS,"RIO AMAZONAS,MADEIRA,GUAPORÉ,...",-8.4522,-63.5178,40.0,977000.0,2024,12,3,4,Tuesday,cheia,convencional,1,1,31,3,1112.0,916.0,0,694.0,RONDÔNIA,1
2024-12-04,15490000,PROSPERIDADE (EX. FOZ DO JAMARI),705.0,,,RIO MADEIRA,RO,PORTO VELHO,RIO AMAZONAS,"RIO AMAZONAS,MADEIRA,GUAPORÉ,...",-8.4522,-63.5178,40.0,977000.0,2024,12,4,4,Wednesday,cheia,convencional,1,1,31,3,1112.0,916.0,0,694.0,RONDÔNIA,1
2024-12-05,15490000,PROSPERIDADE (EX. FOZ DO JAMARI),710.0,,,RIO MADEIRA,RO,PORTO VELHO,RIO AMAZONAS,"RIO AMAZONAS,MADEIRA,GUAPORÉ,...",-8.4522,-63.5178,40.0,977000.0,2024,12,5,4,Thursday,cheia,convencional,1,1,31,3,1112.0,916.0,0,694.0,RONDÔNIA,1
2024-12-06,15490000,PROSPERIDADE (EX. FOZ DO JAMARI),711.0,,,RIO MADEIRA,RO,PORTO VELHO,RIO AMAZONAS,"RIO AMAZONAS,MADEIRA,GUAPORÉ,...",-8.4522,-63.5178,40.0,977000.0,2024,12,6,4,Friday,cheia,convencional,1,1,31,3,1112.0,916.0,0,694.0,RONDÔNIA,1
2024-12-07,15490000,PROSPERIDADE (EX. FOZ DO JAMARI),706.0,,,RIO MADEIRA,RO,PORTO VELHO,RIO AMAZONAS,"RIO AMAZONAS,MADEIRA,GUAPORÉ,...",-8.4522,-63.5178,40.0,977000.0,2024,12,7,4,Saturday,cheia,convencional,1,1,31,3,1112.0,916.0,0,694.0,RONDÔNIA,1
2024-12-08,15490000,PROSPERIDADE (EX. FOZ DO JAMARI),720.0,,,RIO MADEIRA,RO,PORTO VELHO,RIO AMAZONAS,"RIO AMAZONAS,MADEIRA,GUAPORÉ,...",-8.4522,-63.5178,40.0,977000.0,2024,12,8,4,Sunday,cheia,convencional,1,1,31,3,1112.0,916.0,0,694.0,RONDÔNIA,1
2024-12-09,15490000,PROSPERIDADE (EX. FOZ DO JAMARI),787.0,,,RIO MADEIRA,RO,PORTO VELHO,RIO AMAZONAS,"RIO AMAZONAS,MADEIRA,GUAPORÉ,...",-8.4522,-63.5178,40.0,977000.0,2024,12,9,4,Monday,cheia,convencional,1,1,31,3,1112.0,916.0,0,694.0,RONDÔNIA,1
2024-12-10,15490000,PROSPERIDADE (EX. FOZ DO JAMARI),839.0,,,RIO MADEIRA,RO,PORTO VELHO,RIO AMAZONAS,"RIO AMAZONAS,MADEIRA,GUAPORÉ,...",-8.4522,-63.5178,40.0,977000.0,2024,12,10,4,Tuesday,cheia,convencional,1,1,31,3,1112.0,916.0,0,694.0,RONDÔNIA,1
2024-12-11,15490000,PROSPERIDADE (EX. FOZ DO JAMARI),869.0,,,RIO MADEIRA,RO,PORTO VELHO,RIO AMAZONAS,"RIO AMAZONAS,MADEIRA,GUAPORÉ,...",-8.4522,-63.5178,40.0,977000.0,2024,12,11,4,Wednesday,cheia,convencional,1,1,31,3,1112.0,916.0,0,694.0,RONDÔNIA,1
2024-12-12,15490000,PROSPERIDADE (EX. FOZ DO JAMARI),915.0,,,RIO MADEIRA,RO,PORTO VELHO,RIO AMAZONAS,"RIO AMAZONAS,MADEIRA,GUAPORÉ,...",-8.4522,-63.5178,40.0,977000.0,2024,12,12,4,Thursday,cheia,convencional,1,1,31,3,1112.0,916.0,0,694.0,RONDÔNIA,1
2024-12-13,15490000,PROSPERIDADE (EX. FOZ DO JAMARI),940.0,,,RIO MADEIRA,RO,PORTO VELHO,RIO AMAZONAS,"RIO AMAZONAS,MADEIRA,GUAPORÉ,...",-8.4522,-63.5178,40.0,977000.0,2024,12,13,4,Friday,cheia,convencional,1,1,31,3,1112.0,916.0,0,694.0,RONDÔNIA,1
2024-12-14,15490000,PROSPERIDADE (EX. FOZ DO JAMARI),957.0,,,RIO MADEIRA,RO,PORTO VELHO,RIO AMAZONAS,"RIO AMAZONAS,MADEIRA,GUAPORÉ,...",-8.4522,-63.5178,40.0,977000.0,2024,12,14,4,Saturday,cheia,convencional,1,1,31,3,1112.0,916.0,0,694.0,RONDÔNIA,1
