uf,AnoMes,cota_media_cm,cota_max_cm,cota_min_cm,n_estacoes,n_dias,produto,classificao_produto,id_produto,regiao,ano,mes,dsc_nivel_comercializacao,valor_produto_kg
RO,2025-09,640.2416666666667,1082.0,230.0,4,120,FLOCOS DE MILHO,PRE-COZIDO,5390,NORTE,2025,9,ATACADO,4.71
RO,2025-09,640.2416666666667,1082.0,230.0,4,120,FUBA DE MILHO,COMUM MIMOSO,5391,NORTE,2025,9,ATACADO,3.66
RO,2025-09,640.2416666666667,1082.0,230.0,4,120,LEITE DE VACA,IN NATURA,6542,NORTE,2025,9,PREÇO RECEBIDO P/ PRODUTOR,1.87
RO,2025-09,640.2416666666667,1082.0,230.0,4,120,LEITE DE VACA,LONGA VIDA INTEGRAL,4998,NORTE,2025,9,VAREJO,6.29
RO,2025-09,640.2416666666667,1082.0,230.0,4,120,LEITE DE VACA,EM PÓ INTEGRAL,4990,NORTE,2025,9,ATACADO,36.65
RO,2025-09,640.2416666666667,1082.0,230.0,4,120,MACARRAO,ESPAGUETE SÊMOLA COM,11194,NORTE,2025,9,ATACADO,9.18
RO,2025-09,640.2416666666667,1082.0,230.0,4,120,MANTEIGA,NÃO INFORMADO,8626,NORTE,2025,9,VAREJO,49.97
RO,2025-09,640.2416666666667,1082.0,230.0,4,120,MILHO,EM GRÃOS,4742,NORTE,2025,9,ATACADO,1.26
RO,2025-09,640.2416666666667,1082.0,230.0,4,120,MILHO,EM GRÃOS,4742,NORTE,2025,9,PREÇO RECEBIDO P/ PRODUTOR,0.94
RO,2025-09,640.2416666666667,1082.0,230.0,4,120,OLEO DE SOJA,REFINADO,11871,NORTE,2025,9,ATACADO,8.69
RO,2025-09,640.2416666666667,1082.0,230.0,4,120,OLEO DE SOJA,REFINADO,11871,NORTE,2025,9,VAREJO,9.27
RO,2025-09,640.2416666666667,1082.0,230.0,4,120,OVOS DE GALINHA,GRANDE BRANCO,11167,NORTE,2025,9,PREÇO RECEBIDO P/ PRODUTOR,0.6
RO,2025-09,640.2416666666667,1082.0,230.0,4,120,OVOS DE GALINHA,GRANDE BRANCO,11167,NORTE,2025,9,ATACADO,0.81
RO,2025-09,640.2416666666667,1082.0,230.0,4,120,PAO,FRANCÊS,11161,NORTE,2025,9,VAREJO,15.21
RO,2025-09,640.2416666666667,1082.0,230.0,4,120,RAIZ DE MANDIOCA,PARA FARINHA,11240,NORTE,2025,9,PREÇO RECEBIDO P/ PRODUTOR,0.49
RO,2025-09,640.2416666666667,1082.0,230.0,4,120,SOJA,EM GRÃOS,4744,NORTE,2025,9,PREÇO RECEBIDO P/ PRODUTOR,1.97
RO,2025-09,640.2416666666667,1082.0,230.0,4,120,TOMATE,NÃO INFORMADO,4667,NORTE,2025,9,VAREJO,8.53
RO,2025-10,677.1854838709677,1193.0,213.0,4,124,20-00-20,NÃO INFORMADO,4521,NORTE,2025,10,PREÇO PAGO PELO PRODUTOR,4.77
RO,2025-10,677.1854838709677,1193.0,213.0,4,124,20-05-20,NÃO INFORMADO,4523,NORTE,2025,10,PREÇO PAGO PELO PRODUTOR,4.7
RO,2025-10,677.1854838709677,1193.0,213.0,4,124,ABACAXI,PÉROLA,6320,NORTE,2025,10,PREÇO RECEBIDO P/ PRODUTOR,4.19
RO,2025-10,677.1854838709677,1193.0,213.0,4,124,ABAMECTIN NORTOXA,18 G/L ABAMECTINA AV,8925,NORTE,2025,10,PREÇO PAGO PELO PRODUTOR,111.5
RO,2025-10,677.1854838709677,1193.0,213.0,4,124,ACAI,FRUTO,8623,NORTE,2025,10,PREÇO RECEBIDO P/ PRODUTOR,5.4
RO,2025-10,677.1854838709677,1193.0,213.0,4,124,ACIDO BORICO,12%,12587,NORTE,2025,10,PREÇO PAGO PELO PRODUTOR,12.02
RO,2025-10,677.1854838709677,1193.0,213.0,4,124,ACTARA,250 WG 250 G/KG TIAM,4086,NORTE,2025,10,PREÇO PAGO PELO PRODUTOR,277.33
RO,2025-10,677.1854838709677,1193.0,213.0,4,124,ACUCAR,CRISTAL,4218,NORTE,2025,10,VAREJO,3.5
RO,2025-10,677.1854838709677,1193.0,213.0,4,124,ACUCAR,CRISTAL,4218,NORTE,2025,10,ATACADO,3.19
RO,2025-10,677.1854838709677,1193.0,213.0,4,124,ADMINISTRADOR RURAL,SEM ENCARGOS,9241,NORTE,2025,10,PREÇO PAGO PELO PRODUTOR,
RO,2025-10,677.1854838709677,1193.0,213.0,4,124,ADMINISTRADOR RURAL,NÃO INFORMADO,9240,NORTE,2025,10,PREÇO PAGO PELO PRODUTOR,
RO,2025-10,677.1854838709677,1193.0,213.0,4,124,ADUBO ORGANICO,PALHA DE CAFÉ,15388,NORTE,2025,10,PREÇO PAGO PELO PRODUTOR,0.35
RO,2025-10,677.1854838709677,1193.0,213.0,4,124,ALIETTE,800 G/KG FOSETIL-AL,15438,NORTE,2025,10,PREÇO PAGO PELO PRODUTOR,194.0
RO,2025-10,677.1854838709677,1193.0,213.0,4,124,ALUGUEL DE MAQUINA E IMPL,TRATOR 80 CV + IMPLE,11757,NORTE,2025,10,PREÇO PAGO PELO PRODUTOR,
RO,2025-10,677.1854838709677,1193.0,213.0,4,124,ALUGUEL DE MAQUINA E IMPL,TRATOR 75 CV + IMPLE,10877,NORTE,2025,10,PREÇO PAGO PELO PRODUTOR,
RO,2025-10,677.1854838709677,1193.0,213.0,4,124,ALUGUEL DE PA CARREGADEIR,NÃO INFORMADO,5407,NORTE,2025,10,PREÇO PAGO PELO PRODUTOR,
RO,2025-10,677.1854838709677,1193.0,213.0,4,124,ANALISE DE LABORATORIO,SOLO COMPLETA MACRON,8402,NORTE,2025,10,PREÇO PAGO PELO PRODUTOR,200.0
RO,2025-10,677.1854838709677,1193.0,213.0,4,124,ARROZ,LONGO FINO TIPO 1 BE,4693,NORTE,2025,10,ATACADO,3.42
RO,2025-10,677.1854838709677,1193.0,213.0,4,124,ARROZ,LONGO FINO TIPO 1 BE,4693,NORTE,2025,10,VAREJO,3.69
RO,2025-10,677.1854838709677,1193.0,213.0,4,124,AZIMUT,120 + 200 G/L AZOXIS,14345,NORTE,2025,10,PREÇO PAGO PELO PRODUTOR,103.33
RO,2025-10,677.1854838709677,1193.0,213.0,4,124,BANANA,NANICA,4627,NORTE,2025,10,VAREJO,8.47
RO,2025-10,677.1854838709677,1193.0,213.0,4,124,BANANA,PRATA,4629,NORTE,2025,10,VAREJO,0.93
RO,2025-10,677.1854838709677,1193.0,213.0,4,124,BANANA,NANICA,4627,NORTE,2025,10,VAREJO,1.27
RO,2025-10,677.1854838709677,1193.0,213.0,4,124,BANANA,PRATA,4629,NORTE,2025,10,VAREJO,9.32
RO,2025-10,677.1854838709677,1193.0,213.0,4,124,BANANA,PRATA,4629,NORTE,2025,10,PREÇO RECEBIDO P/ PRODUTOR,5.19
RO,2025-10,677.1854838709677,1193.0,213.0,4,124,BENEFICIAMENTO DO CAFE,NÃO INFORMADO,5439,NORTE,2025,10,PREÇO PAGO PELO PRODUTOR,1.25
RO,2025-10,677.1854838709677,1193.0,213.0,4,124,BENEFICIAMENTO DO CAFE,"SECAGEM, PILAGEM E T",12594,NORTE,2025,10,PREÇO PAGO PELO PRODUTOR,1.42
RO,2025-10,677.1854838709677,1193.0,213.0,4,124,BORRACHA,CERNAMBI VIRGEM PREN,7931,NORTE,2025,10,PREÇO RECEBIDO P/ PRODUTOR,3.94
RO,2025-10,677.1854838709677,1193.0,213.0,4,124,CACAU CULTIVADO,NÃO INFORMADO,11953,NORTE,2025,10,PREÇO RECEBIDO P/ PRODUTOR,19.57
RO,2025-10,677.1854838709677,1193.0,213.0,4,124,CAFE,MOÍDO E TORRADO,4704,NORTE,2025,10,ATACADO,65.4
RO,2025-10,677.1854838709677,1193.0,213.0,4,124,CAFE,MOÍDO E TORRADO,4704,NORTE,2025,10,VAREJO,73.91
RO,2025-10,677.1854838709677,1193.0,213.0,4,124,CAFE,CONILLON BICA CORRID,11239,NORTE,2025,10,PREÇO RECEBIDO P/ PRODUTOR,21.21
RO,2025-10,677.1854838709677,1193.0,213.0,4,124,CALCARIO DOLOMITICO,NÃO INFORMADO,4539,NORTE,2025,10,PREÇO PAGO PELO PRODUTOR,0.73
RO,2025-10,677.1854838709677,1193.0,213.0,4,124,CALCARIO DOLOMITICO,PRNT - PODER RELATIV,13024,NORTE,2025,10,PREÇO PAGO PELO PRODUTOR,0.7
RO,2025-10,677.1854838709677,1193.0,213.0,4,124,CAMA,DE FRANGO,12948,NORTE,2025,10,PREÇO PAGO PELO PRODUTOR,0.35
RO,2025-10,677.1854838709677,1193.0,213.0,4,124,CARA,NÃO INFORMADO,5526,NORTE,2025,10,PREÇO RECEBIDO P/ PRODUTOR,6.0
RO,2025-10,677.1854838709677,1193.0,213.0,4,124,CARNE BOVINA,COXÃO MOLE S/OSSO,4283,NORTE,2025,10,VAREJO,36.63
RO,2025-10,677.1854838709677,1193.0,213.0,4,124,CARNE BOVINA,PATINHO S/OSSO,4289,NORTE,2025,10,VAREJO,35.51
RO,2025-10,677.1854838709677,1193.0,213.0,4,124,CARNE BOVINA,COXÃO DURO S/OSSO,4282,NORTE,2025,10,VAREJO,32.89
RO,2025-10,677.1854838709677,1193.0,213.0,4,124,CARRINHO DE MAO,NÃO INFORMADO,8672,NORTE,2025,10,PREÇO PAGO PELO PRODUTOR,211.67
RO,2025-10,677.1854838709677,1193.0,213.0,4,124,CASA DE ALVENARIA P/ ADMI,NÃO INFORMADO,4393,NORTE,2025,10,PREÇO PAGO PELO PRODUTOR,
RO,2025-10,677.1854838709677,1193.0,213.0,4,124,CASA DE ALVENARIA P/ SUBE,TRANSFORMADOR 10 KVA,12588,NORTE,2025,10,PREÇO PAGO PELO PRODUTOR,28000.0
RO,2025-10,677.1854838709677,1193.0,213.0,4,124,CASA DE MADEIRA,NÃO INFORMADO,12366,NORTE,2025,10,PREÇO PAGO PELO PRODUTOR,
RO,2025-10,677.1854838709677,1193.0,213.0,4,124,CERCOBIN,875 WG 875 G/KG TIOF,14131,NORTE,2025,10,PREÇO PAGO PELO PRODUTOR,103.33
RO,2025-10,677.1854838709677,1193.0,213.0,4,124,CLORETO DE POTASSIO,NÃO INFORMADO,4541,NORTE,2025,10,PREÇO PAGO PELO PRODUTOR,4.4
RO,2025-10,677.1854838709677,1193.0,213.0,4,124,CLORIMURON,WG 250 G/KG CLORIMUR,10226,NORTE,2025,10,PREÇO PAGO PELO PRODUTOR,146.44
RO,2025-10,677.1854838709677,1193.0,213.0,4,124,COBOX,840 G/KG OXICLORETO,3991,NORTE,2025,10,PREÇO PAGO PELO PRODUTOR,81.5
RO,2025-10,677.1854838709677,1193.0,213.0,4,124,CONJUNTO GOTEJAMENTO,5,10994,NORTE,2025,10,PREÇO PAGO PELO PRODUTOR,23333.33
RO,2025-10,677.1854838709677,1193.0,213.0,4,124,DANIMEN,300 EC 300 G/L FENPR,8467,NORTE,2025,10,PREÇO PAGO PELO PRODUTOR,193.85
RO,2025-10,677.1854838709677,1193.0,213.0,4,124,DIARISTA ROCAGEM S/ ENCAR,ROÇADEIRA MOTORIZADA,12472,NORTE,2025,10,PREÇO PAGO PELO PRODUTOR,
RO,2025-10,677.1854838709677,1193.0,213.0,4,124,DIARISTA SEM ENCARGOS,COLHEITA CAFÉ,14385,NORTE,2025,10,PREÇO PAGO PELO PRODUTOR,0.35
RO,2025-10,677.1854838709677,1193.0,213.0,4,124,DIARISTA SEM ENCARGOS,COLHEITA DA SAIA DO,15417,NORTE,2025,10,PREÇO PAGO PELO PRODUTOR,0.4
RO,2025-10,677.1854838709677,1193.0,213.0,4,124,DIARISTA SEM ENCARGOS,PODA APÓS A COLHEITA,15441,NORTE,2025,10,PREÇO PAGO PELO PRODUTOR,0.3
RO,2025-10,677.1854838709677,1193.0,213.0,4,124,DIARISTA SEM ENCARGOS,SERVIÇOS GERAIS SEM,9247,NORTE,2025,10,PREÇO PAGO PELO PRODUTOR,
RO,2025-10,677.1854838709677,1193.0,213.0,4,124,DIARISTA SEM ENCARGOS,COLHEITA SEM ENCARGO,9246,NORTE,2025,10,PREÇO PAGO PELO PRODUTOR,0.35
RO,2025-10,677.1854838709677,1193.0,213.0,4,124,DIARISTA SEM ENCARGOS,APLICAÇÃO DE AGROTÓX,9245,NORTE,2025,10,PREÇO PAGO PELO PRODUTOR,
RO,2025-10,677.1854838709677,1193.0,213.0,4,124,DIARISTA SEM ENCARGOS,DESBROTA SEM ENCARGO,11129,NORTE,2025,10,PREÇO PAGO PELO PRODUTOR,0.3
RO,2025-10,677.1854838709677,1193.0,213.0,4,124,ENERGIA ELETRICA,NÃO INFORMADO,4423,NORTE,2025,10,PREÇO PAGO PELO PRODUTOR,
RO,2025-10,677.1854838709677,1193.0,213.0,4,124,"EPI COMPLETO (OCULOS, LUV",NÃO INFORMADO,12595,NORTE,2025,10,PREÇO PAGO PELO PRODUTOR,134.0
RO,2025-10,677.1854838709677,1193.0,213.0,4,124,FARINHA DE MANDIOCA,SECA AMARELA,15347,NORTE,2025,10,VAREJO,6.64
RO,2025-10,677.1854838709677,1193.0,213.0,4,124,FARINHA DE MANDIOCA,MÉDIA AMARELO (A) 1,368,NORTE,2025,10,ATACADO,5.24
RO,2025-10,677.1854838709677,1193.0,213.0,4,124,FARINHA DE TRIGO,SEM FERMENTO,14895,NORTE,2025,10,ATACADO,4.12
RO,2025-10,677.1854838709677,1193.0,213.0,4,124,FEIJAO,COMUM CORES TIPO 1,8779,NORTE,2025,10,ATACADO,4.16
RO,2025-10,677.1854838709677,1193.0,213.0,4,124,FEIJAO,COMUM CORES TIPO 1,8779,NORTE,2025,10,VAREJO,5.91
RO,2025-10,677.1854838709677,1193.0,213.0,4,124,FEIJAO,COMUM PRETO TIPO 1,8781,NORTE,2025,10,ATACADO,5.34
RO,2025-10,677.1854838709677,1193.0,213.0,4,124,FERTILIZANTE FOLIAR,SANFOL AMICUL,12591,NORTE,2025,10,PREÇO PAGO PELO PRODUTOR,90.0
RO,2025-10,677.1854838709677,1193.0,213.0,4,124,FERTILIZANTE FOLIAR,VITTASPRAY,15439,NORTE,2025,10,PREÇO PAGO PELO PRODUTOR,110.0
RO,2025-10,677.1854838709677,1193.0,213.0,4,124,FLOCOS DE MILHO,PRE-COZIDO,5390,NORTE,2025,10,ATACADO,4.71
RO,2025-10,677.1854838709677,1193.0,213.0,4,124,FUBA DE MILHO,COMUM MIMOSO,5391,NORTE,2025,10,ATACADO,4.02
RO,2025-10,677.1854838709677,1193.0,213.0,4,124,GALPAO DE MADEIRA,NÃO INFORMADO,4406,NORTE,2025,10,PREÇO PAGO PELO PRODUTOR,
RO,2025-10,677.1854838709677,1193.0,213.0,4,124,GASOLINA,NÃO INFORMADO,4421,NORTE,2025,10,PREÇO PAGO PELO PRODUTOR,6.91
RO,2025-10,677.1854838709677,1193.0,213.0,4,124,GLIFOSATO,NORTOX 480 G/L GLIFO,4042,NORTE,2025,10,PREÇO PAGO PELO PRODUTOR,65.0
RO,2025-10,677.1854838709677,1193.0,213.0,4,124,INHAME,NÃO INFORMADO,5528,NORTE,2025,10,PREÇO RECEBIDO P/ PRODUTOR,5.0
RO,2025-10,677.1854838709677,1193.0,213.0,4,124,KLORPAN 480 EC,480 G/L CLORPIRIFÓS,11364,NORTE,2025,10,PREÇO PAGO PELO PRODUTOR,67.67
RO,2025-10,677.1854838709677,1193.0,213.0,4,124,LATAO (PARA COLHEITA),NÃO INFORMADO,12596,NORTE,2025,10,PREÇO PAGO PELO PRODUTOR,35.0
RO,2025-10,677.1854838709677,1193.0,213.0,4,124,LEITE DE VACA,LONGA VIDA INTEGRAL,4998,NORTE,2025,10,VAREJO,6.12
RO,2025-10,677.1854838709677,1193.0,213.0,4,124,LEITE DE VACA,IN NATURA,6542,NORTE,2025,10,PREÇO RECEBIDO P/ PRODUTOR,1.87
RO,2025-10,677.1854838709677,1193.0,213.0,4,124,LEITE DE VACA,EM PÓ INTEGRAL,4990,NORTE,2025,10,ATACADO,36.65
RO,2025-10,677.1854838709677,1193.0,213.0,4,124,LUVAS DE PANO,NÃO INFORMADO,11352,NORTE,2025,10,PREÇO PAGO PELO PRODUTOR,
RO,2025-10,677.1854838709677,1193.0,213.0,4,124,M2,NÃO INFORMADO,7407,NORTE,2025,10,PREÇO PAGO PELO PRODUTOR,
RO,2025-10,677.1854838709677,1193.0,213.0,4,124,MACARRAO,ESPAGUETE SÊMOLA COM,11194,NORTE,2025,10,ATACADO,9.18
RO,2025-10,677.1854838709677,1193.0,213.0,4,124,MANTEIGA,NÃO INFORMADO,8626,NORTE,2025,10,VAREJO,49.11
RO,2025-10,677.1854838709677,1193.0,213.0,4,124,MAP,NÃO INFORMADO,4550,NORTE,2025,10,PREÇO PAGO PELO PRODUTOR,6.34
RO,2025-10,677.1854838709677,1193.0,213.0,4,124,MILHO,EM GRÃOS,4742,NORTE,2025,10,PREÇO RECEBIDO P/ PRODUTOR,1.08
RO,2025-10,677.1854838709677,1193.0,213.0,4,124,MILHO,EM GRÃOS,4742,NORTE,2025,10,ATACADO,1.28
RO,2025-10,677.1854838709677,1193.0,213.0,4,124,MOTOBOMBA,8 ELÉTRICO,12900,NORTE,2025,10,PREÇO PAGO PELO PRODUTOR,10983.33
RO,2025-10,677.1854838709677,1193.0,213.0,4,124,MOTOBOMBA,MOTOR ELÉTRICO 3,12952,NORTE,2025,10,PREÇO PAGO PELO PRODUTOR,3495.0
RO,2025-10,677.1854838709677,1193.0,213.0,4,124,MUDA DE CAFE CONILLON,CLONAL,11293,NORTE,2025,10,PREÇO PAGO PELO PRODUTOR,1.75
RO,2025-10,677.1854838709677,1193.0,213.0,4,124,MUDA DE CAFE CONILLON,CLONAL,11293,NORTE,2025,10,PREÇO PAGO PELO PRODUTOR,2.0
RO,2025-10,677.1854838709677,1193.0,213.0,4,124,NITRATO DE CALCIO,NÃO INFORMADO,4554,NORTE,2025,10,PREÇO PAGO PELO PRODUTOR,4.86
RO,2025-10,677.1854838709677,1193.0,213.0,4,124,OLEO DE SOJA,REFINADO,11871,NORTE,2025,10,VAREJO,9.71
RO,2025-10,677.1854838709677,1193.0,213.0,4,124,OLEO DE SOJA,REFINADO,11871,NORTE,2025,10,ATACADO,8.69
RO,2025-10,677.1854838709677,1193.0,213.0,4,124,OLEO DIESEL,NÃO INFORMADO,4422,NORTE,2025,10,PREÇO PAGO PELO PRODUTOR,6.84
RO,2025-10,677.1854838709677,1193.0,213.0,4,124,OLEO LUBRIFICANTE,2 TEMPOS,11673,NORTE,2025,10,PREÇO PAGO PELO PRODUTOR,41.5
RO,2025-10,677.1854838709677,1193.0,213.0,4,124,OLEO MINERAL,NÃO INFORMADO,5717,NORTE,2025,10,PREÇO PAGO PELO PRODUTOR,37.0
RO,2025-10,677.1854838709677,1193.0,213.0,4,124,OPERADOR DE COLHEITADEIRA,AGRICULTURA FAMILIAR,11495,NORTE,2025,10,PREÇO PAGO PELO PRODUTOR,
RO,2025-10,677.1854838709677,1193.0,213.0,4,124,OPERADOR DE COLHEITADEIRA,NÃO INFORMADO,9254,NORTE,2025,10,PREÇO PAGO PELO PRODUTOR,
RO,2025-10,677.1854838709677,1193.0,213.0,4,124,OVOS DE GALINHA,GRANDE BRANCO,11167,NORTE,2025,10,ATACADO,0.81
RO,2025-10,677.1854838709677,1193.0,213.0,4,124,OVOS DE GALINHA,GRANDE BRANCO,11167,NORTE,2025,10,PREÇO RECEBIDO P/ PRODUTOR,0.6
RO,2025-10,677.1854838709677,1193.0,213.0,4,124,PANO/COLHEITA,NÃO INFORMADO,10071,NORTE,2025,10,PREÇO PAGO PELO PRODUTOR,260.0
RO,2025-10,677.1854838709677,1193.0,213.0,4,124,PANO/COLHEITA,"3,15 M X 10 M",15440,NORTE,2025,10,PREÇO PAGO PELO PRODUTOR,209.67
RO,2025-10,677.1854838709677,1193.0,213.0,4,124,PAO,FRANCÊS,11161,NORTE,2025,10,VAREJO,15.12
RO,2025-10,677.1854838709677,1193.0,213.0,4,124,RAIZ DE MANDIOCA,PARA FARINHA,11240,NORTE,2025,10,PREÇO RECEBIDO P/ PRODUTOR,0.61
RO,2025-10,677.1854838709677,1193.0,213.0,4,124,ROUNDUP,ORIGINAL 480 G/L GLI,4065,NORTE,2025,10,PREÇO PAGO PELO PRODUTOR,56.0
RO,2025-10,677.1854838709677,1193.0,213.0,4,124,SACARIA DE POLIPROPILENO,60 KG,11632,NORTE,2025,10,PREÇO PAGO PELO PRODUTOR,3.25
RO,2025-10,677.1854838709677,1193.0,213.0,4,124,SALARIO MINIMO,NÃO INFORMADO,5467,NORTE,2025,10,PREÇO PAGO PELO PRODUTOR,
RO,2025-10,677.1854838709677,1193.0,213.0,4,124,SISTEMA DE IRRIGACAO POR,NÃO INFORMADO,15442,NORTE,2025,10,PREÇO PAGO PELO PRODUTOR,
RO,2025-10,677.1854838709677,1193.0,213.0,4,124,SOJA,EM GRÃOS,4744,NORTE,2025,10,PREÇO RECEBIDO P/ PRODUTOR,2.0
RO,2025-10,677.1854838709677,1193.0,213.0,4,124,SULFATO DE AMONIO,29 %,12585,NORTE,2025,10,PREÇO PAGO PELO PRODUTOR,3.25
RO,2025-10,677.1854838709677,1193.0,213.0,4,124,SULFATO DE MAGNESIO,NÃO INFORMADO,4569,NORTE,2025,10,PREÇO PAGO PELO PRODUTOR,3.88
RO,2025-10,677.1854838709677,1193.0,213.0,4,124,SULFATO DE ZINCO,20%,15437,NORTE,2025,10,PREÇO PAGO PELO PRODUTOR,8.8
RO,2025-10,677.1854838709677,1193.0,213.0,4,124,SUPERFOSFATO SIMPLES,NÃO INFORMADO,4573,NORTE,2025,10,PREÇO PAGO PELO PRODUTOR,3.82
RO,2025-10,677.1854838709677,1193.0,213.0,4,124,SUPERFOSFATO SIMPLES,NÃO INFORMADO,4573,NORTE,2025,10,PREÇO PAGO PELO PRODUTOR,3.5
RO,2025-10,677.1854838709677,1193.0,213.0,4,124,TERRA NUA,NÃO INFORMADO,8981,NORTE,2025,10,PREÇO PAGO PELO PRODUTOR,
RO,2025-10,677.1854838709677,1193.0,213.0,4,124,TERRA NUA,CAFÉ IRRIGADO,12477,NORTE,2025,10,PREÇO PAGO PELO PRODUTOR,
RO,2025-10,677.1854838709677,1193.0,213.0,4,124,TOMATE,NÃO INFORMADO,4667,NORTE,2025,10,VAREJO,8.3
RO,2025-10,677.1854838709677,1193.0,213.0,4,124,TRANSPORTE DE MUDAS,CAFÉ,14406,NORTE,2025,10,PREÇO PAGO PELO PRODUTOR,
RO,2025-10,677.1854838709677,1193.0,213.0,4,124,TRANSPORTE INTERNO,NÃO INFORMADO,4617,NORTE,2025,10,PREÇO PAGO PELO PRODUTOR,
RO,2025-10,677.1854838709677,1193.0,213.0,4,124,TRATORISTA SEM ENCARGOS,AGRICULTURA FAMILIAR,11494,NORTE,2025,10,PREÇO PAGO PELO PRODUTOR,
RO,2025-10,677.1854838709677,1193.0,213.0,4,124,TRATORISTA SEM ENCARGOS,NÃO INFORMADO,9253,NORTE,2025,10,PREÇO PAGO PELO PRODUTOR,
RO,2025-10,677.1854838709677,1193.0,213.0,4,124,TULHA DE MADEIRA,NÃO INFORMADO,4407,NORTE,2025,10,PREÇO PAGO PELO PRODUTOR,
RO,2025-10,677.1854838709677,1193.0,213.0,4,124,UREIA,NÃO INFORMADO,4579,NORTE,2025,10,PREÇO PAGO PELO PRODUTOR,10.28
RO,2025-10,677.1854838709677,1193.0,213.0,4,124,VERDADERO,600 WG 300 G/KG TIAM,8480,NORTE,2025,10,PREÇO PAGO PELO PRODUTOR,535.0
RO,2025-11,945.5041666666667,1640.0,459.0,4,120,20-00-20,NÃO INFORMADO,4521,NORTE,2025,11,PREÇO PAGO PELO PRODUTOR,4.77
RO,2025-11,945.5041666666667,1640.0,459.0,4,120,20-05-20,NÃO INFORMADO,4523,NORTE,2025,11,PREÇO PAGO PELO PRODUTOR,4.7
RO,2025-11,945.5041666666667,1640.0,459.0,4,120,ABACAXI,PÉROLA,6320,NORTE,2025,11,PREÇO RECEBIDO P/ PRODUTOR,4.15
RO,2025-11,945.5041666666667,1640.0,459.0,4,120,ACAI,FRUTO,8623,NORTE,2025,11,PREÇO RECEBIDO P/ PRODUTOR,5.32
RO,2025-11,945.5041666666667,1640.0,459.0,4,120,ACIDO BORICO,12%,12587,NORTE,2025,11,PREÇO PAGO PELO PRODUTOR,12.02
RO,2025-11,945.5041666666667,1640.0,459.0,4,120,ACUCAR,CRISTAL,4218,NORTE,2025,11,VAREJO,3.43
RO,2025-11,945.5041666666667,1640.0,459.0,4,120,ACUCAR,CRISTAL,4218,NORTE,2025,11,ATACADO,2.75
RO,2025-11,945.5041666666667,1640.0,459.0,4,120,ADUBO ORGANICO,PALHA DE CAFÉ,15388,NORTE,2025,11,PREÇO PAGO PELO PRODUTOR,0.35
RO,2025-11,945.5041666666667,1640.0,459.0,4,120,ALIETTE,800 G/KG FOSETIL-AL,15438,NORTE,2025,11,PREÇO PAGO PELO PRODUTOR,194.0
RO,2025-11,945.5041666666667,1640.0,459.0,4,120,ALUGUEL DE MAQUINA E IMPL,TRATOR 75 CV + IMPLE,10877,NORTE,2025,11,PREÇO PAGO PELO PRODUTOR,
RO,2025-11,945.5041666666667,1640.0,459.0,4,120,ALUGUEL DE MAQUINA E IMPL,TRATOR 80 CV + IMPLE,11757,NORTE,2025,11,PREÇO PAGO PELO PRODUTOR,
RO,2025-11,945.5041666666667,1640.0,459.0,4,120,ALUGUEL DE PA CARREGADEIR,NÃO INFORMADO,5407,NORTE,2025,11,PREÇO PAGO PELO PRODUTOR,
RO,2025-11,945.5041666666667,1640.0,459.0,4,120,ARROZ,LONGO FINO TIPO 1 BE,4693,NORTE,2025,11,ATACADO,2.83
RO,2025-11,945.5041666666667,1640.0,459.0,4,120,ARROZ,LONGO FINO TIPO 1 BE,4693,NORTE,2025,11,VAREJO,3.58
RO,2025-11,945.5041666666667,1640.0,459.0,4,120,AZIMUT,120 + 200 G/L AZOXIS,14345,NORTE,2025,11,PREÇO PAGO PELO PRODUTOR,103.33
RO,2025-11,945.5041666666667,1640.0,459.0,4,120,BANANA,PRATA,4629,NORTE,2025,11,VAREJO,0.93
RO,2025-11,945.5041666666667,1640.0,459.0,4,120,BANANA,NANICA,4627,NORTE,2025,11,VAREJO,1.35
RO,2025-11,945.5041666666667,1640.0,459.0,4,120,BANANA,PRATA,4629,NORTE,2025,11,PREÇO RECEBIDO P/ PRODUTOR,5.25
RO,2025-11,945.5041666666667,1640.0,459.0,4,120,BANANA,PRATA,4629,NORTE,2025,11,VAREJO,9.32
RO,2025-11,945.5041666666667,1640.0,459.0,4,120,BANANA,NANICA,4627,NORTE,2025,11,VAREJO,8.98
RO,2025-11,945.5041666666667,1640.0,459.0,4,120,BENEFICIAMENTO DO CAFE,NÃO INFORMADO,5439,NORTE,2025,11,PREÇO PAGO PELO PRODUTOR,1.25
RO,2025-11,945.5041666666667,1640.0,459.0,4,120,BENEFICIAMENTO DO CAFE,"SECAGEM, PILAGEM E T",12594,NORTE,2025,11,PREÇO PAGO PELO PRODUTOR,1.42
RO,2025-11,945.5041666666667,1640.0,459.0,4,120,BORRACHA,CERNAMBI VIRGEM PREN,7931,NORTE,2025,11,PREÇO RECEBIDO P/ PRODUTOR,4.33
RO,2025-11,945.5041666666667,1640.0,459.0,4,120,CACAU CULTIVADO,NÃO INFORMADO,11953,NORTE,2025,11,PREÇO RECEBIDO P/ PRODUTOR,21.63
RO,2025-11,945.5041666666667,1640.0,459.0,4,120,CAFE,MOÍDO E TORRADO,4704,NORTE,2025,11,VAREJO,73.24
RO,2025-11,945.5041666666667,1640.0,459.0,4,120,CAFE,MOÍDO E TORRADO,4704,NORTE,2025,11,ATACADO,70.81
