uf,AnoMes,cota_media_cm,cota_max_cm,cota_min_cm,n_estacoes,n_dias,id_ano_comercializacao,id_mes_comercializacao,municipio_origem_produto,cod_ibge_municipio_origem_produto,dsc_ceasa,uf_ceasa,municipio_ceasa,cod_ibge_municipio_ceasa,dsc_produto,qtd_comercializada_kg,valor_comercializado,pais_origem
AM,2024-04,1457.9458333333334,2572.5,710.0,4,120,2024,4,SÃO PAULO DE OLIVENÇA-AM,1303908,CEASA/PE - RECIFE,PE,RECIFE-PE,2611606,MANGA TOMMY,10440,24742.8,Brasil
AM,2024-04,1457.9458333333334,2572.5,710.0,4,120,2024,4,BORBA-AM,1300805,CEASA/PE - RECIFE,PE,RECIFE-PE,2611606,OVOS GRANJA BCO EMBALADO,4680,39499.2,Brasil
AM,2024-05,1590.2056451612902,2672.5,876.0,4,124,2024,5,BOCA DO ACRE-AM,1300706,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,BANANA COMPRIDA,4500,5493.15,Brasil
AM,2024-05,1590.2056451612902,2672.5,876.0,4,124,2024,5,CODAJÁS-AM,1301308,CEASA/RJ - RIO DE JANEIRO,RJ,RIO DE JANEIRO-RJ,3304557,OUTROS GENEROS,18040,180.4,Brasil
AM,2024-05,1590.2056451612902,2672.5,876.0,4,124,2024,5,CODAJÁS-AM,1301308,CEASA/RJ - RIO DE JANEIRO,RJ,RIO DE JANEIRO-RJ,3304557,ITENS DIVERSOS,1020,10.2,Brasil
AM,2024-05,1590.2056451612902,2672.5,876.0,4,124,2024,5,SÃO PAULO DE OLIVENÇA-AM,1303908,CEASA/SC - FLORIANOPOLIS,SC,SÃO JOSÉ-SC,4216602,TOMATE CEREJA,120,1680.0,Brasil
AM,2024-06,1667.6541666666667,2715.0,986.0,4,120,2024,6,CODAJÁS-AM,1301308,CEASA/RJ - RIO DE JANEIRO,RJ,RIO DE JANEIRO-RJ,3304557,OUTROS GENEROS,7262,72.62,Brasil
AM,2024-06,1667.6541666666667,2715.0,986.0,4,120,2024,6,NOVA OLINDA DO NORTE-AM,1303106,CEASA/PE - RECIFE,PE,RECIFE-PE,2611606,BEBIDA,8000,47600.0,Brasil
AM,2024-06,1667.6541666666667,2715.0,986.0,4,120,2024,6,MANAUS-AM,1302603,CEASA/PE - RECIFE,PE,RECIFE-PE,2611606,LINGUICA,3898,87120.3,Brasil
AM,2024-06,1667.6541666666667,2715.0,986.0,4,120,2024,6,CARAUARI-AM,1301001,CEASA/PE - RECIFE,PE,RECIFE-PE,2611606,MACARRAO,400,3252.0,Brasil
AM,2024-06,1667.6541666666667,2715.0,986.0,4,120,2024,6,BORBA-AM,1300805,CEASA/PE - RECIFE,PE,RECIFE-PE,2611606,OVOS GRANJA BCO EMBALADO,4680,36410.4,Brasil
AM,2024-06,1667.6541666666667,2715.0,986.0,4,120,2024,6,CARAUARI-AM,1301001,CEASA/PE - RECIFE,PE,RECIFE-PE,2611606,REPOLHO,5000,12200.0,Brasil
AM,2024-06,1667.6541666666667,2715.0,986.0,4,120,2024,6,BOCA DO ACRE-AM,1300706,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,MELAO,12000,97440.0,Brasil
AM,2024-07,1604.3790322580646,2708.5,890.5,4,124,2024,7,SÃO PAULO DE OLIVENÇA-AM,1303908,CEASA/PE - RECIFE,PE,RECIFE-PE,2611606,PIMENTAO,3312,9637.92,Brasil
AM,2024-07,1604.3790322580646,2708.5,890.5,4,124,2024,7,CODAJÁS-AM,1301308,CEASA/RJ - RIO DE JANEIRO,RJ,RIO DE JANEIRO-RJ,3304557,OUTROS GENEROS,1120,11.2,Brasil
AM,2024-07,1604.3790322580646,2708.5,890.5,4,124,2024,7,CODAJÁS-AM,1301308,CEASA/RJ - RIO DE JANEIRO,RJ,RIO DE JANEIRO-RJ,3304557,ITENS DIVERSOS,48240,482.4,Brasil
AM,2024-08,1293.2137096774193,2537.0,362.5,4,124,2024,8,CODAJÁS-AM,1301308,CEASA/RJ - RIO DE JANEIRO,RJ,RIO DE JANEIRO-RJ,3304557,OUTROS GENEROS,1000,17.78,Brasil
AM,2024-08,1293.2137096774193,2537.0,362.5,4,124,2024,8,MANAUS-AM,1302603,CEASA/RJ - RIO DE JANEIRO,RJ,RIO DE JANEIRO-RJ,3304557,ITENS DIVERSOS,1004,10.04,Brasil
AM,2024-08,1293.2137096774193,2537.0,362.5,4,124,2024,8,BOCA DO ACRE-AM,1300706,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,MELANCIA,9000,45000.0,Brasil
AM,2024-09,678.2833333333333,1994.0,18.5,4,120,2024,9,MANACAPURU-AM,1302504,CEASA/PE - RECIFE,PE,RECIFE-PE,2611606,TOMATE,16350,18966.0,Brasil
AM,2024-10,391.3709677419355,1315.0,-66.0,4,124,2024,10,BORBA-AM,1300805,CEASA/PE - RECIFE,PE,RECIFE-PE,2611606,QUEIJO COALHO,1000,29710.0,Brasil
AM,2024-10,391.3709677419355,1315.0,-66.0,4,124,2024,10,BOCA DO ACRE-AM,1300706,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,BANANA COMPRIDA,6000,8692.8,Brasil
AM,2024-11,459.1375,1469.0,-66.0,4,120,2024,11,BOCA DO ACRE-AM,1300706,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,BANANA MACA,1750,5005.0,Brasil
AM,2024-12,671.9596774193549,1856.0,139.5,4,124,2024,12,MANAUS-AM,1302603,CEASA/RJ - RIO DE JANEIRO,RJ,RIO DE JANEIRO-RJ,3304557,ITENS DIVERSOS,1403,14.03,Brasil
AM,2024-12,671.9596774193549,1856.0,139.5,4,124,2024,12,BOCA DO ACRE-AM,1300706,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,BANANA COMPRIDA,8250,36233.18,Brasil
AM,2024-12,671.9596774193549,1856.0,139.5,4,124,2024,12,BOCA DO ACRE-AM,1300706,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,BANANA PRATA,3500,24850.0,Brasil
AM,2025-01,1081.141129032258,2250.0,238.0,4,124,2025,1,BOCA DO ACRE-AM,1300706,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,BANANA COMPRIDA,16950,29847.26,Brasil
AM,2025-01,1081.141129032258,2250.0,238.0,4,124,2025,1,BOCA DO ACRE-AM,1300706,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,BANANA PRATA,175,1242.5,Brasil
AM,2025-01,1081.141129032258,2250.0,238.0,4,124,2025,1,BOCA DO ACRE-AM,1300706,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,MELANCIA,7000,33204.5,Brasil
AM,2025-01,1081.141129032258,2250.0,238.0,4,124,2025,1,BOCA DO ACRE-AM,1300706,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,PESCADOS COM ESCAMAS,8000,224000.0,Brasil
AM,2025-01,1081.141129032258,2250.0,238.0,4,124,2025,1,MANAQUIRI-AM,1302553,CEASA/SP - CAMPINAS,SP,CAMPINAS-SP,3509502,ABACATE,2000,7340.0,Brasil
AM,2025-01,1081.141129032258,2250.0,238.0,4,124,2025,1,MANAQUIRI-AM,1302553,CEASA/SP - CAMPINAS,SP,CAMPINAS-SP,3509502,ABOBRINHA ITALIANA,10000,32000.0,Brasil
AM,2025-01,1081.141129032258,2250.0,238.0,4,124,2025,1,MANAQUIRI-AM,1302553,CEASA/SP - CAMPINAS,SP,CAMPINAS-SP,3509502,ABOBRINHA MENINA,1000,2350.0,Brasil
AM,2025-01,1081.141129032258,2250.0,238.0,4,124,2025,1,MANAQUIRI-AM,1302553,CEASA/SP - CAMPINAS,SP,CAMPINAS-SP,3509502,BANANA PRATA,2160,8100.0,Brasil
AM,2025-01,1081.141129032258,2250.0,238.0,4,124,2025,1,MANAQUIRI-AM,1302553,CEASA/SP - CAMPINAS,SP,CAMPINAS-SP,3509502,CHUCHU,1000,2770.0,Brasil
AM,2025-01,1081.141129032258,2250.0,238.0,4,124,2025,1,MANAQUIRI-AM,1302553,CEASA/SP - CAMPINAS,SP,CAMPINAS-SP,3509502,LARANJA PERA,51700,112189.0,Brasil
AM,2025-01,1081.141129032258,2250.0,238.0,4,124,2025,1,MANAQUIRI-AM,1302553,CEASA/SP - CAMPINAS,SP,CAMPINAS-SP,3509502,LIMAO TAHITI,1000,2500.0,Brasil
AM,2025-01,1081.141129032258,2250.0,238.0,4,124,2025,1,MANAQUIRI-AM,1302553,CEASA/SP - CAMPINAS,SP,CAMPINAS-SP,3509502,MANGA PALMER,144,496.8,Brasil
AM,2025-02,1282.125,2430.0,562.0,4,112,2025,2,MANAQUIRI-AM,1302553,CEASA/SP - CAMPINAS,SP,CAMPINAS-SP,3509502,ABACATE,7160,26706.8,Brasil
AM,2025-02,1282.125,2430.0,562.0,4,112,2025,2,MANAQUIRI-AM,1302553,CEASA/SP - CAMPINAS,SP,CAMPINAS-SP,3509502,BANANA NANICA,1600,4800.0,Brasil
AM,2025-02,1282.125,2430.0,562.0,4,112,2025,2,MANAQUIRI-AM,1302553,CEASA/SP - CAMPINAS,SP,CAMPINAS-SP,3509502,BANANA PRATA,1000,4420.0,Brasil
AM,2025-02,1282.125,2430.0,562.0,4,112,2025,2,MANAQUIRI-AM,1302553,CEASA/SP - CAMPINAS,SP,CAMPINAS-SP,3509502,CAJU,112,3800.16,Brasil
AM,2025-02,1282.125,2430.0,562.0,4,112,2025,2,MANAQUIRI-AM,1302553,CEASA/SP - CAMPINAS,SP,CAMPINAS-SP,3509502,CHUCHU,500,1500.0,Brasil
AM,2025-02,1282.125,2430.0,562.0,4,112,2025,2,MANAQUIRI-AM,1302553,CEASA/SP - CAMPINAS,SP,CAMPINAS-SP,3509502,LARANJA PERA,39140,158125.6,Brasil
AM,2025-02,1282.125,2430.0,562.0,4,112,2025,2,MANAQUIRI-AM,1302553,CEASA/SP - CAMPINAS,SP,CAMPINAS-SP,3509502,MANGA PALMER,600,1998.0,Brasil
AM,2025-02,1282.125,2430.0,562.0,4,112,2025,2,MANAQUIRI-AM,1302553,CEASA/SP - CAMPINAS,SP,CAMPINAS-SP,3509502,TANGERINA PONKAN,2700,23004.0,Brasil
AM,2025-03,1518.3225806451612,2630.0,729.0,4,124,2025,3,BOCA DO ACRE-AM,1300706,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,PESCADOS SEM ESCAMAS,380,17550.38,Brasil
AM,2025-03,1518.3225806451612,2630.0,729.0,4,124,2025,3,CODAJÁS-AM,1301308,CEASA/RJ - RIO DE JANEIRO,RJ,RIO DE JANEIRO-RJ,3304557,OUTROS GENEROS,13720,137.2,Brasil
AM,2025-03,1518.3225806451612,2630.0,729.0,4,124,2025,3,MANAQUIRI-AM,1302553,CEASA/SP - CAMPINAS,SP,CAMPINAS-SP,3509502,ABOBRINHA MENINA,240,508.8,Brasil
AM,2025-03,1518.3225806451612,2630.0,729.0,4,124,2025,3,MANAQUIRI-AM,1302553,CEASA/SP - CAMPINAS,SP,CAMPINAS-SP,3509502,LIMAO TAHITI,140,294.0,Brasil
AM,2025-03,1518.3225806451612,2630.0,729.0,4,124,2025,3,MANAQUIRI-AM,1302553,CEASA/SP - CAMPINAS,SP,CAMPINAS-SP,3509502,PEPINO AODAI EXTRA,720,1332.0,Brasil
AM,2025-03,1518.3225806451612,2630.0,729.0,4,124,2025,3,MANAQUIRI-AM,1302553,CEASA/SP - CAMPINAS,SP,CAMPINAS-SP,3509502,PIMENTAO,858,4410.12,Brasil
AM,2025-03,1518.3225806451612,2630.0,729.0,4,124,2025,3,MANAQUIRI-AM,1302553,CEASA/SP - CAMPINAS,SP,CAMPINAS-SP,3509502,PIMENTA,480,3950.4,Brasil
AM,2025-03,1518.3225806451612,2630.0,729.0,4,124,2025,3,MANAQUIRI-AM,1302553,CEASA/SP - CAMPINAS,SP,CAMPINAS-SP,3509502,REPOLHO HIBRIDO,672,1431.36,Brasil
AM,2025-03,1518.3225806451612,2630.0,729.0,4,124,2025,3,MANAQUIRI-AM,1302553,CEASA/SP - CAMPINAS,SP,CAMPINAS-SP,3509502,TOMATE SWEET GRAPE,560,6160.0,Brasil
AM,2025-03,1518.3225806451612,2630.0,729.0,4,124,2025,3,MANAQUIRI-AM,1302553,CEASA/SP - CAMPINAS,SP,CAMPINAS-SP,3509502,TOMATE LONGA VIDA,8000,56800.0,Brasil
AM,2025-03,1518.3225806451612,2630.0,729.0,4,124,2025,3,MANAQUIRI-AM,1302553,CEASA/SP - CAMPINAS,SP,CAMPINAS-SP,3509502,VAGEM MACARRAO,112,820.96,Brasil
AM,2025-04,1686.65,2802.0,945.0,4,120,2025,4,CAAPIRANGA-AM,1300839,CEASA/PR - CURITIBA,PR,CURITIBA-PR,4106902,MACA RED DELICIOUS,95,1000.0,Brasil
AM,2025-04,1686.65,2802.0,945.0,4,120,2025,4,CAAPIRANGA-AM,1300839,CEASA/PR - CURITIBA,PR,CURITIBA-PR,4106902,PERA D'ANJOU,270,1950.0,Brasil
AM,2025-04,1686.65,2802.0,945.0,4,120,2025,4,CODAJÁS-AM,1301308,CEASA/RJ - RIO DE JANEIRO,RJ,RIO DE JANEIRO-RJ,3304557,OUTROS GENEROS,6120,61.2,Brasil
AM,2025-04,1686.65,2802.0,945.0,4,120,2025,4,MANAUS-AM,1302603,CEASA/RJ - RIO DE JANEIRO,RJ,RIO DE JANEIRO-RJ,3304557,OUTROS GENEROS,7500,75.0,Brasil
AM,2025-04,1686.65,2802.0,945.0,4,120,2025,4,MANAQUIRI-AM,1302553,CEASA/SP - CAMPINAS,SP,CAMPINAS-SP,3509502,ALFACE AMERICANA PRIMEIRA,1440,4204.8,Brasil
AM,2025-04,1686.65,2802.0,945.0,4,120,2025,4,MANAQUIRI-AM,1302553,CEASA/SP - CAMPINAS,SP,CAMPINAS-SP,3509502,BROCOLO,480,3470.4,Brasil
AM,2025-04,1686.65,2802.0,945.0,4,120,2025,4,MANAQUIRI-AM,1302553,CEASA/SP - CAMPINAS,SP,CAMPINAS-SP,3509502,COUVE-FLOR,400,2904.0,Brasil
AM,2025-04,1686.65,2802.0,945.0,4,120,2025,4,BOCA DO ACRE-AM,1300706,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,BANANA COMPRIDA,18000,18856.8,Brasil
AM,2025-04,1686.65,2802.0,945.0,4,120,2025,4,BOCA DO ACRE-AM,1300706,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,MELANCIA,14000,70000.0,Brasil
AM,2025-05,1820.274193548387,2892.0,1123.0,4,124,2025,5,MANAQUIRI-AM,1302553,CEASA/SP - CAMPINAS,SP,CAMPINAS-SP,3509502,CHUCHU,3860,4516.2,Brasil
AM,2025-05,1820.274193548387,2892.0,1123.0,4,124,2025,5,MANAQUIRI-AM,1302553,CEASA/SP - CAMPINAS,SP,CAMPINAS-SP,3509502,LARANJA LIMA,300,1449.0,Brasil
AM,2025-05,1820.274193548387,2892.0,1123.0,4,124,2025,5,JUTAÍ-AM,1302306,CEASA/PE - RECIFE,PE,RECIFE-PE,2611606,TOMATE,27468,90369.72,Brasil
AM,2025-06,1881.6666666666667,2934.0,1207.0,4,120,2025,6,CODAJÁS-AM,1301308,CEASA/RJ - RIO DE JANEIRO,RJ,RIO DE JANEIRO-RJ,3304557,OUTROS GENEROS,26520,265.2,Brasil
AM,2025-06,1881.6666666666667,2934.0,1207.0,4,120,2025,6,MANAQUIRI-AM,1302553,CEASA/SP - CAMPINAS,SP,CAMPINAS-SP,3509502,TOMATE LONGA VIDA,2000,10800.0,Brasil
AM,2025-06,1881.6666666666667,2934.0,1207.0,4,120,2025,6,BOCA DO ACRE-AM,1300706,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,BANANA COMPRIDA,7200,8996.4,Brasil
AM,2025-06,1881.6666666666667,2934.0,1207.0,4,120,2025,6,BOCA DO ACRE-AM,1300706,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,BANANA COMPRIDA,18600,25307.16,Brasil
AM,2025-07,1878.3467741935483,2938.0,1207.0,4,124,2025,7,BOCA DO ACRE-AM,1300706,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,BANANA COMPRIDA,27705,49988.13,Brasil
AM,2025-07,1878.3467741935483,2938.0,1207.0,4,124,2025,7,BOCA DO ACRE-AM,1300706,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,MELANCIA,24000,120000.0,Brasil
AM,2025-07,1878.3467741935483,2938.0,1207.0,4,124,2025,7,MANAQUIRI-AM,1302553,CEASA/SP - CAMPINAS,SP,CAMPINAS-SP,3509502,CHUCHU,680,1815.6,Brasil
AM,2025-07,1878.3467741935483,2938.0,1207.0,4,124,2025,7,MANAQUIRI-AM,1302553,CEASA/SP - CAMPINAS,SP,CAMPINAS-SP,3509502,TOMATE LONGA VIDA,2000,10840.0,Brasil
AM,2025-07,1878.3467741935483,2938.0,1207.0,4,124,2025,7,CODAJÁS-AM,1301308,CEASA/RJ - RIO DE JANEIRO,RJ,RIO DE JANEIRO-RJ,3304557,ITENS DIVERSOS,34300,343.0,Brasil
AM,2025-08,1762.733870967742,2879.0,1025.0,4,124,2025,8,MANAQUIRI-AM,1302553,CEASA/SP - CAMPINAS,SP,CAMPINAS-SP,3509502,CHUCHU,1000,2600.0,Brasil
AM,2025-08,1762.733870967742,2879.0,1025.0,4,124,2025,8,MANAQUIRI-AM,1302553,CEASA/SP - CAMPINAS,SP,CAMPINAS-SP,3509502,COUVE-FLOR,700,3423.0,Brasil
AM,2025-08,1762.733870967742,2879.0,1025.0,4,124,2025,8,MANAQUIRI-AM,1302553,CEASA/SP - CAMPINAS,SP,CAMPINAS-SP,3509502,LARANJA PERA,200,600.0,Brasil
AM,2025-08,1762.733870967742,2879.0,1025.0,4,124,2025,8,JUTAÍ-AM,1302306,CEASA/PE - RECIFE,PE,RECIFE-PE,2611606,TOMATE,13080,29560.8,Brasil
AM,2025-08,1762.733870967742,2879.0,1025.0,4,124,2025,8,BOCA DO ACRE-AM,1300706,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,BANANA COMPRIDA,25500,33700.8,Brasil
AM,2025-08,1762.733870967742,2879.0,1025.0,4,124,2025,8,BOCA DO ACRE-AM,1300706,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,GALINHA CAIPIRA,60,1251.43,Brasil
AM,2025-08,1762.733870967742,2879.0,1025.0,4,124,2025,8,BOCA DO ACRE-AM,1300706,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,PESCADOS COM ESCAMAS,450,12485.12,Brasil
AM,2025-08,1762.733870967742,2879.0,1025.0,4,124,2025,8,BOCA DO ACRE-AM,1300706,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,PESCADOS SEM ESCAMAS,150,6900.0,Brasil
AM,2025-09,1504.7555555555555,2694.0,627.5,3,90,2025,9,BOCA DO ACRE-AM,1300706,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,BANANA COMPRIDA,9750,8358.68,Brasil
AM,2025-09,1504.7555555555555,2694.0,627.5,3,90,2025,9,MANAQUIRI-AM,1302553,CEASA/SP - CAMPINAS,SP,CAMPINAS-SP,3509502,TOMATE SWEET GRAPE,1870,18980.5,Brasil
AM,2025-10,1077.967741935484,2287.0,276.5,3,93,2025,10,BOCA DO ACRE-AM,1300706,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,BANANA PRATA,5250,10760.4,Brasil
AM,2025-11,939.8111111111111,2000.0,263.0,3,90,2025,11,BOCA DO ACRE-AM,1300706,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,BANANA COMPRIDA,1200,1169.16,Brasil
AM,2025-11,939.8111111111111,2000.0,263.0,3,90,2025,11,MANAQUIRI-AM,1302553,CEASA/SP - CAMPINAS,SP,CAMPINAS-SP,3509502,ABOBRINHA MENINA,600,1314.0,Brasil
AM,2025-11,939.8111111111111,2000.0,263.0,3,90,2025,11,MANAQUIRI-AM,1302553,CEASA/SP - CAMPINAS,SP,CAMPINAS-SP,3509502,BERINJELA,600,1812.0,Brasil
AM,2025-11,939.8111111111111,2000.0,263.0,3,90,2025,11,MANAQUIRI-AM,1302553,CEASA/SP - CAMPINAS,SP,CAMPINAS-SP,3509502,MANDIOCA,230,450.8,Brasil
AM,2025-11,939.8111111111111,2000.0,263.0,3,90,2025,11,MANAQUIRI-AM,1302553,CEASA/SP - CAMPINAS,SP,CAMPINAS-SP,3509502,PIMENTA,150,1887.0,Brasil
AM,2025-12,1139.5645161290322,2230.0,337.0,3,93,2025,12,TABATINGA-AM,1304062,CEASA/PE - RECIFE,PE,RECIFE-PE,2611606,RACAO,1719,18909.0,Brasil
AM,2025-12,1139.5645161290322,2230.0,337.0,3,93,2025,12,BOCA DO ACRE-AM,1300706,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,BANANA PRATA,750,2127.53,Brasil
AM,2025-12,1139.5645161290322,2230.0,337.0,3,93,2025,12,BOCA DO ACRE-AM,1300706,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,MELANCIA,2500,12500.0,Brasil
AM,2026-01,1245.1720430107528,2310.0,545.5,3,93,2026,1,BOCA DO ACRE-AM,1300706,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,BANANA COMPRIDA,540,662.9,Brasil
AM,2026-01,1245.1720430107528,2310.0,545.5,3,93,2026,1,BOCA DO ACRE-AM,1300706,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,BANANA COMPRIDA,10500,13951.35,Brasil
AM,2026-01,1245.1720430107528,2310.0,545.5,3,93,2026,1,BOCA DO ACRE-AM,1300706,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,BANANA PRATA,7910,25826.15,Brasil
AM,2026-01,1245.1720430107528,2310.0,545.5,3,93,2026,1,BOCA DO ACRE-AM,1300706,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,LARANJA AQUIRY,4400,13649.24,Brasil
AM,2026-01,1245.1720430107528,2310.0,545.5,3,93,2026,1,BOCA DO ACRE-AM,1300706,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,MANDIOCA,1200,1991.88,Brasil
AM,2026-01,1245.1720430107528,2310.0,545.5,3,93,2026,1,CARAUARI-AM,1301001,CEASA/PE - RECIFE,PE,RECIFE-PE,2611606,OVOS GRANJA BCO EMBALADO,200,1054.0,Brasil
AP,2021-08,315.48387096774195,480.0,160.0,1,31,2021,8,SANTANA-AP,1600600,CEASA/RJ - RIO DE JANEIRO,RJ,RIO DE JANEIRO-RJ,3304557,OUTROS GENEROS,35500,355.0,Brasil
AP,2021-08,315.48387096774195,480.0,160.0,1,31,2021,8,MACAPÁ-AP,1600303,CEASA/RJ - RIO DE JANEIRO,RJ,RIO DE JANEIRO-RJ,3304557,OUTROS GENEROS,7000,70.0,Brasil
AP,2021-08,315.48387096774195,480.0,160.0,1,31,2021,8,SANTANA-AP,1600600,CEASA/RJ - RIO DE JANEIRO,RJ,RIO DE JANEIRO-RJ,3304557,ITENS DIVERSOS,35700,357.0,Brasil
AP,2021-08,315.48387096774195,480.0,160.0,1,31,2021,8,AMAPÁ-AP,1600105,CEASA/SP - CAMPINAS,SP,CAMPINAS-SP,3509502,CHUCHU,2000,3949.0,Brasil
AP,2021-08,315.48387096774195,480.0,160.0,1,31,2021,8,AMAPÁ-AP,1600105,CEASA/SP - CAMPINAS,SP,CAMPINAS-SP,3509502,CHUCHU,2000,3756.2,Brasil
AP,2021-09,311.3333333333333,470.0,150.0,1,30,2021,9,MACAPÁ-AP,1600303,CEASA/RJ - RIO DE JANEIRO,RJ,RIO DE JANEIRO-RJ,3304557,OUTROS GENEROS,103020,1030.2,Brasil
AP,2021-09,311.3333333333333,470.0,150.0,1,30,2021,9,MACAPÁ-AP,1600303,CEASA/RJ - RIO DE JANEIRO,RJ,RIO DE JANEIRO-RJ,3304557,ITENS DIVERSOS,28560,285.6,Brasil
AP,2021-10,281.61290322580646,440.0,140.0,1,31,2021,10,AMAPÁ-AP,1600105,CEASA/SP - CAMPINAS,SP,CAMPINAS-SP,3509502,BERINJELA,220,688.4,Brasil
AP,2021-10,281.61290322580646,440.0,140.0,1,31,2021,10,AMAPÁ-AP,1600105,CEASA/SP - CAMPINAS,SP,CAMPINAS-SP,3509502,CHUCHU,2000,3717.4,Brasil
AP,2021-10,281.61290322580646,440.0,140.0,1,31,2021,10,AMAPÁ-AP,1600105,CEASA/SP - CAMPINAS,SP,CAMPINAS-SP,3509502,PEPINO,200,340.02,Brasil
AP,2021-10,281.61290322580646,440.0,140.0,1,31,2021,10,AMAPÁ-AP,1600105,CEASA/SP - CAMPINAS,SP,CAMPINAS-SP,3509502,TOMATE SWEET GRAPE,1830,24903.37,Brasil
AP,2021-10,281.61290322580646,440.0,140.0,1,31,2021,10,MACAPÁ-AP,1600303,CEASA/RJ - RIO DE JANEIRO,RJ,RIO DE JANEIRO-RJ,3304557,OUTROS GENEROS,15300,153.0,Brasil
AP,2021-10,281.61290322580646,440.0,140.0,1,31,2021,10,MACAPÁ-AP,1600303,CEASA/RJ - SAO GONCALO,RJ,SÃO GONÇALO-RJ,3304904,ACAI,6120,55080.0,Brasil
AP,2021-11,280.3333333333333,410.0,140.0,1,30,2021,11,MACAPÁ-AP,1600303,CEASA/RJ - RIO DE JANEIRO,RJ,RIO DE JANEIRO-RJ,3304557,OUTROS GENEROS,30600,306.0,Brasil
AP,2021-11,280.3333333333333,410.0,140.0,1,30,2021,11,SANTANA-AP,1600600,CEASA/RJ - RIO DE JANEIRO,RJ,RIO DE JANEIRO-RJ,3304557,OUTROS GENEROS,30600,306.0,Brasil
AP,2021-12,293.2258064516129,430.0,170.0,1,31,2021,12,MACAPÁ-AP,1600303,CEASA/RJ - RIO DE JANEIRO,RJ,RIO DE JANEIRO-RJ,3304557,OUTROS GENEROS,30600,306.0,Brasil
AP,2021-12,293.2258064516129,430.0,170.0,1,31,2021,12,AMAPÁ-AP,1600105,CEASA/SP - CAMPINAS,SP,CAMPINAS-SP,3509502,CHUCHU,2000,1874.2,Brasil
AP,2021-12,293.2258064516129,430.0,170.0,1,31,2021,12,AMAPÁ-AP,1600105,CEASA/SP - CAMPINAS,SP,CAMPINAS-SP,3509502,CHUCHU,7240,7093.03,Brasil
AP,2021-12,293.2258064516129,430.0,170.0,1,31,2021,12,AMAPÁ-AP,1600105,CEASA/SP - CAMPINAS,SP,CAMPINAS-SP,3509502,TOMATE SWEET GRAPE,190,1045.0,Brasil
AP,2021-12,293.2258064516129,430.0,170.0,1,31,2021,12,PORTO GRANDE-AP,1600535,CEASAMINAS - UBERLANDIA,MG,UBERLÂNDIA-MG,3170206,BATATA  LISA,92500,212380.0,Brasil
AP,2021-12,293.2258064516129,430.0,170.0,1,31,2021,12,PORTO GRANDE-AP,1600535,CEASA/ES - VITORIA,ES,CARIACICA-ES,3201308,BATATA COMUM,19000,39035.5,Brasil
AP,2022-01,305.0,445.0,165.0,1,31,2022,1,AMAPÁ-AP,1600105,CEASA/SP - CAMPINAS,SP,CAMPINAS-SP,3509502,BANANA NANICA,1600,5059.04,Brasil
AP,2022-01,305.0,445.0,165.0,1,31,2022,1,MACAPÁ-AP,1600303,CEASA/RJ - RIO DE JANEIRO,RJ,RIO DE JANEIRO-RJ,3304557,ITENS DIVERSOS,17461,174.61,Brasil
