produto,classificao_produto,id_produto,uf,regiao,ano,mes,dsc_nivel_comercializacao,valor_produto_kg
BURITI,FRUTO,11117,RR,NORTE,2026,7,PREÇO RECEBIDO P/ PRODUTOR,2.04
BURITI,FRUTO,11117,AM,NORTE,2026,8,PREÇO RECEBIDO P/ PRODUTOR,2.82
BURITI,FRUTO,11117,RR,NORTE,2026,8,PREÇO RECEBIDO P/ PRODUTOR,2.03
CACAU CULTIVADO,NÃO INFORMADO,11953,PA,NORTE,2025,9,PREÇO RECEBIDO P/ PRODUTOR,27.75
CACAU CULTIVADO,NÃO INFORMADO,11953,RO,NORTE,2025,9,PREÇO RECEBIDO P/ PRODUTOR,31.82
CACAU CULTIVADO,NÃO INFORMADO,11953,PA,NORTE,2025,10,PREÇO RECEBIDO P/ PRODUTOR,20.65
CACAU CULTIVADO,NÃO INFORMADO,11953,RO,NORTE,2025,10,PREÇO RECEBIDO P/ PRODUTOR,19.57
CACAU CULTIVADO,NÃO INFORMADO,11953,PA,NORTE,2025,11,PREÇO RECEBIDO P/ PRODUTOR,22.0
CACAU CULTIVADO,NÃO INFORMADO,11953,RO,NORTE,2025,11,PREÇO RECEBIDO P/ PRODUTOR,21.63
CACAU CULTIVADO,NÃO INFORMADO,11953,PA,NORTE,2025,12,PREÇO RECEBIDO P/ PRODUTOR,23.52
CACAU CULTIVADO,NÃO INFORMADO,11953,RO,NORTE,2025,12,PREÇO RECEBIDO P/ PRODUTOR,23.9
CACAU CULTIVADO,NÃO INFORMADO,11953,PA,NORTE,2026,1,PREÇO RECEBIDO P/ PRODUTOR,20.3
CACAU CULTIVADO,NÃO INFORMADO,11953,RO,NORTE,2026,1,PREÇO RECEBIDO P/ PRODUTOR,19.72
CACAU CULTIVADO,NÃO INFORMADO,11953,PA,NORTE,2026,2,PREÇO RECEBIDO P/ PRODUTOR,12.25
CACAU CULTIVADO,NÃO INFORMADO,11953,RO,NORTE,2026,2,PREÇO RECEBIDO P/ PRODUTOR,12.3
CACAU CULTIVADO,NÃO INFORMADO,11953,PA,NORTE,2026,3,PREÇO RECEBIDO P/ PRODUTOR,11.13
CACAU CULTIVADO,NÃO INFORMADO,11953,RO,NORTE,2026,3,PREÇO RECEBIDO P/ PRODUTOR,11.07
CACAU CULTIVADO,NÃO INFORMADO,11953,PA,NORTE,2026,4,PREÇO RECEBIDO P/ PRODUTOR,11.66
CACAU CULTIVADO,NÃO INFORMADO,11953,RO,NORTE,2026,4,PREÇO RECEBIDO P/ PRODUTOR,12.36
CACAU CULTIVADO,NÃO INFORMADO,11953,PA,NORTE,2026,5,PREÇO RECEBIDO P/ PRODUTOR,13.79
CACAU CULTIVADO,NÃO INFORMADO,11953,RO,NORTE,2026,5,PREÇO RECEBIDO P/ PRODUTOR,14.28
CACAU CULTIVADO,NÃO INFORMADO,11953,PA,NORTE,2026,6,PREÇO RECEBIDO P/ PRODUTOR,16.38
CACAU CULTIVADO,NÃO INFORMADO,11953,RO,NORTE,2026,6,PREÇO RECEBIDO P/ PRODUTOR,15.88
CACAU CULTIVADO,NÃO INFORMADO,11953,PA,NORTE,2026,7,PREÇO RECEBIDO P/ PRODUTOR,16.5
CACAU CULTIVADO,NÃO INFORMADO,11953,RO,NORTE,2026,7,PREÇO RECEBIDO P/ PRODUTOR,20.49
CACAU CULTIVADO,NÃO INFORMADO,11953,PA,NORTE,2026,8,PREÇO RECEBIDO P/ PRODUTOR,16.88
CACAU CULTIVADO,NÃO INFORMADO,11953,RO,NORTE,2026,8,PREÇO RECEBIDO P/ PRODUTOR,20.41
CACAU EXTRATIVO,AMÊNDOA,10920,AM,NORTE,2025,9,PREÇO RECEBIDO P/ PRODUTOR,35.63
CACAU EXTRATIVO,AMÊNDOA,10920,AM,NORTE,2025,10,PREÇO RECEBIDO P/ PRODUTOR,33.92
CACAU EXTRATIVO,AMÊNDOA,10920,PA,NORTE,2025,10,PREÇO RECEBIDO P/ PRODUTOR,8.93
CACAU EXTRATIVO,AMÊNDOA,10920,AM,NORTE,2025,11,PREÇO RECEBIDO P/ PRODUTOR,34.08
CACAU EXTRATIVO,AMÊNDOA,10920,PA,NORTE,2025,11,PREÇO RECEBIDO P/ PRODUTOR,6.0
CACAU EXTRATIVO,AMÊNDOA,10920,AM,NORTE,2025,12,PREÇO RECEBIDO P/ PRODUTOR,35.5
CACAU EXTRATIVO,AMÊNDOA,10920,PA,NORTE,2025,12,PREÇO RECEBIDO P/ PRODUTOR,6.46
CACAU EXTRATIVO,AMÊNDOA,10920,AM,NORTE,2026,1,PREÇO RECEBIDO P/ PRODUTOR,35.38
CACAU EXTRATIVO,AMÊNDOA,10920,PA,NORTE,2026,1,PREÇO RECEBIDO P/ PRODUTOR,7.13
CACAU EXTRATIVO,AMÊNDOA,10920,AM,NORTE,2026,2,PREÇO RECEBIDO P/ PRODUTOR,34.43
CACAU EXTRATIVO,AMÊNDOA,10920,PA,NORTE,2026,2,PREÇO RECEBIDO P/ PRODUTOR,8.0
CACAU EXTRATIVO,AMÊNDOA,10920,AM,NORTE,2026,3,PREÇO RECEBIDO P/ PRODUTOR,10.25
CACAU EXTRATIVO,AMÊNDOA,10920,PA,NORTE,2026,3,PREÇO RECEBIDO P/ PRODUTOR,6.5
CACAU EXTRATIVO,AMÊNDOA,10920,AM,NORTE,2026,4,PREÇO RECEBIDO P/ PRODUTOR,10.67
CACAU EXTRATIVO,AMÊNDOA,10920,PA,NORTE,2026,4,PREÇO RECEBIDO P/ PRODUTOR,5.91
CACAU EXTRATIVO,AMÊNDOA,10920,AM,NORTE,2026,5,PREÇO RECEBIDO P/ PRODUTOR,7.79
CACAU EXTRATIVO,AMÊNDOA,10920,PA,NORTE,2026,5,PREÇO RECEBIDO P/ PRODUTOR,5.5
CACAU EXTRATIVO,AMÊNDOA,10920,AM,NORTE,2026,6,PREÇO RECEBIDO P/ PRODUTOR,8.1
CACAU EXTRATIVO,AMÊNDOA,10920,PA,NORTE,2026,6,PREÇO RECEBIDO P/ PRODUTOR,7.25
CACAU EXTRATIVO,AMÊNDOA,10920,AM,NORTE,2026,7,PREÇO RECEBIDO P/ PRODUTOR,8.5
CACAU EXTRATIVO,AMÊNDOA,10920,PA,NORTE,2026,7,PREÇO RECEBIDO P/ PRODUTOR,9.0
CACAU EXTRATIVO,AMÊNDOA,10920,AM,NORTE,2026,8,PREÇO RECEBIDO P/ PRODUTOR,8.25
CACAU EXTRATIVO,AMÊNDOA,10920,PA,NORTE,2026,8,PREÇO RECEBIDO P/ PRODUTOR,10.13
CAFE,CONILLON,7090,AC,NORTE,2025,9,PREÇO RECEBIDO P/ PRODUTOR,17.09
CAFE,MOÍDO E TORRADO,4704,AC,NORTE,2025,9,VAREJO,73.06
CAFE,MOÍDO E TORRADO,4704,AC,NORTE,2025,9,ATACADO,78.85
CAFE,MOÍDO E TORRADO,4704,AM,NORTE,2025,9,VAREJO,69.76
CAFE,CONILLON TIPO 7,6935,AM,NORTE,2025,9,PREÇO RECEBIDO P/ PRODUTOR,23.29
CAFE,MOÍDO E TORRADO,4704,AP,NORTE,2025,9,ATACADO,64.01
CAFE,MOÍDO E TORRADO,4704,AP,NORTE,2025,9,VAREJO,67.45
CAFE,MOÍDO E TORRADO,4704,PA,NORTE,2025,9,ATACADO,65.8
CAFE,MOÍDO E TORRADO,4704,PA,NORTE,2025,9,VAREJO,70.11
CAFE,MOÍDO E TORRADO,4704,RO,NORTE,2025,9,ATACADO,63.34
CAFE,MOÍDO E TORRADO,4704,RO,NORTE,2025,9,VAREJO,73.56
CAFE,CONILLON BICA CORRID,11239,RO,NORTE,2025,9,PREÇO RECEBIDO P/ PRODUTOR,21.96
CAFE,MOÍDO E TORRADO,4704,RR,NORTE,2025,9,ATACADO,55.56
CAFE,MOÍDO E TORRADO,4704,RR,NORTE,2025,9,VAREJO,71.97
CAFE,MOÍDO E TORRADO,4704,TO,NORTE,2025,9,VAREJO,74.51
CAFE,MOÍDO E TORRADO,4704,TO,NORTE,2025,9,ATACADO,63.48
CAFE,CONILLON,7090,AC,NORTE,2025,10,PREÇO RECEBIDO P/ PRODUTOR,18.33
CAFE,MOÍDO E TORRADO,4704,AC,NORTE,2025,10,ATACADO,79.2
CAFE,MOÍDO E TORRADO,4704,AC,NORTE,2025,10,VAREJO,72.23
CAFE,CONILLON TIPO 7,6935,AM,NORTE,2025,10,PREÇO RECEBIDO P/ PRODUTOR,23.26
CAFE,MOÍDO E TORRADO,4704,AM,NORTE,2025,10,VAREJO,69.74
CAFE,MOÍDO E TORRADO,4704,AP,NORTE,2025,10,VAREJO,66.95
CAFE,MOÍDO E TORRADO,4704,AP,NORTE,2025,10,ATACADO,62.7
CAFE,MOÍDO E TORRADO,4704,PA,NORTE,2025,10,VAREJO,69.87
CAFE,MOÍDO E TORRADO,4704,PA,NORTE,2025,10,ATACADO,62.94
CAFE,MOÍDO E TORRADO,4704,RO,NORTE,2025,10,ATACADO,65.4
CAFE,MOÍDO E TORRADO,4704,RO,NORTE,2025,10,VAREJO,73.91
CAFE,CONILLON BICA CORRID,11239,RO,NORTE,2025,10,PREÇO RECEBIDO P/ PRODUTOR,21.21
CAFE,MOÍDO E TORRADO,4704,RR,NORTE,2025,10,ATACADO,51.96
CAFE,MOÍDO E TORRADO,4704,RR,NORTE,2025,10,VAREJO,71.79
CAFE,MOÍDO E TORRADO,4704,TO,NORTE,2025,10,VAREJO,73.75
CAFE,MOÍDO E TORRADO,4704,TO,NORTE,2025,10,ATACADO,63.88
CAFE,CONILLON,7090,AC,NORTE,2025,11,PREÇO RECEBIDO P/ PRODUTOR,19.15
CAFE,MOÍDO E TORRADO,4704,AC,NORTE,2025,11,VAREJO,71.99
CAFE,MOÍDO E TORRADO,4704,AC,NORTE,2025,11,ATACADO,79.2
CAFE,CONILLON TIPO 7,6935,AM,NORTE,2025,11,PREÇO RECEBIDO P/ PRODUTOR,23.13
CAFE,MOÍDO E TORRADO,4704,AM,NORTE,2025,11,VAREJO,67.68
CAFE,MOÍDO E TORRADO,4704,AP,NORTE,2025,11,ATACADO,59.82
CAFE,MOÍDO E TORRADO,4704,AP,NORTE,2025,11,VAREJO,68.15
CAFE,MOÍDO E TORRADO,4704,PA,NORTE,2025,11,ATACADO,59.15
CAFE,MOÍDO E TORRADO,4704,PA,NORTE,2025,11,VAREJO,69.89
CAFE,MOÍDO E TORRADO,4704,RO,NORTE,2025,11,VAREJO,73.24
CAFE,MOÍDO E TORRADO,4704,RO,NORTE,2025,11,ATACADO,70.81
CAFE,CONILLON BICA CORRID,11239,RO,NORTE,2025,11,PREÇO RECEBIDO P/ PRODUTOR,21.47
CAFE,MOÍDO E TORRADO,4704,RR,NORTE,2025,11,VAREJO,71.8
CAFE,MOÍDO E TORRADO,4704,RR,NORTE,2025,11,ATACADO,51.8
CAFE,MOÍDO E TORRADO,4704,TO,NORTE,2025,11,VAREJO,73.76
CAFE,MOÍDO E TORRADO,4704,TO,NORTE,2025,11,ATACADO,62.17
CAFE,CONILLON,7090,AC,NORTE,2025,12,PREÇO RECEBIDO P/ PRODUTOR,18.83
CAFE,MOÍDO E TORRADO,4704,AC,NORTE,2025,12,ATACADO,77.92
CAFE,MOÍDO E TORRADO,4704,AC,NORTE,2025,12,VAREJO,70.96
CAFE,MOÍDO E TORRADO,4704,AM,NORTE,2025,12,VAREJO,70.37
CAFE,CONILLON TIPO 7,6935,AM,NORTE,2025,12,PREÇO RECEBIDO P/ PRODUTOR,22.24
CAFE,MOÍDO E TORRADO,4704,AP,NORTE,2025,12,VAREJO,68.1
CAFE,MOÍDO E TORRADO,4704,AP,NORTE,2025,12,ATACADO,58.49
CAFE,MOÍDO E TORRADO,4704,PA,NORTE,2025,12,ATACADO,58.14
CAFE,MOÍDO E TORRADO,4704,PA,NORTE,2025,12,VAREJO,69.26
CAFE,MOÍDO E TORRADO,4704,RO,NORTE,2025,12,ATACADO,69.13
CAFE,MOÍDO E TORRADO,4704,RO,NORTE,2025,12,VAREJO,72.16
CAFE,CONILLON BICA CORRID,11239,RO,NORTE,2025,12,PREÇO RECEBIDO P/ PRODUTOR,20.68
CAFE,MOÍDO E TORRADO,4704,RR,NORTE,2025,12,ATACADO,51.0
CAFE,MOÍDO E TORRADO,4704,RR,NORTE,2025,12,VAREJO,72.45
CAFE,MOÍDO E TORRADO,4704,TO,NORTE,2025,12,ATACADO,63.48
CAFE,MOÍDO E TORRADO,4704,TO,NORTE,2025,12,VAREJO,71.29
CAFE,CONILLON,7090,AC,NORTE,2026,1,PREÇO RECEBIDO P/ PRODUTOR,18.33
CAFE,MOÍDO E TORRADO,4704,AC,NORTE,2026,1,VAREJO,69.68
CAFE,MOÍDO E TORRADO,4704,AM,NORTE,2026,1,VAREJO,66.65
CAFE,CONILLON TIPO 7,6935,AM,NORTE,2026,1,PREÇO RECEBIDO P/ PRODUTOR,21.56
CAFE,MOÍDO E TORRADO,4704,AP,NORTE,2026,1,VAREJO,65.14
CAFE,MOÍDO E TORRADO,4704,PA,NORTE,2026,1,VAREJO,68.13
CAFE,MOÍDO E TORRADO,4704,RO,NORTE,2026,1,VAREJO,70.94
CAFE,CONILLON BICA CORRID,11239,RO,NORTE,2026,1,PREÇO RECEBIDO P/ PRODUTOR,20.36
CAFE,MOÍDO E TORRADO,4704,RR,NORTE,2026,1,VAREJO,73.57
CAFE,MOÍDO E TORRADO,4704,TO,NORTE,2026,1,VAREJO,70.2
CAFE,CONILLON,7090,AC,NORTE,2026,2,PREÇO RECEBIDO P/ PRODUTOR,18.33
CAFE,MOÍDO E TORRADO,4704,AC,NORTE,2026,2,VAREJO,68.98
CAFE,CONILLON TIPO 7,6935,AM,NORTE,2026,2,PREÇO RECEBIDO P/ PRODUTOR,20.64
CAFE,MOÍDO E TORRADO,4704,AM,NORTE,2026,2,VAREJO,66.44
CAFE,MOÍDO E TORRADO,4704,AP,NORTE,2026,2,VAREJO,67.48
CAFE,MOÍDO E TORRADO,4704,PA,NORTE,2026,2,VAREJO,67.99
CAFE,MOÍDO E TORRADO,4704,RO,NORTE,2026,2,VAREJO,71.38
CAFE,CONILLON BICA CORRID,11239,RO,NORTE,2026,2,PREÇO RECEBIDO P/ PRODUTOR,18.58
CAFE,MOÍDO E TORRADO,4704,RR,NORTE,2026,2,VAREJO,72.14
CAFE,MOÍDO E TORRADO,4704,TO,NORTE,2026,2,VAREJO,69.73
CAFE,MOÍDO E TORRADO,4704,AC,NORTE,2026,3,VAREJO,68.5
CAFE,MOÍDO E TORRADO,4704,AM,NORTE,2026,3,VAREJO,64.76
CAFE,MOÍDO E TORRADO,4704,AP,NORTE,2026,3,VAREJO,68.25
CAFE,MOÍDO E TORRADO,4704,PA,NORTE,2026,3,VAREJO,67.27
CAFE,MOÍDO E TORRADO,4704,RO,NORTE,2026,3,VAREJO,70.96
CAFE,MOÍDO E TORRADO,4704,RR,NORTE,2026,3,VAREJO,73.63
CAFE,MOÍDO E TORRADO,4704,TO,NORTE,2026,3,VAREJO,69.74
CAFE,MOÍDO E TORRADO,4704,AC,NORTE,2026,4,VAREJO,65.9
CAFE,MOÍDO E TORRADO,4704,AM,NORTE,2026,4,VAREJO,66.29
CAFE,MOÍDO E TORRADO,4704,AP,NORTE,2026,4,VAREJO,67.47
CAFE,MOÍDO E TORRADO,4704,PA,NORTE,2026,4,VAREJO,65.62
CAFE,MOÍDO E TORRADO,4704,RO,NORTE,2026,4,VAREJO,69.22
CAFE,MOÍDO E TORRADO,4704,RR,NORTE,2026,4,VAREJO,72.72
CAFE,MOÍDO E TORRADO,4704,TO,NORTE,2026,4,VAREJO,68.5
CAFE,MOÍDO E TORRADO,4704,AC,NORTE,2026,5,VAREJO,63.23
CAFE,MOÍDO E TORRADO,4704,AM,NORTE,2026,5,VAREJO,65.0
CAFE,MOÍDO E TORRADO,4704,AP,NORTE,2026,5,VAREJO,64.19
CAFE,MOÍDO E TORRADO,4704,PA,NORTE,2026,5,VAREJO,65.65
CAFE,MOÍDO E TORRADO,4704,RO,NORTE,2026,5,VAREJO,66.62
CAFE,MOÍDO E TORRADO,4704,RR,NORTE,2026,5,VAREJO,70.62
CAFE,MOÍDO E TORRADO,4704,TO,NORTE,2026,5,VAREJO,68.04
CAIXA PLASTICA,VAZADA - BASQUETA DE,12417,PA,NORTE,2026,7,PREÇO PAGO PELO PRODUTOR,65.0
CAIXA PLASTICA,NÃO INFORMADO,11068,PA,NORTE,2026,7,PREÇO PAGO PELO PRODUTOR,60.0
CALCARIO CALCITICO,NÃO INFORMADO,4538,TO,NORTE,2025,11,PREÇO PAGO PELO PRODUTOR,0.23
CALCARIO CALCITICO,NÃO INFORMADO,4538,TO,NORTE,2026,3,PREÇO PAGO PELO PRODUTOR,0.28
CALCARIO DOLOMITICO,NÃO INFORMADO,4539,PA,NORTE,2025,9,PREÇO PAGO PELO PRODUTOR,0.55
CALCARIO DOLOMITICO,NÃO INFORMADO,4539,RO,NORTE,2025,10,PREÇO PAGO PELO PRODUTOR,0.73
CALCARIO DOLOMITICO,PRNT - PODER RELATIV,13024,RO,NORTE,2025,10,PREÇO PAGO PELO PRODUTOR,0.7
CALCARIO DOLOMITICO,PRNT - PODER RELATIV,13024,RO,NORTE,2025,11,PREÇO PAGO PELO PRODUTOR,0.7
CALCARIO DOLOMITICO,NÃO INFORMADO,4539,TO,NORTE,2025,11,PREÇO PAGO PELO PRODUTOR,0.16
CALCARIO DOLOMITICO,NÃO INFORMADO,4539,TO,NORTE,2026,2,PREÇO PAGO PELO PRODUTOR,0.14
CALCARIO DOLOMITICO,NÃO INFORMADO,4539,TO,NORTE,2026,3,PREÇO PAGO PELO PRODUTOR,0.2
CAMA,DE FRANGO,12948,RO,NORTE,2025,10,PREÇO PAGO PELO PRODUTOR,0.35
CAMA,DE FRANGO,12948,RO,NORTE,2025,11,PREÇO PAGO PELO PRODUTOR,0.35
CANECA,500 ML,14143,AC,NORTE,2026,7,PREÇO PAGO PELO PRODUTOR,3.8
CANOA DE MADEIRA,REMO - MANUAL DE 5 A,12402,AM,NORTE,2026,3,PREÇO PAGO PELO PRODUTOR,2300.0
CANOA DE MADEIRA,6 METROS,14983,PA,NORTE,2026,5,PREÇO PAGO PELO PRODUTOR,4000.0
CANOA DE MADEIRA,10 METROS,14911,AC,NORTE,2026,7,PREÇO PAGO PELO PRODUTOR,8000.0
CANOA DE MADEIRA,"0,5M X 8M",14089,AM,NORTE,2026,7,PREÇO PAGO PELO PRODUTOR,3200.0
CANOA DE MADEIRA,10 METROS,14911,AM,NORTE,2026,7,PREÇO PAGO PELO PRODUTOR,6000.0
CANOA DE MADEIRA,7 METROS,14912,AM,NORTE,2026,7,PREÇO PAGO PELO PRODUTOR,2500.0
CANOA DE MADEIRA,8 METROS,15321,AM,NORTE,2026,7,PREÇO PAGO PELO PRODUTOR,3000.0
CANOA DE MADEIRA,"0,5M X 8M",14089,PA,NORTE,2026,7,PREÇO PAGO PELO PRODUTOR,3400.0
CANOA DE MADEIRA,7 METROS,14912,PA,NORTE,2026,7,PREÇO PAGO PELO PRODUTOR,1600.0
CANOA DE MADEIRA,6 METROS,14983,PA,NORTE,2026,7,PREÇO PAGO PELO PRODUTOR,3500.0
CAPACETE,NÃO INFORMADO,11643,PA,NORTE,2026,7,PREÇO PAGO PELO PRODUTOR,45.0
CARA,NÃO INFORMADO,5526,AM,NORTE,2025,9,PREÇO RECEBIDO P/ PRODUTOR,2.21
CARA,NÃO INFORMADO,5526,AM,NORTE,2025,10,PREÇO RECEBIDO P/ PRODUTOR,2.15
CARA,NÃO INFORMADO,5526,RO,NORTE,2025,10,PREÇO RECEBIDO P/ PRODUTOR,6.0
CARA,NÃO INFORMADO,5526,AM,NORTE,2025,11,PREÇO RECEBIDO P/ PRODUTOR,2.15
CARA,NÃO INFORMADO,5526,RO,NORTE,2025,11,PREÇO RECEBIDO P/ PRODUTOR,6.17
CARA,NÃO INFORMADO,5526,AM,NORTE,2025,12,PREÇO RECEBIDO P/ PRODUTOR,2.17
CARA,NÃO INFORMADO,5526,RO,NORTE,2025,12,PREÇO RECEBIDO P/ PRODUTOR,6.0
CARA,NÃO INFORMADO,5526,AM,NORTE,2026,1,PREÇO RECEBIDO P/ PRODUTOR,3.08
CARA,NÃO INFORMADO,5526,RO,NORTE,2026,1,PREÇO RECEBIDO P/ PRODUTOR,5.38
CARA,NÃO INFORMADO,5526,AM,NORTE,2026,2,PREÇO RECEBIDO P/ PRODUTOR,5.5
CARA,NÃO INFORMADO,5526,RO,NORTE,2026,2,PREÇO RECEBIDO P/ PRODUTOR,5.5
CARA,NÃO INFORMADO,5526,AM,NORTE,2026,3,PREÇO RECEBIDO P/ PRODUTOR,5.5
CARA,NÃO INFORMADO,5526,RO,NORTE,2026,3,PREÇO RECEBIDO P/ PRODUTOR,3.0
CARA,NÃO INFORMADO,5526,AM,NORTE,2026,4,PREÇO RECEBIDO P/ PRODUTOR,6.23
CARA,NÃO INFORMADO,5526,RO,NORTE,2026,4,PREÇO RECEBIDO P/ PRODUTOR,3.0
CARA,NÃO INFORMADO,5526,AM,NORTE,2026,5,PREÇO RECEBIDO P/ PRODUTOR,6.24
CARA,NÃO INFORMADO,5526,RO,NORTE,2026,5,PREÇO RECEBIDO P/ PRODUTOR,1.57
CARA,NÃO INFORMADO,5526,AM,NORTE,2026,6,PREÇO RECEBIDO P/ PRODUTOR,6.25
CARA,NÃO INFORMADO,5526,RO,NORTE,2026,6,PREÇO RECEBIDO P/ PRODUTOR,1.75
CARA,NÃO INFORMADO,5526,AM,NORTE,2026,7,PREÇO RECEBIDO P/ PRODUTOR,6.5
CARA,NÃO INFORMADO,5526,RO,NORTE,2026,7,PREÇO RECEBIDO P/ PRODUTOR,1.83
CARA,NÃO INFORMADO,5526,AM,NORTE,2026,8,PREÇO RECEBIDO P/ PRODUTOR,5.63
CARA,NÃO INFORMADO,5526,RO,NORTE,2026,8,PREÇO RECEBIDO P/ PRODUTOR,3.08
CARNE BOVINA,COXÃO DURO S/OSSO,4282,AC,NORTE,2025,9,VAREJO,30.94
CARNE BOVINA,PATINHO S/OSSO,4289,AC,NORTE,2025,9,VAREJO,34.58
CARNE BOVINA,COXÃO MOLE S/OSSO,4283,AC,NORTE,2025,9,VAREJO,36.08
CARNE BOVINA,PATINHO S/OSSO,4289,AM,NORTE,2025,9,VAREJO,41.66
CARNE BOVINA,COXÃO MOLE S/OSSO,4283,AM,NORTE,2025,9,VAREJO,41.57
CARNE BOVINA,COXÃO DURO S/OSSO,4282,AM,NORTE,2025,9,VAREJO,38.11
CARNE BOVINA,PATINHO S/OSSO,4289,AP,NORTE,2025,9,VAREJO,42.83
CARNE BOVINA,COXÃO MOLE S/OSSO,4283,AP,NORTE,2025,9,VAREJO,42.24
CARNE BOVINA,COXÃO DURO S/OSSO,4282,AP,NORTE,2025,9,VAREJO,37.55
CARNE BOVINA,PATINHO S/OSSO,4289,PA,NORTE,2025,9,VAREJO,41.07
CARNE BOVINA,COXÃO DURO S/OSSO,4282,PA,NORTE,2025,9,VAREJO,38.64
CARNE BOVINA,COXÃO MOLE S/OSSO,4283,PA,NORTE,2025,9,VAREJO,40.94
CARNE BOVINA,DIANTEIRO COM OSSO,11158,PA,NORTE,2025,9,ATACADO,28.73
CARNE BOVINA,COXÃO MOLE S/OSSO,4283,RO,NORTE,2025,9,VAREJO,36.85
CARNE BOVINA,PATINHO S/OSSO,4289,RO,NORTE,2025,9,VAREJO,35.38
CARNE BOVINA,COXÃO DURO S/OSSO,4282,RO,NORTE,2025,9,VAREJO,32.54
CARNE BOVINA,COXÃO MOLE S/OSSO,4283,RR,NORTE,2025,9,VAREJO,44.74
CARNE BOVINA,COXÃO DURO S/OSSO,4282,RR,NORTE,2025,9,VAREJO,40.49
CARNE BOVINA,PATINHO S/OSSO,4289,RR,NORTE,2025,9,VAREJO,43.49
CARNE BOVINA,COXÃO MOLE S/OSSO,4283,TO,NORTE,2025,9,VAREJO,46.55
CARNE BOVINA,PATINHO S/OSSO,4289,TO,NORTE,2025,9,VAREJO,43.48
CARNE BOVINA,COXÃO DURO S/OSSO,4282,TO,NORTE,2025,9,VAREJO,42.47
CARNE BOVINA,COXÃO DURO S/OSSO,4282,AC,NORTE,2025,10,VAREJO,31.41
CARNE BOVINA,COXÃO MOLE S/OSSO,4283,AC,NORTE,2025,10,VAREJO,36.52
CARNE BOVINA,PATINHO S/OSSO,4289,AC,NORTE,2025,10,VAREJO,34.83
CARNE BOVINA,COXÃO MOLE S/OSSO,4283,AM,NORTE,2025,10,VAREJO,40.81
CARNE BOVINA,COXÃO DURO S/OSSO,4282,AM,NORTE,2025,10,VAREJO,38.3
CARNE BOVINA,PATINHO S/OSSO,4289,AM,NORTE,2025,10,VAREJO,40.39
CARNE BOVINA,COXÃO MOLE S/OSSO,4283,AP,NORTE,2025,10,VAREJO,42.32
CARNE BOVINA,COXÃO DURO S/OSSO,4282,AP,NORTE,2025,10,VAREJO,37.49
CARNE BOVINA,PATINHO S/OSSO,4289,AP,NORTE,2025,10,VAREJO,43.29
CARNE BOVINA,PATINHO S/OSSO,4289,PA,NORTE,2025,10,VAREJO,41.34
CARNE BOVINA,COXÃO DURO S/OSSO,4282,PA,NORTE,2025,10,VAREJO,38.24
CARNE BOVINA,COXÃO MOLE S/OSSO,4283,PA,NORTE,2025,10,VAREJO,41.66
CARNE BOVINA,DIANTEIRO COM OSSO,11158,PA,NORTE,2025,10,ATACADO,28.93
CARNE BOVINA,COXÃO MOLE S/OSSO,4283,RO,NORTE,2025,10,VAREJO,36.63
CARNE BOVINA,PATINHO S/OSSO,4289,RO,NORTE,2025,10,VAREJO,35.51
CARNE BOVINA,COXÃO DURO S/OSSO,4282,RO,NORTE,2025,10,VAREJO,32.89
CARNE BOVINA,COXÃO DURO S/OSSO,4282,RR,NORTE,2025,10,VAREJO,40.38
CARNE BOVINA,COXÃO MOLE S/OSSO,4283,RR,NORTE,2025,10,VAREJO,45.24
CARNE BOVINA,PATINHO S/OSSO,4289,RR,NORTE,2025,10,VAREJO,43.84
CARNE BOVINA,COXÃO DURO S/OSSO,4282,TO,NORTE,2025,10,VAREJO,42.47
CARNE BOVINA,PATINHO S/OSSO,4289,TO,NORTE,2025,10,VAREJO,43.48
CARNE BOVINA,COXÃO MOLE S/OSSO,4283,TO,NORTE,2025,10,VAREJO,46.55
CARNE BOVINA,COXÃO DURO S/OSSO,4282,AC,NORTE,2025,11,VAREJO,32.1
CARNE BOVINA,PATINHO S/OSSO,4289,AC,NORTE,2025,11,VAREJO,35.8
CARNE BOVINA,COXÃO MOLE S/OSSO,4283,AC,NORTE,2025,11,VAREJO,37.38
CARNE BOVINA,COXÃO DURO S/OSSO,4282,AM,NORTE,2025,11,VAREJO,37.86
CARNE BOVINA,COXÃO MOLE S/OSSO,4283,AM,NORTE,2025,11,VAREJO,42.85
CARNE BOVINA,PATINHO S/OSSO,4289,AM,NORTE,2025,11,VAREJO,41.15
CARNE BOVINA,PATINHO S/OSSO,4289,AP,NORTE,2025,11,VAREJO,43.25
CARNE BOVINA,COXÃO MOLE S/OSSO,4283,AP,NORTE,2025,11,VAREJO,41.98
CARNE BOVINA,COXÃO DURO S/OSSO,4282,AP,NORTE,2025,11,VAREJO,37.42
CARNE BOVINA,COXÃO MOLE S/OSSO,4283,PA,NORTE,2025,11,VAREJO,42.73
CARNE BOVINA,COXÃO DURO S/OSSO,4282,PA,NORTE,2025,11,VAREJO,39.88
CARNE BOVINA,PATINHO S/OSSO,4289,PA,NORTE,2025,11,VAREJO,42.59
CARNE BOVINA,DIANTEIRO COM OSSO,11158,PA,NORTE,2025,11,ATACADO,27.66
CARNE BOVINA,COXÃO DURO S/OSSO,4282,RO,NORTE,2025,11,VAREJO,32.85
