SEMANA,PRODUTO,preco_medio,preco_min,preco_max,n_postos,n_municipios
2026-08-24,GASOLINA ADITIVADA,7.3719662921348315,6.55,8.99,178,25
2026-08-31,GASOLINA ADITIVADA,7.270511627906977,6.14,8.99,215,28
2019-12-30,GLP,77.9198,66.0,95.0,400,36
2020-01-06,GLP,78.93108490566037,68.0,95.0,424,37
2020-01-13,GLP,79.7032,68.0,100.0,425,37
2020-01-20,GLP,79.6107294117647,65.0,100.0,425,37
2020-01-27,GLP,79.85903301886793,68.0,100.0,424,37
2020-02-03,GLP,79.78385342789598,68.0,100.0,423,37
2020-02-10,GLP,79.65824228028504,68.0,100.0,421,37
2020-02-17,GLP,79.83187648456057,68.0,100.0,421,37
2020-02-24,GLP,79.73463182897862,66.0,97.0,421,37
2020-03-02,GLP,79.69425178147269,66.0,97.0,421,37
2020-03-09,GLP,79.84217703349282,66.0,100.0,418,37
2020-03-16,GLP,80.14406698564594,66.0,100.0,418,37
2020-03-23,GLP,80.04916067146283,66.0,97.0,417,37
2020-03-30,GLP,79.40167865707434,66.0,97.0,417,37
2020-04-06,GLP,79.29334134615384,66.0,96.0,416,37
2020-04-13,GLP,79.40608173076923,66.0,96.0,416,37
2020-04-20,GLP,78.88163855421686,66.0,95.0,415,37
2020-04-27,GLP,78.93242788461538,65.0,97.0,416,37
2020-05-04,GLP,79.19898550724638,65.0,96.0,414,37
2020-05-11,GLP,78.97797101449275,65.0,95.0,414,37
2020-05-18,GLP,78.78660098522168,65.0,108.0,406,37
2020-05-25,GLP,78.95929268292683,65.0,108.0,410,37
2020-06-01,GLP,78.79792682926829,65.0,110.0,410,37
2020-06-08,GLP,78.89648058252426,67.0,110.0,412,37
2020-06-15,GLP,79.1779512195122,67.0,110.0,410,37
2020-06-22,GLP,79.19748780487805,67.0,110.0,410,37
2020-06-29,GLP,79.39067961165048,67.0,110.0,412,37
2020-07-06,GLP,79.73728155339806,67.0,110.0,412,37
2020-07-13,GLP,80.04464547677262,67.0,110.0,409,37
2020-07-20,GLP,79.87765281173594,67.0,110.0,409,37
2020-07-27,GLP,79.93710144927536,67.0,110.0,414,37
2020-08-03,GLP,79.81391304347827,65.0,110.0,414,37
2020-08-10,GLP,80.2931067961165,60.0,110.0,412,37
2020-08-17,GLP,80.37867149758453,60.0,110.0,414,37
2020-10-19,GLP,82.85496178343949,71.4,93.0,157,7
2020-10-26,GLP,82.43330386740331,69.0,95.0,181,7
2020-11-02,GLP,82.87264021164022,70.0,95.0,189,7
2020-11-09,GLP,83.30025654450262,70.0,99.0,191,7
2020-11-16,GLP,83.7182864321608,70.0,96.0,199,8
2020-11-23,GLP,84.60635384615385,73.0,96.0,195,8
2020-11-30,GLP,83.78447368421052,73.0,98.0,228,8
2020-12-07,GLP,85.3045871559633,70.0,98.0,218,8
2020-12-14,GLP,86.39106382978724,75.0,99.0,188,7
2020-12-21,GLP,87.1477990430622,75.0,102.0,209,8
2020-12-28,GLP,86.39123655913978,75.0,98.0,186,7
2021-01-04,GLP,87.53696808510638,75.0,100.0,188,8
2021-01-11,GLP,87.4975,75.0,102.0,208,8
2021-01-18,GLP,89.33113989637306,78.0,105.0,193,8
2021-01-25,GLP,89.74843902439025,79.99,102.0,205,8
2021-02-01,GLP,90.17362745098039,78.0,105.0,204,10
2021-02-08,GLP,90.90429245283019,79.99,105.0,212,11
2021-02-15,GLP,91.88967479674797,80.0,106.0,246,13
2021-02-22,GLP,92.312578125,80.0,106.0,256,12
2021-03-01,GLP,93.07508620689654,80.0,105.0,232,13
2021-03-08,GLP,94.64967999999999,80.0,113.0,250,14
2021-03-15,GLP,94.71297071129707,80.0,110.0,239,13
2021-03-22,GLP,95.26339130434783,80.0,110.0,230,14
2021-03-29,GLP,94.8005439330544,80.0,110.0,239,14
2021-04-05,GLP,95.62966244725739,80.0,113.0,237,15
2021-04-12,GLP,96.10970260223047,80.0,115.0,269,14
2021-04-19,GLP,96.01384615384615,80.0,110.0,247,14
2021-04-26,GLP,96.47562724014337,80.0,113.0,279,14
2021-05-03,GLP,96.66936651583711,85.0,115.0,221,14
2021-05-10,GLP,97.12395104895106,85.0,120.0,286,14
2021-05-17,GLP,96.32484962406015,80.0,115.0,266,14
2021-05-24,GLP,96.30003300330033,81.99,110.0,303,13
2021-05-31,GLP,96.06221428571428,80.0,116.0,280,16
2021-06-07,GLP,96.30538205980066,85.0,116.0,301,16
2021-06-14,GLP,97.87355623100305,80.0,120.0,329,17
2021-06-21,GLP,99.04050583657587,85.0,120.0,257,17
2021-06-28,GLP,99.67659793814433,80.0,120.0,291,17
2021-07-05,GLP,101.45902077151337,84.99,123.0,337,19
2021-07-12,GLP,102.64248120300752,75.0,121.0,266,21
2021-07-19,GLP,102.72627717391303,85.0,125.0,368,25
2021-07-26,GLP,104.17999999999999,88.0,125.0,316,21
2021-08-02,GLP,104.24996688741723,88.0,130.0,302,22
2021-08-09,GLP,103.89228494623656,85.0,121.0,372,23
2021-08-16,GLP,104.4042071197411,85.0,121.0,309,23
2021-08-23,GLP,104.42552188552189,85.0,122.0,297,22
2021-08-30,GLP,104.69054545454544,88.0,125.0,330,23
2021-09-06,GLP,106.07453271028038,90.0,121.0,214,22
2021-09-13,GLP,106.81439759036144,90.0,130.0,332,24
2021-09-20,GLP,106.80431486880465,88.0,130.0,343,24
2021-09-27,GLP,106.42445427728613,80.0,130.0,339,23
2021-10-04,GLP,107.42650746268656,90.0,135.0,335,23
2021-10-11,GLP,107.33792284866468,88.0,135.0,337,23
2021-10-18,GLP,109.82536023054756,90.0,135.0,347,24
2021-10-25,GLP,110.40820058997049,95.0,135.0,339,24
2021-11-01,GLP,110.48180473372781,95.0,135.0,338,24
2021-11-08,GLP,110.17814159292035,90.0,130.0,339,23
2021-11-15,GLP,110.4829393939394,97.0,135.0,330,23
2021-11-22,GLP,111.30140804597701,95.0,132.0,348,24
2021-11-29,GLP,111.24594029850746,85.0,135.0,335,23
2021-12-06,GLP,110.90380530973451,95.0,135.0,339,24
2021-12-13,GLP,111.19963525835867,87.0,130.0,329,24
2021-12-20,GLP,111.63172106824926,94.99,132.0,337,23
2021-12-27,GLP,111.6948511904762,94.99,130.0,336,26
2022-01-03,GLP,111.97505882352941,94.99,135.0,340,24
2022-01-10,GLP,111.5527536231884,90.0,135.0,345,26
2022-01-17,GLP,112.34266846361186,94.99,130.0,371,30
2022-01-24,GLP,112.271320754717,95.0,130.0,371,30
2022-01-31,GLP,112.32856382978724,94.99,135.0,376,30
2022-02-07,GLP,112.13507936507936,90.0,135.0,378,31
2022-02-14,GLP,112.5659947643979,95.0,135.0,382,31
2022-02-21,GLP,112.30992327365729,94.99,135.0,391,32
2022-02-28,GLP,112.37015915119365,95.0,135.0,377,31
2022-03-07,GLP,112.20989528795812,89.0,135.0,382,31
2022-03-14,GLP,122.82187499999999,98.0,150.0,368,30
2022-03-21,GLP,123.67137837837839,95.0,160.0,370,31
2022-03-28,GLP,123.92726027397259,90.0,150.0,365,32
2022-04-04,GLP,124.61126344086021,98.0,150.0,372,33
2022-04-11,GLP,124.1067341772152,98.0,150.0,395,33
2022-04-18,GLP,123.78275324675324,105.0,150.0,385,33
2022-04-25,GLP,123.68459317585302,105.0,150.0,381,33
2022-05-02,GLP,123.55767676767675,105.0,150.0,396,36
2022-05-09,GLP,123.87962121212122,105.0,150.0,396,34
2022-05-16,GLP,124.204575,100.0,150.0,400,36
2022-05-23,GLP,123.52017994858612,105.0,150.0,389,34
2022-05-30,GLP,123.7386146095718,99.9,150.0,397,36
2022-06-06,GLP,123.6764864864865,105.0,150.0,407,36
2022-06-13,GLP,123.2300243902439,72.0,150.0,410,35
2022-06-20,GLP,123.92846733668341,100.0,150.0,398,37
2022-06-27,GLP,123.9452985074627,100.0,150.0,402,36
2022-07-04,GLP,123.78186397984886,100.0,150.0,397,36
2022-07-11,GLP,124.04123425692696,100.0,154.0,397,36
2022-07-18,GLP,123.24247549019609,99.0,150.0,408,36
2022-07-25,GLP,123.62616707616708,100.0,150.0,407,36
2022-08-01,GLP,122.68062350119904,99.99,150.0,417,37
2022-08-08,GLP,122.6084405940594,100.0,150.0,404,36
2022-08-15,GLP,122.46778645833332,100.0,150.0,384,32
2022-08-22,GLP,122.64393643031785,99.99,150.0,409,37
2022-08-29,GLP,122.45105793450881,99.0,150.0,397,36
2022-09-05,GLP,122.83992610837439,100.0,150.0,406,36
2022-09-12,GLP,122.88307479224378,105.0,150.0,361,33
2022-09-26,GLP,118.2261870503597,103.0,144.0,139,7
2022-10-03,GLP,116.71645714285715,70.0,144.0,175,7
2022-10-10,GLP,116.70093750000001,104.0,144.0,160,6
2022-10-17,GLP,116.81316666666666,104.0,135.0,180,9
2022-10-24,GLP,116.74481927710843,104.0,135.0,166,11
2022-10-31,GLP,117.17442953020135,104.0,135.0,149,8
2022-11-07,GLP,117.94017021276595,104.0,144.0,235,12
2022-11-14,GLP,117.76901554404144,104.0,144.0,193,11
2022-11-21,GLP,118.61605263157894,103.0,145.0,228,13
2022-11-28,GLP,118.08720720720721,90.0,150.0,222,16
2022-12-05,GLP,120.5365350877193,90.0,144.0,228,15
2022-12-12,GLP,121.37570909090908,90.0,145.0,275,19
2022-12-19,GLP,120.21941717791411,87.99,150.0,326,16
2022-12-26,GLP,119.55865384615386,87.99,144.0,312,17
2023-01-02,GLP,119.84792349726774,87.99,150.0,366,23
2023-01-09,GLP,119.40046448087432,87.99,143.0,366,21
2023-01-16,GLP,120.22306666666667,87.99,143.0,375,23
2023-01-23,GLP,120.63938095238096,87.99,143.0,420,25
2023-01-30,GLP,120.58866348448687,87.99,141.99,419,27
2023-02-06,GLP,120.6972072072072,87.99,145.0,444,29
2023-02-13,GLP,120.77209354120266,87.99,145.0,449,30
2023-02-20,GLP,120.94990654205607,87.99,145.0,428,29
2023-02-27,GLP,120.93908893709327,87.99,145.0,461,32
2023-03-06,GLP,120.86591792656587,87.99,145.0,463,31
2023-03-13,GLP,120.69876744186047,87.99,143.0,430,31
2023-03-20,GLP,120.09794258373206,87.99,143.0,418,30
2023-03-27,GLP,120.2996018735363,87.99,144.0,427,29
2023-04-03,GLP,120.43487414187643,87.99,143.0,437,33
2023-04-10,GLP,120.48336515513127,89.99,143.0,419,32
2023-04-17,GLP,120.30721428571428,89.99,146.0,420,34
2023-04-24,GLP,121.01990675990676,89.99,146.0,429,34
2023-05-01,GLP,120.92816901408452,89.99,146.0,426,35
2023-05-08,GLP,121.31243186582809,89.99,146.0,477,35
2023-05-15,GLP,121.96623678646934,89.99,146.0,473,35
2023-05-22,GLP,119.57914110429448,89.99,146.0,489,36
2023-05-29,GLP,117.7056619144603,84.99,150.0,491,36
2023-06-05,GLP,117.92353684210526,90.99,150.0,475,36
2023-06-12,GLP,116.62813387423935,84.99,146.0,493,37
2023-06-19,GLP,116.78364008179959,84.99,150.0,489,36
2023-06-26,GLP,117.21822410147992,90.99,150.0,473,37
2023-07-03,GLP,116.7395652173913,85.0,150.0,483,37
2023-07-10,GLP,116.12058455114823,90.0,150.0,479,37
2023-07-17,GLP,115.58682302771855,84.99,150.0,469,36
2023-07-24,GLP,115.33933884297521,77.99,150.0,484,36
2023-07-31,GLP,115.02644710578842,77.99,150.0,501,37
2023-08-07,GLP,115.44157142857144,90.0,150.0,490,37
2023-08-14,GLP,114.66583673469388,84.99,150.0,490,37
2023-08-21,GLP,114.0898987854251,77.99,143.0,494,37
2023-08-28,GLP,113.67198347107437,77.99,150.0,484,36
2023-09-04,GLP,114.01628691983123,77.99,146.0,474,36
2023-09-11,GLP,113.55124735729386,77.99,150.0,473,36
2023-09-18,GLP,114.80233739837398,77.99,150.0,492,37
2023-09-25,GLP,115.09623217922606,79.99,150.0,491,37
2023-10-02,GLP,115.44989754098361,79.99,150.0,488,37
2023-10-09,GLP,115.80658385093169,79.99,150.0,483,37
2023-10-16,GLP,114.91481404958677,79.99,150.0,484,36
2023-10-23,GLP,116.1968016194332,79.99,145.0,494,37
2023-10-30,GLP,116.4434215885947,78.0,150.0,491,36
2023-11-06,GLP,117.9675,79.0,155.0,424,36
2023-11-13,GLP,117.17430379746835,79.0,154.0,474,36
2023-11-20,GLP,117.01952277657267,79.0,154.0,461,36
2023-11-27,GLP,116.67480083857441,79.0,154.0,477,36
2023-12-04,GLP,116.85902335456475,79.99,154.0,471,35
2023-12-11,GLP,116.62846449136276,79.0,154.0,521,36
2023-12-18,GLP,116.4335655737705,79.0,150.0,488,36
2023-12-25,GLP,116.44662601626015,79.0,154.0,492,37
2024-01-01,GLP,116.24630738522954,79.0,154.0,501,37
2024-01-08,GLP,116.3036416184971,79.99,150.0,519,36
2024-01-15,GLP,116.29876796714579,79.0,154.0,487,36
2024-01-22,GLP,115.88613360323886,77.99,154.0,494,36
2024-01-29,GLP,116.01307240704502,77.99,154.0,511,36
2024-02-05,GLP,116.58642,77.99,154.0,500,36
2024-02-12,GLP,116.38276288659793,77.99,154.0,485,37
2024-02-19,GLP,117.01273076923077,77.99,154.0,520,37
2024-02-26,GLP,116.75364522417155,77.99,154.0,513,37
2024-03-04,GLP,117.07471287128713,77.99,154.0,505,37
2024-03-11,GLP,116.59416988416989,74.08,154.0,518,37
2024-03-18,GLP,116.69388888888889,79.99,154.0,504,37
2024-03-25,GLP,116.40142,79.99,150.0,500,37
2024-04-01,GLP,116.5559109311741,79.0,150.0,494,37
2024-04-08,GLP,116.95431640625,79.99,150.0,512,37
2024-04-15,GLP,116.70478350515464,79.99,150.0,485,37
2024-04-22,GLP,116.87258252427183,79.99,150.0,515,37
2024-04-29,GLP,116.7892132505176,79.99,150.0,483,37
2024-05-06,GLP,116.67459882583171,79.99,150.0,511,37
2024-05-13,GLP,117.72654185022026,79.99,154.0,454,37
2024-05-20,GLP,116.54131355932203,79.99,150.0,472,37
2024-05-27,GLP,116.6571974522293,77.99,154.0,471,37
2024-06-03,GLP,117.58664502164503,79.99,154.0,462,36
2024-06-10,GLP,117.59620535714285,79.99,154.0,448,35
2024-06-17,GLP,117.49908883826879,79.99,154.0,439,32
2024-06-24,GLP,117.21141592920354,82.0,145.0,452,30
2024-07-01,GLP,117.87204081632652,99.99,140.0,196,7
2024-07-08,GLP,117.78768472906404,98.0,140.0,203,7
2024-07-15,GLP,120.75928961748635,98.0,140.0,183,6
2024-07-22,GLP,121.3320879120879,98.0,148.0,182,6
2024-07-29,GLP,122.28751515151514,98.0,148.0,165,5
2024-08-05,GLP,121.65994565217392,103.0,148.0,184,7
2024-08-12,GLP,119.91320197044335,99.99,148.0,203,7
2024-08-19,GLP,119.89103448275863,99.0,148.0,203,7
2024-08-26,GLP,119.79471428571428,99.0,148.0,210,7
2024-09-02,GLP,119.83445,99.0,148.0,200,7
2024-09-09,GLP,120.75572139303483,99.99,148.0,201,7
2024-09-16,GLP,121.27195,99.99,148.0,200,7
2024-09-23,GLP,121.62781420765027,99.99,148.0,183,7
2024-09-30,GLP,121.32528089887641,99.99,148.0,178,6
2024-10-07,GLP,121.90558375634518,99.99,142.0,197,7
2024-10-14,GLP,121.39595959595961,99.99,142.0,198,7
2024-10-21,GLP,122.6021052631579,99.99,142.0,190,7
2024-10-28,GLP,123.21798969072165,99.99,147.0,194,7
2024-11-04,GLP,123.31684782608696,99.99,147.0,184,7
2024-11-11,GLP,123.44840425531915,99.99,147.0,188,7
2024-11-18,GLP,123.51764705882353,99.99,160.0,187,7
2024-11-25,GLP,123.68291457286433,99.99,160.0,199,7
2024-12-02,GLP,123.70798994974874,99.99,160.0,199,7
2024-12-09,GLP,123.7048309178744,99.99,160.0,207,7
2024-12-16,GLP,123.61927083333335,99.99,160.0,192,6
2024-12-23,GLP,123.75726804123711,99.99,160.0,194,6
2024-12-30,GLP,123.68706185567011,99.99,160.0,194,6
2025-01-06,GLP,120.56020000000001,84.99,160.0,200,11
2025-01-13,GLP,119.8725,84.99,160.0,220,10
2025-01-20,GLP,119.8980172413793,84.99,155.0,232,11
2025-01-27,GLP,119.30582159624413,84.99,155.0,213,9
2025-02-03,GLP,119.13724264705883,84.99,155.0,272,18
2025-02-10,GLP,119.6062724014337,85.0,155.0,279,19
2025-02-17,GLP,119.70605633802816,84.99,155.0,284,20
2025-02-24,GLP,121.05888888888887,85.0,155.0,306,25
2025-03-03,GLP,120.5874267100977,84.99,155.0,307,23
2025-03-10,GLP,121.58766272189348,84.99,155.0,338,29
2025-03-17,GLP,121.57876790830944,85.0,155.0,349,31
2025-03-24,GLP,121.38671469740635,85.0,155.0,347,30
2025-03-31,GLP,122.53832352941176,85.0,155.0,340,31
2025-04-07,GLP,121.53576923076922,80.0,155.0,364,31
2025-04-14,GLP,121.68336111111111,84.99,155.0,360,30
2025-04-21,GLP,121.60864238410595,84.99,155.0,302,26
2025-04-28,GLP,121.75311572700298,84.99,155.0,337,28
2025-05-05,GLP,122.45183381088826,84.99,155.0,349,28
2025-05-12,GLP,123.26270186335402,85.0,155.0,322,27
2025-05-19,GLP,122.4991884057971,84.99,155.0,345,28
2025-05-26,GLP,122.10428977272727,84.99,155.0,352,29
2025-06-02,GLP,122.91947826086957,85.0,156.0,345,29
2025-06-09,GLP,122.66941348973606,85.0,156.0,341,28
2025-06-16,GLP,120.00514285714286,84.99,156.0,245,12
2025-06-23,GLP,120.4887029288703,85.0,156.0,239,12
2025-06-30,GLP,120.44020325203252,85.0,156.0,246,13
2025-07-07,GLP,123.19274193548387,104.99,156.0,186,7
2025-07-14,GLP,124.8284756097561,107.0,156.0,164,6
2025-07-21,GLP,122.98686813186814,104.99,156.0,182,7
2025-07-28,GLP,123.5866463414634,104.99,156.0,164,6
2025-08-04,GLP,123.23942408376963,104.99,156.0,191,7
2025-08-11,GLP,123.2656043956044,104.99,156.0,182,7
2025-08-18,GLP,123.02552631578946,104.99,156.0,190,7
2025-08-25,GLP,123.22164634146341,104.0,156.0,164,6
2025-09-01,GLP,120.5871129707113,84.99,156.0,239,12
2025-09-08,GLP,120.8039453125,84.99,156.0,256,16
2025-09-15,GLP,121.57318181818182,84.99,156.0,264,16
2025-09-22,GLP,121.72698181818181,85.0,156.0,275,18
2025-09-29,GLP,122.13480701754385,85.0,156.0,285,19
2025-10-06,GLP,122.1995593220339,85.0,156.0,295,20
2025-10-13,GLP,122.62861486486486,85.0,156.0,296,21
2025-10-20,GLP,122.90281588447654,85.0,156.0,277,21
2025-10-27,GLP,122.42941818181816,85.0,156.0,275,20
2025-11-03,GLP,122.23416949152544,85.0,156.0,295,22
2025-11-10,GLP,121.95584229390681,85.0,156.0,279,22
2025-11-17,GLP,122.09205776173285,85.0,156.0,277,20
2025-11-24,GLP,122.00908163265305,85.0,156.0,294,22
2025-12-01,GLP,121.6851475409836,85.0,156.0,305,24
2025-12-08,GLP,122.31509433962263,79.99,156.0,318,27
2025-12-15,GLP,121.99785714285714,79.99,156.0,280,24
2025-12-22,GLP,122.28750972762646,79.99,170.0,257,20
2025-12-29,GLP,122.46486486486486,79.99,170.0,259,19
2026-01-05,GLP,122.77172413793105,79.99,156.0,290,22
2026-01-12,GLP,123.44703947368421,79.99,170.0,304,25
2026-01-19,GLP,123.0707394366197,79.99,170.0,284,22
2026-01-26,GLP,122.86113402061855,79.99,170.0,291,23
2026-02-02,GLP,122.38196078431372,79.99,150.0,306,26
2026-02-09,GLP,123.40459731543623,79.99,170.0,298,23
2026-02-16,GLP,124.0434827586207,79.99,156.0,290,25
2026-02-23,GLP,123.02333333333334,79.99,156.0,282,24
2026-03-02,GLP,123.21511111111111,79.99,156.0,270,25
2026-03-09,GLP,122.97532142857142,85.0,156.0,280,26
2026-03-16,GLP,123.74940520446096,85.0,156.0,269,26
2026-03-23,GLP,123.96581314878894,79.99,156.0,289,29
2026-03-30,GLP,124.82606870229007,89.5,156.0,262,26
2026-04-06,GLP,125.02341818181819,85.0,156.0,275,26
2026-04-13,GLP,125.84784090909092,85.0,156.0,264,25
2026-04-20,GLP,125.29134057971015,85.0,156.0,276,24
2026-04-27,GLP,125.36444444444444,85.0,156.0,297,26
2026-05-04,GLP,125.67625,85.0,156.0,280,25
2026-05-11,GLP,126.22893835616438,85.0,156.0,292,26
2026-05-18,GLP,126.2705723905724,89.5,156.0,297,27
2026-05-25,GLP,125.5865396825397,85.0,156.0,315,28
2026-06-01,GLP,127.92235915492957,85.0,156.0,284,26
2026-06-08,GLP,126.49801261829654,85.0,156.0,317,29
2026-06-15,GLP,125.90019480519481,85.0,156.0,308,27
2026-06-22,GLP,125.91147435897435,85.0,156.0,312,27
2026-06-29,GLP,128.8364039408867,98.99,156.0,203,17
2026-08-10,GLP,125.53366242038217,85.0,156.0,314,30
2026-08-17,GLP,127.1595486111111,89.5,156.0,288,26
2026-08-24,GLP,127.43911538461538,85.0,156.0,260,24
2026-08-31,GLP,127.15869127516778,98.99,156.0,298,27
2020-01-06,GNV,3.29,3.29,3.29,1,1
2020-01-13,GNV,3.1266666666666665,3.0,3.29,3,2
2020-01-20,GNV,3.145,3.0,3.29,2,2
2020-01-27,GNV,4.599,4.599,4.599,1,1
2020-02-10,GNV,3.29,3.29,3.29,1,1
2020-02-17,GNV,3.29,3.29,3.29,1,1
2020-03-09,GNV,3.29,3.29,3.29,1,1
2020-03-16,GNV,3.29,3.29,3.29,2,1
2020-03-23,GNV,4.429,4.429,4.429,1,1
2020-03-30,GNV,3.29,3.29,3.29,1,1
2020-04-13,GNV,3.29,3.29,3.29,1,1
2020-04-20,GNV,3.29,3.29,3.29,2,1
2020-04-27,GNV,3.29,3.29,3.29,1,1
2020-05-04,GNV,3.6445,3.29,3.999,2,2
2020-05-18,GNV,3.29,3.29,3.29,1,1
2020-05-25,GNV,3.29,3.29,3.29,1,1
2020-06-01,GNV,3.29,3.29,3.29,2,1
2020-06-08,GNV,3.29,3.29,3.29,1,1
2020-06-15,GNV,3.29,3.29,3.29,1,1
2020-06-29,GNV,3.29,3.29,3.29,1,1
2020-07-06,GNV,3.29,3.29,3.29,1,1
2020-07-13,GNV,3.29,3.29,3.29,2,1
2020-07-20,GNV,3.29,3.29,3.29,1,1
2020-07-27,GNV,3.29,3.29,3.29,1,1
2020-08-17,GNV,3.39,3.39,3.39,1,1
2020-10-26,GNV,3.39,3.39,3.39,2,1
2020-11-02,GNV,3.39,3.39,3.39,1,1
2020-11-09,GNV,3.39,3.39,3.39,1,1
2020-11-16,GNV,3.39,3.39,3.39,1,1
2020-11-30,GNV,3.39,3.39,3.39,1,1
2020-12-07,GNV,3.39,3.39,3.39,1,1
2020-12-28,GNV,3.49,3.49,3.49,1,1
2021-01-04,GNV,3.49,3.49,3.49,1,1
2021-01-11,GNV,3.49,3.49,3.49,1,1
2021-01-18,GNV,3.49,3.49,3.49,2,1
2021-01-25,GNV,3.49,3.49,3.49,1,1
2021-02-01,GNV,3.49,3.49,3.49,2,1
2021-02-15,GNV,3.66,3.66,3.66,1,1
2021-02-22,GNV,3.59,3.59,3.59,2,1
2021-03-08,GNV,3.625,3.59,3.66,2,1
2021-03-15,GNV,3.66,3.66,3.66,1,1
2021-03-22,GNV,3.66,3.66,3.66,1,1
2021-03-29,GNV,4.39,4.39,4.39,1,1
2021-04-05,GNV,4.125,3.66,4.59,2,2
2021-04-12,GNV,3.66,3.66,3.66,1,1
2021-04-19,GNV,3.66,3.66,3.66,1,1
2021-05-03,GNV,3.59,3.59,3.59,1,1
2021-05-10,GNV,3.66,3.66,3.66,1,1
2021-05-17,GNV,3.79,3.79,3.79,1,1
2021-05-24,GNV,3.79,3.79,3.79,1,1
2021-05-31,GNV,3.79,3.79,3.79,1,1
2021-06-07,GNV,3.79,3.79,3.79,1,1
2021-06-14,GNV,3.79,3.79,3.79,1,1
2021-06-21,GNV,3.79,3.79,3.79,1,1
2021-06-28,GNV,3.79,3.79,3.79,1,1
2021-07-05,GNV,3.79,3.79,3.79,1,1
2021-07-12,GNV,3.79,3.79,3.79,1,1
2021-07-19,GNV,3.79,3.79,3.79,1,1
2021-08-02,GNV,3.99,3.99,3.99,1,1
2021-08-09,GNV,3.99,3.99,3.99,1,1
2021-08-16,GNV,3.99,3.99,3.99,1,1
2021-08-23,GNV,3.99,3.99,3.99,1,1
2021-08-30,GNV,3.99,3.99,3.99,1,1
2021-09-06,GNV,3.99,3.99,3.99,1,1
2021-09-13,GNV,3.99,3.99,3.99,1,1
2021-09-20,GNV,3.99,3.99,3.99,1,1
2021-10-04,GNV,3.99,3.99,3.99,1,1
2021-10-11,GNV,3.99,3.99,3.99,1,1
2021-10-18,GNV,3.99,3.99,3.99,1,1
2021-11-01,GNV,3.99,3.99,3.99,1,1
2021-11-15,GNV,4.19,4.19,4.19,1,1
2021-11-22,GNV,4.19,4.19,4.19,1,1
2021-11-29,GNV,4.19,4.19,4.19,1,1
2021-12-06,GNV,4.19,4.19,4.19,1,1
2021-12-20,GNV,4.19,4.19,4.19,1,1
2021-12-27,GNV,4.19,4.19,4.19,2,1
2022-01-03,GNV,4.19,4.19,4.19,1,1
2022-01-10,GNV,4.19,4.19,4.19,1,1
2022-01-17,GNV,4.38,4.38,4.38,1,1
2022-01-24,GNV,4.38,4.38,4.38,1,1
2022-01-31,GNV,4.38,4.38,4.38,1,1
2022-02-07,GNV,4.38,4.38,4.38,1,1
2022-02-14,GNV,4.38,4.38,4.38,1,1
2022-02-21,GNV,4.38,4.38,4.38,1,1
2022-02-28,GNV,4.38,4.38,4.38,1,1
2022-03-07,GNV,4.38,4.38,4.38,1,1
2022-03-21,GNV,4.38,4.38,4.38,2,1
2022-03-28,GNV,4.38,4.38,4.38,1,1
2022-04-04,GNV,4.38,4.38,4.38,1,1
2022-04-11,GNV,4.38,4.38,4.38,1,1
2022-04-18,GNV,4.38,4.38,4.38,1,1
2022-05-02,GNV,4.38,4.38,4.38,1,1
2022-05-09,GNV,4.38,4.38,4.38,1,1
2022-05-16,GNV,4.38,4.38,4.38,2,1
2022-05-23,GNV,4.38,4.38,4.38,1,1
2022-05-30,GNV,4.38,4.38,4.38,2,1
2022-06-06,GNV,4.38,4.38,4.38,2,1
2022-06-13,GNV,4.38,4.38,4.38,2,1
2022-06-20,GNV,4.38,4.38,4.38,2,1
2022-06-27,GNV,4.38,4.38,4.38,2,1
2022-07-04,GNV,4.39,4.39,4.39,2,1
2022-07-11,GNV,4.39,4.39,4.39,4,1
2022-07-18,GNV,3.99,3.99,3.99,2,1
2022-07-25,GNV,3.99,3.99,3.99,2,1
2022-08-01,GNV,3.99,3.99,3.99,2,1
2022-08-08,GNV,3.99,3.99,3.99,3,1
2022-08-15,GNV,3.99,3.99,3.99,2,1
2022-08-22,GNV,3.99,3.99,3.99,3,1
2022-08-29,GNV,3.99,3.99,3.99,3,1
2022-09-05,GNV,3.99,3.99,3.99,1,1
2022-09-12,GNV,3.99,3.99,3.99,3,1
2022-10-03,GNV,3.99,3.99,3.99,1,1
2022-10-10,GNV,3.99,3.99,3.99,1,1
2022-10-17,GNV,3.99,3.99,3.99,1,1
2022-10-24,GNV,3.99,3.99,3.99,1,1
2022-11-07,GNV,3.99,3.99,3.99,1,1
2022-11-14,GNV,4.19,4.19,4.19,1,1
2022-11-21,GNV,4.19,4.19,4.19,1,1
2022-11-28,GNV,4.19,4.19,4.19,1,1
2022-12-12,GNV,4.19,4.19,4.19,1,1
2022-12-19,GNV,4.19,4.19,4.19,1,1
2022-12-26,GNV,4.19,4.19,4.19,1,1
2023-01-02,GNV,4.19,4.19,4.19,1,1
2023-01-09,GNV,4.19,4.19,4.19,1,1
2023-01-16,GNV,4.19,4.19,4.19,1,1
2023-01-23,GNV,4.19,4.19,4.19,1,1
2023-01-30,GNV,4.19,4.19,4.19,1,1
2023-02-06,GNV,4.19,4.19,4.19,1,1
2023-02-20,GNV,4.19,4.19,4.19,1,1
2023-02-27,GNV,4.19,4.19,4.19,1,1
