id_ano_comercializacao,id_mes_comercializacao,municipio_origem_produto,cod_ibge_municipio_origem_produto,uf_origem_produto,dsc_ceasa,uf_ceasa,municipio_ceasa,cod_ibge_municipio_ceasa,dsc_produto,qtd_comercializada_kg,valor_comercializado,pais_origem
2026,2,TARAUACÁ-AC,1200609,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,BANANA COMPRIDA,450,751.5,Brasil
2026,2,TARAUACÁ-AC,1200609,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,BANANA COMPRIDA,3000,4705.5,Brasil
2026,2,PORTO VELHO-RO,1100205,RO,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,BANANA MACA,360,1335.6,Brasil
2026,2,PORTO VELHO-RO,1100205,RO,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,BANANA NANICA,5256,29807.83,Brasil
2026,2,ACRELÂNDIA-AC,1200013,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,BANANA PRATA,14000,36456.0,Brasil
2026,2,BUJARI-AC,1200138,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,BANANA PRATA,140,402.21,Brasil
2026,2,MANOEL URBANO-AC,1200344,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,BANANA PRATA,29155,75919.62,Brasil
2026,2,PORTO ACRE-AC,1200807,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,BANANA PRATA,16310,42471.24,Brasil
2026,2,PORTO VELHO-RO,1100205,RO,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,BANANA PRATA,5000,13020.0,Brasil
2026,2,RIO BRANCO-AC,1200401,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,BANANA PRATA,13650,41814.05,Brasil
2026,2,RIO BRANCO-AC,1200401,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,BANANA PRATA,13370,38410.67,Brasil
2026,2,RIO BRANCO-AC,1200401,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,BANANA PRATA,69965,182188.86,Brasil
2026,2,SENADOR GUIOMARD-AC,1200450,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,BANANA PRATA,820,2355.78,Brasil
2026,2,SENA MADUREIRA-AC,1200500,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,BANANA PRATA,315,820.26,Brasil
2026,2,TARAUACÁ-AC,1200609,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,BANANA PRATA,7000,20110.3,Brasil
2026,2,PALMAS-PR,4117602,PR,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,BATATA COMUM,7500,31050.0,Brasil
2026,2,PINHALZINHO-SC,4212908,SC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,BATATA COMUM,39375,163012.5,Brasil
2026,2,SÃO PAULO-SP,3550308,SP,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,BATATA COMUM,15000,62100.0,Brasil
2026,2,ITOBI-SP,3523800,SP,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,BETERRABA SEM FOLHAS,3600,18648.0,Brasil
2026,2,RIO PARANAÍBA-MG,3155504,MG,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,BETERRABA SEM FOLHAS,4400,22792.0,Brasil
2026,2,BUJARI-AC,1200138,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,CEBOLINHA,52,1040.0,Brasil
2026,2,CAPIXABA-AC,1200179,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,CEBOLINHA,66,1320.0,Brasil
2026,2,PLÁCIDO DE CASTRO-AC,1200385,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,CEBOLINHA,180,3600.0,Brasil
2026,2,RIO BRANCO-AC,1200401,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,CEBOLINHA,140,2800.0,Brasil
2026,2,RIO BRANCO-AC,1200401,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,CEBOLINHA,3792,75840.0,Brasil
2026,2,RIO BRANCO-AC,1200401,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,CEBOLINHA,283,5660.0,Brasil
2026,2,SENADOR GUIOMARD-AC,1200450,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,CEBOLINHA,380,7600.0,Brasil
2026,2,ALFREDO WAGNER-SC,4200705,SC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,CEBOLA AMARELA,6100,17934.0,Brasil
2026,2,CERRO NEGRO-SC,4204178,SC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,CEBOLA AMARELA,27000,79380.0,Brasil
2026,2,GUARAPUAVA-PR,4109401,PR,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,CEBOLA AMARELA,19500,57330.0,Brasil
2026,2,ITUPORANGA-SC,4208500,SC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,CEBOLA AMARELA,33000,97020.0,Brasil
2026,2,QUATIGUÁ-PR,4120705,PR,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,CEBOLA AMARELA,7400,21756.0,Brasil
2026,2,CERRO NEGRO-SC,4204178,SC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,CEBOLA ROXA,2000,7780.0,Brasil
2026,2,GUARAPUAVA-PR,4109401,PR,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,CEBOLA ROXA,2000,7780.0,Brasil
2026,2,ITUPORANGA-SC,4208500,SC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,CEBOLA ROXA,2000,7780.0,Brasil
2026,2,RIO PARANAÍBA-MG,3155504,MG,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,CENOURA,8000,33200.0,Brasil
2026,2,BUJARI-AC,1200138,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,CHICORIA,67,231.15,Brasil
2026,2,CAPIXABA-AC,1200179,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,CHICORIA,464,1600.8,Brasil
2026,2,PLÁCIDO DE CASTRO-AC,1200385,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,CHICORIA,232,800.4,Brasil
2026,2,RIO BRANCO-AC,1200401,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,CHICORIA,319,1100.55,Brasil
2026,2,RIO BRANCO-AC,1200401,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,CHICORIA,10308,35562.6,Brasil
2026,2,RIO BRANCO-AC,1200401,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,CHICORIA,1168,4029.6,Brasil
2026,2,SENADOR GUIOMARD-AC,1200450,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,CHICORIA,162,558.9,Brasil
2026,2,SENADOR GUIOMARD-AC,1200450,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,CAJARANA,100,860.0,Brasil
2026,2,BUJARI-AC,1200138,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,COENTRO,7,247.55,Brasil
2026,2,RIO BRANCO-AC,1200401,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,COENTRO,128,4526.67,Brasil
2026,2,RIO BRANCO-AC,1200401,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,COENTRO,25,910.0,Brasil
2026,2,SENADOR GUIOMARD-AC,1200450,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,COENTRO,57,2015.78,Brasil
2026,2,CRUZEIRO DO SUL-AC,1200203,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,COLORAU,600,6000.0,Brasil
2026,2,RIO BRANCO-AC,1200401,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,COLORAU,50,500.0,Brasil
2026,2,SENADOR GUIOMARD-AC,1200450,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,COLORAU,90,900.0,Brasil
2026,2,BUJARI-AC,1200138,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,COUVE,42,382.68,Brasil
2026,2,CAPIXABA-AC,1200179,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,COUVE,84,765.37,Brasil
2026,2,PLÁCIDO DE CASTRO-AC,1200385,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,COUVE,294,2678.78,Brasil
2026,2,RIO BRANCO-AC,1200401,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,COUVE,287,3073.77,Brasil
2026,2,RIO BRANCO-AC,1200401,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,COUVE,6305,57448.01,Brasil
2026,2,RIO BRANCO-AC,1200401,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,COUVE,742,5297.88,Brasil
2026,2,SENADOR GUIOMARD-AC,1200450,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,COUVE,672,6122.93,Brasil
2026,2,RIO BRANCO-AC,1200401,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,DOCE DE LEITE,18,450.0,Brasil
2026,2,CRUZEIRO DO SUL-AC,1200203,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,FAR. MANDIOCA BRANCA,650,3900.0,Brasil
2026,2,TARAUACÁ-AC,1200609,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,FAR. MANDIOCA BRANCA,500,3000.0,Brasil
2026,2,SANTO ANTÔNIO DE POSSE-SP,3548005,SP,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,FLOR,3449,34490.0,Brasil
2026,2,PORTO VELHO-RO,1100205,RO,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,GALINHA CAIPIRA,60,1200.0,Brasil
2026,2,RIO BRANCO-AC,1200401,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,GALINHA CAIPIRA,60,1200.0,Brasil
2026,2,RIO BRANCO-AC,1200401,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,GOMA,300,2400.0,Brasil
2026,2,RIO BRANCO-AC,1200401,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,GOMA,930,6479.96,Brasil
2026,2,RIO BRANCO-AC,1200401,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,GOMA,9380,67080.13,Brasil
2026,2,CAPIXABA-AC,1200179,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,HORTELA,15,160.65,Brasil
2026,2,RIO BRANCO-AC,1200401,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,HORTELA,131,1403.01,Brasil
2026,2,SENADOR GUIOMARD-AC,1200450,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,HORTELA,9,96.39,Brasil
2026,2,BERNARDINO DE CAMPOS-SP,3506300,SP,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,IOGURTE,1393,13930.0,Brasil
2026,2,SENADOR GUIOMARD-AC,1200450,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,PIMENTA DE CHEIRO,2000,21273.0,Brasil
2026,2,RIO BRANCO-AC,1200401,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,POLPA DE FRUTAS,40,647.27,Brasil
2026,2,SENADOR GUIOMARD-AC,1200450,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,POLPA DE FRUTAS,510,8252.72,Brasil
2026,2,ACRELÂNDIA-AC,1200013,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,PUPUNHA,881,8938.63,Brasil
2026,2,RIO BRANCO-AC,1200401,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,PUPUNHA,320,3200.0,Brasil
2026,2,SENADOR GUIOMARD-AC,1200450,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,PIMENTA DE CHEIRO,10,115.99,Brasil
2026,2,RIO BRANCO-AC,1200401,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,QUEIJO,240,8640.0,Brasil
2026,2,RIO BRANCO-AC,1200401,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,QUIABO,788,3152.0,Brasil
2026,2,RIO BRANCO-AC,1200401,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,QUIABO,3088,12352.0,Brasil
2026,2,ACRELÂNDIA-AC,1200013,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,RAMBUTAM,893,10909.96,Brasil
2026,2,RIO PARANAÍBA-MG,3155504,MG,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,REPOLHO HIBRIDO,4500,26955.0,Brasil
2026,2,RIO BRANCO-AC,1200401,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,RUCULA,15,199.95,Brasil
2026,2,RIO BRANCO-AC,1200401,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,RUCULA,164,2186.12,Brasil
2026,2,RIO BRANCO-AC,1200401,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,PUPUNHA,900,9131.4,Brasil
2026,2,RIO BRANCO-AC,1200401,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,PIMENTA DE CHEIRO,4410,46906.97,Brasil
2026,2,RIO BRANCO-AC,1200401,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,PIMENTA DE CHEIRO,1203,13953.0,Brasil
2026,2,RIO BRANCO-AC,1200401,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,PIMENTA DE CHEIRO,200,2000.0,Brasil
2026,2,BUJARI-AC,1200138,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,PIMENTA DE CHEIRO,10,115.99,Brasil
2026,2,RIO BRANCO-AC,1200401,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,PIMENTAO,130,2229.5,Brasil
2026,2,SENADOR GUIOMARD-AC,1200450,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,PEPINO AODAI,2000,10000.0,Brasil
2026,2,SENADOR GUIOMARD-AC,1200450,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,PEPINO AODAI,680,3440.53,Brasil
2026,2,RIO BRANCO-AC,1200401,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,PEPINO AODAI,4731,23655.0,Brasil
2026,2,RIO BRANCO-AC,1200401,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,PEPINO AODAI,410,2074.44,Brasil
2026,2,RIO BRANCO-AC,1200401,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,PEPINO AODAI,8800,44000.0,Brasil
2026,2,RIO BRANCO-AC,1200401,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,PESCADOS SEM ESCAMAS,100,4800.0,Brasil
2026,2,PORTO VELHO-RO,1100205,RO,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,PESCADOS SEM ESCAMAS,335,16080.0,Brasil
2026,2,RIO BRANCO-AC,1200401,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,PESCADOS COM ESCAMAS,1450,40600.0,Brasil
2026,2,PORTO VELHO-RO,1100205,RO,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,PESCADOS COM ESCAMAS,1000,28000.0,Brasil
2026,2,SENADOR GUIOMARD-AC,1200450,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,OVOS CAIPIRA,40,760.4,Brasil
2026,2,RIO BRANCO-AC,1200401,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,OVOS CAIPIRA,32,608.32,Brasil
2026,2,CAMPO VERDE-MT,5102678,MT,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,OVOS GRANJA,10000,120000.0,Brasil
2026,2,RIO BRANCO-AC,1200401,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,MANTEIGA,260,10400.0,Brasil
2026,2,RIO BRANCO-AC,1200401,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,MELANCIA,27000,135000.0,Brasil
2026,2,PORTO VELHO-RO,1100205,RO,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,MELANCIA,4000,20000.0,Brasil
2026,2,GOIÁS-GO,5208905,GO,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,MELANCIA,16500,82500.0,Brasil
2026,2,RIO BRANCO-AC,1200401,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,MANJERICAO,21,126.0,Brasil
2026,2,SENADOR GUIOMARD-AC,1200450,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,MILHO VERDE,40,60.0,Brasil
2026,2,RIBEIRA DO AMPARO-BA,2926509,BA,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,MELAO,720,4046.4,Brasil
2026,2,RIO BRANCO-AC,1200401,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,MAXIXE COMUM,12,180.0,Brasil
2026,2,RIO BRANCO-AC,1200401,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,MAXIXE COMUM,1129,16935.0,Brasil
2026,2,BUJARI-AC,1200138,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,MAXIXE COMUM,4,60.0,Brasil
2026,2,SENADOR GUIOMARD-AC,1200450,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,MANDIOCA,2400,3435.36,Brasil
2026,2,RIO BRANCO-AC,1200401,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,MANDIOCA,21600,30222.72,Brasil
2026,2,RIO BRANCO-AC,1200401,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,MANDIOCA,2380,3406.73,Brasil
2026,2,CAPIXABA-AC,1200179,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,MANDIOCA,1860,2662.4,Brasil
2026,2,ASSIS BRASIL-AC,1200054,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,MAMAO FORMOSA,1170,5194.8,Brasil
2026,2,SENADOR GUIOMARD-AC,1200450,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,MAMAO COMUM,180,959.4,Brasil
2026,2,RIO BRANCO-AC,1200401,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,MAMAO COMUM,975,6503.25,Brasil
2026,2,RIO BRANCO-AC,1200401,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,MARACUJA,3133,19845.36,Brasil
2026,2,RIO BRANCO-AC,1200401,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,MARACUJA,1050,6631.07,Brasil
2026,2,CAPIXABA-AC,1200179,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,MARACUJA,1500,9472.95,Brasil
2026,2,SÃO JOAQUIM-SC,4216503,SC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,MACA,47106,510157.98,Brasil
2026,2,ALFREDO WAGNER-SC,4200705,SC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,MACA,11304,122422.32,Brasil
2026,2,SENADOR GUIOMARD-AC,1200450,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,LIMAO TAHITI,7000,17220.0,Brasil
2026,2,SENADOR GUIOMARD-AC,1200450,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,LIMAO TAHITI,1600,2783.36,Brasil
2026,2,RIO BRANCO-AC,1200401,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,LIMAO TAHITI,10800,26568.0,Brasil
2026,2,RIO BRANCO-AC,1200401,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,LIMAO TAHITI,1800,3131.28,Brasil
2026,2,RIO BRANCO-AC,1200401,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,LIMAO TAHITI,1480,4040.4,Brasil
2026,2,CAPIXABA-AC,1200179,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,LIMAO TAHITI,5000,12300.0,Brasil
2026,2,CAPIXABA-AC,1200179,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,LIMAO TAHITI,4740,8245.7,Brasil
2026,2,BUJARI-AC,1200138,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,LIMAO TAHITI,480,1180.8,Brasil
2026,2,RIO BRANCO-AC,1200401,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,LEITE,1275,5227.5,Brasil
2026,2,RIO BRANCO-AC,1200401,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,LARANJA AQUIRY,1100,3850.0,Brasil
2026,2,CAPIXABA-AC,1200179,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,LARANJA AQUIRY,1200,4200.0,Brasil
2026,2,SENADOR GUIOMARD-AC,1200450,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,JILO REDONDO,20,130.0,Brasil
2026,2,SENADOR GUIOMARD-AC,1200450,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,JAMBU,1869,8619.64,Brasil
2026,2,RIO BRANCO-AC,1200401,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,JAMBU,125,650.0,Brasil
2026,2,RIO BRANCO-AC,1200401,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,JAMBU,1275,5880.17,Brasil
2026,2,RIO BRANCO-AC,1200401,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,JAMBU,150,600.0,Brasil
2026,2,CAPIXABA-AC,1200179,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,JAMBU,213,982.33,Brasil
2026,2,RIO BRANCO-AC,1200401,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,JACA,234,365.04,Brasil
2026,2,SENADOR GUIOMARD-AC,1200450,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,RUCULA,99,1319.67,Brasil
2026,2,BUJARI-AC,1200138,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,SALSA,2,54.28,Brasil
2026,2,CAPIXABA-AC,1200179,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,SALSA,2,54.28,Brasil
2026,2,RIO BRANCO-AC,1200401,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,SALSA,22,597.12,Brasil
2026,2,SENADOR GUIOMARD-AC,1200450,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,SALSA,4,108.57,Brasil
2026,2,RIO BRANCO-AC,1200401,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,TUCUPI,550,1199.99,Brasil
2026,2,RIO BRANCO-AC,1200401,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,TUCUPI,300,900.0,Brasil
2026,2,LEBON RÉGIS-SC,4209706,SC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,TOMATE SANTA CRUZ,19800,109692.0,Brasil
2026,2,RIO BRANCO-AC,1200401,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,IOGURTE,4,40.0,Brasil
2026,2,PINHALZINHO-SC,4212908,SC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,TOMATE SANTA CRUZ,1200,6648.0,Brasil
2026,2,BARROLÂNDIA-TO,1703107,TO,CEAGESP - SAO PAULO,SP,SÃO PAULO-SP,3550308,ABACAXI PEROLA,315000,1225350.0,Brasil
2026,2,CONCEIÇÃO DO ARAGUAIA-PA,1502707,PA,CEAGESP - SAO PAULO,SP,SÃO PAULO-SP,3550308,ABACAXI PEROLA,47790,185903.1,Brasil
2026,2,DOIS IRMÃOS DO TOCANTINS-TO,1707207,TO,CEAGESP - SAO PAULO,SP,SÃO PAULO-SP,3550308,ABACAXI PEROLA,506066,1968598.3,Brasil
2026,2,FLORESTA DO ARAGUAIA-PA,1503044,PA,CEAGESP - SAO PAULO,SP,SÃO PAULO-SP,3550308,ABACAXI PEROLA,3254530,12660120.14,Brasil
2026,2,MIRACEMA DO TOCANTINS-TO,1713205,TO,CEAGESP - SAO PAULO,SP,SÃO PAULO-SP,3550308,ABACAXI PEROLA,1192698,4639595.22,Brasil
2026,2,PORTO NACIONAL-TO,1718204,TO,CEAGESP - SAO PAULO,SP,SÃO PAULO-SP,3550308,ABACAXI PEROLA,14400,56016.0,Brasil
2026,2,RIO DOS BOIS-TO,1718709,TO,CEAGESP - SAO PAULO,SP,SÃO PAULO-SP,3550308,ABACAXI PEROLA,408600,1589454.0,Brasil
2026,2,RIO MARIA-PA,1506161,PA,CEAGESP - SAO PAULO,SP,SÃO PAULO-SP,3550308,ABACAXI PEROLA,22500,87525.0,Brasil
2026,2,SANTA MARIA DO TOCANTINS-TO,1718881,TO,CEAGESP - SAO PAULO,SP,SÃO PAULO-SP,3550308,ABACAXI PEROLA,180000,700200.0,Brasil
2026,2,PORTO VELHO-RO,1100205,RO,CEAGESP - SAO PAULO,SP,SÃO PAULO-SP,3550308,ALHO IMPORTADO,251300,2945236.0,Brasil
2026,2,ANANINDEUA-PA,1500800,PA,CEAGESP - SAO PAULO,SP,SÃO PAULO-SP,3550308,OUTROS GENEROS,9200,121348.0,Brasil
2026,2,ARIQUEMES-RO,1100023,RO,CEAGESP - SAO PAULO,SP,SÃO PAULO-SP,3550308,OUTROS GENEROS,11000,145090.0,Brasil
2026,2,CAMPO NOVO DE RONDÔNIA-RO,1100700,RO,CEAGESP - SAO PAULO,SP,SÃO PAULO-SP,3550308,OUTROS GENEROS,3000,39570.0,Brasil
2026,2,FLORESTA DO ARAGUAIA-PA,1503044,PA,CEAGESP - SAO PAULO,SP,SÃO PAULO-SP,3550308,OUTROS GENEROS,12000,158280.0,Brasil
2026,2,MACHADINHO D'OESTE-RO,1100130,RO,CEAGESP - SAO PAULO,SP,SÃO PAULO-SP,3550308,OUTROS GENEROS,5000,65950.0,Brasil
