municipio_ceasa,cod_ibge_municipio,uf_ceasa,dsc_ceasa,dsc_produto,sig_unidade_medida,data_preco,preco_diario
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABACAXI,UN,2023/07/07 00:00:00.000,2.0
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABACAXI,UN,2023/07/14 00:00:00.000,4.47
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABACAXI,UN,2023/07/18 00:00:00.000,4.8
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABACAXI,UN,2023/09/07 00:00:00.000,3.73
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABACAXI,UN,2023/07/20 00:00:00.000,2.66
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABACAXI,UN,2023/09/21 00:00:00.000,2.29
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABACAXI,UN,2023/09/12 00:00:00.000,2.29
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABACAXI,UN,2023/09/14 00:00:00.000,2.29
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABACAXI,UN,2022/09/30 00:00:00.000,3.25
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABACAXI,UN,2022/09/27 00:00:00.000,3.25
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABACAXI,UN,2022/10/13 00:00:00.000,3.25
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABACAXI,UN,2022/10/11 00:00:00.000,3.25
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABACAXI,UN,2022/10/05 00:00:00.000,3.25
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABACAXI,UN,2022/06/21 00:00:00.000,3.0
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABACAXI,UN,2022/06/08 00:00:00.000,3.0
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABACAXI,UN,2022/06/10 00:00:00.000,3.5
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABACAXI,UN,2022/06/03 00:00:00.000,3.5
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABACAXI,UN,2022/07/07 00:00:00.000,3.0
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABACAXI,UN,2022/08/09 00:00:00.000,3.0
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABACAXI,UN,2022/08/23 00:00:00.000,3.25
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABACAXI,UN,2022/06/01 00:00:00.000,3.5
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABACAXI,UN,2022/08/26 00:00:00.000,3.25
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABACAXI,UN,2022/09/15 00:00:00.000,3.25
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABACAXI,UN,2022/09/06 00:00:00.000,3.5
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABACAXI,UN,2022/06/28 00:00:00.000,3.0
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABACAXI,UN,2022/06/30 00:00:00.000,3.0
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABACAXI,UN,2023/02/08 00:00:00.000,4.0
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABACAXI,UN,2023/02/10 00:00:00.000,4.0
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABACAXI,UN,2023/02/14 00:00:00.000,3.0
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABACAXI,UN,2023/02/24 00:00:00.000,3.75
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABACAXI,UN,2022/12/22 00:00:00.000,3.5
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABACAXI,UN,2022/12/28 00:00:00.000,3.75
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABACAXI,UN,2023/01/04 00:00:00.000,3.5
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABACAXI,UN,2023/01/12 00:00:00.000,3.5
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABACAXI,UN,2022/10/21 00:00:00.000,3.0
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABACAXI,UN,2022/10/28 00:00:00.000,3.0
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABACAXI,UN,2022/10/26 00:00:00.000,3.0
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABACAXI,UN,2022/10/19 00:00:00.000,3.0
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABACAXI,UN,2022/11/23 00:00:00.000,3.5
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABACAXI,UN,2022/11/08 00:00:00.000,3.5
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABACAXI,UN,2022/11/17 00:00:00.000,3.5
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABACAXI,UN,2022/11/18 00:00:00.000,3.5
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABACAXI,UN,2022/12/09 00:00:00.000,4.13
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABACAXI,UN,2022/12/05 00:00:00.000,3.5
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABACAXI,UN,2022/12/13 00:00:00.000,3.25
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABACAXI,UN,2022/12/16 00:00:00.000,3.5
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABACAXI,UN,2022/12/14 00:00:00.000,3.5
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABACAXI,UN,2023/01/27 00:00:00.000,4.0
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABACAXI,UN,2023/02/01 00:00:00.000,4.0
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABACAXI,UN,2023/02/03 00:00:00.000,3.25
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABACAXI,UN,2023/06/22 00:00:00.000,3.5
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABACAXI,UN,2023/06/01 00:00:00.000,4.68
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABACAXI,UN,2023/07/03 00:00:00.000,4.0
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABACAXI,UN,2023/06/27 00:00:00.000,3.5
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABACAXI,UN,2023/05/10 00:00:00.000,4.35
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABACAXI,UN,2023/04/13 00:00:00.000,3.5
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABACAXI,UN,2023/03/08 00:00:00.000,3.5
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABACAXI,UN,2023/03/01 00:00:00.000,4.25
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABACAXI,UN,2023/03/15 00:00:00.000,3.25
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABACAXI,UN,2023/04/05 00:00:00.000,3.0
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABACAXI,UN,2023/03/30 00:00:00.000,7.4
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABACAXI,UN,2023/03/22 00:00:00.000,3.88
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABACAXI,UN,2023/05/17 00:00:00.000,4.35
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABACAXI,UN,2023/05/23 00:00:00.000,3.7
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABACAXI,UN,2023/05/18 00:00:00.000,4.35
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABACAXI,UN,2024/02/27 00:00:00.000,2.87
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABACAXI,UN,2024/02/15 00:00:00.000,4.37
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABACAXI,UN,2024/01/11 00:00:00.000,2.77
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABACAXI,UN,2024/01/17 00:00:00.000,2.64
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABACAXI,UN,2024/01/04 00:00:00.000,2.92
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABACAXI,UN,2024/01/18 00:00:00.000,2.22
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABACAXI,UN,2024/01/09 00:00:00.000,2.64
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABACAXI,UN,2024/01/23 00:00:00.000,2.69
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABACAXI,UN,2023/11/09 00:00:00.000,2.75
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABACAXI,UN,2023/10/26 00:00:00.000,2.8
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABACAXI,UN,2023/11/07 00:00:00.000,2.8
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABACAXI,UN,2023/10/24 00:00:00.000,2.91
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABACAXI,UN,2023/11/21 00:00:00.000,2.4
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABACAXI,UN,2023/11/23 00:00:00.000,2.59
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABACAXI,UN,2023/11/30 00:00:00.000,2.73
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABACAXI,UN,2023/12/21 00:00:00.000,2.31
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABACAXI,UN,2023/12/14 00:00:00.000,2.31
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABACAXI,UN,2023/12/05 00:00:00.000,2.22
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABACAXI,UN,2023/12/07 00:00:00.000,2.73
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABACAXI,UN,2024/01/30 00:00:00.000,2.41
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABACAXI,UN,2024/02/06 00:00:00.000,2.78
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABACAXI,UN,2024/01/25 00:00:00.000,3.83
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABACAXI,UN,2024/02/13 00:00:00.000,3.47
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABACAXI,UN,2025/11/26 00:00:00.000,4.01
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABACAXI,UN,2025/11/25 00:00:00.000,4.01
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABACAXI,UN,2024/10/08 00:00:00.000,2.22
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABACAXI,UN,2024/07/25 00:00:00.000,2.96
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABACAXI,UN,2024/07/30 00:00:00.000,3.71
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABACAXI,UN,2024/07/23 00:00:00.000,2.78
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABACAXI,UN,2024/08/15 00:00:00.000,3.6
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABACAXI,UN,2024/08/13 00:00:00.000,2.67
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABACAXI,UN,2024/08/01 00:00:00.000,2.5
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABACAXI,UN,2024/08/27 00:00:00.000,3.46
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABACAXI,UN,2024/08/08 00:00:00.000,3.19
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABACAXI,UN,2024/08/06 00:00:00.000,2.59
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABACAXI,UN,2024/08/20 00:00:00.000,3.46
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABACAXI,UN,2024/08/29 00:00:00.000,2.22
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABACAXI,UN,2024/08/22 00:00:00.000,2.59
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABACAXI,UN,2024/09/30 00:00:00.000,2.22
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABACAXI,UN,2024/10/10 00:00:00.000,2.22
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABACAXI,UN,2025/01/27 00:00:00.000,2.77
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABACAXI,UN,2025/01/09 00:00:00.000,2.87
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABACAXI,UN,2025/01/21 00:00:00.000,2.77
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABACAXI,UN,2024/11/05 00:00:00.000,3.33
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABACAXI,UN,2024/10/29 00:00:00.000,2.96
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABACAXI,UN,2024/10/31 00:00:00.000,4.33
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABACAXI,UN,2024/11/07 00:00:00.000,3.33
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABACAXI,UN,2024/12/03 00:00:00.000,4.0
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABACAXI,UN,2024/11/21 00:00:00.000,3.33
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABACAXI,UN,2024/11/28 00:00:00.000,3.35
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABACAXI,UN,2024/11/26 00:00:00.000,3.35
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABACAXI,UN,2024/12/05 00:00:00.000,2.87
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABACAXI,UN,2025/03/20 00:00:00.000,3.43
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABACAXI,UN,2025/03/18 00:00:00.000,3.61
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABACAXI,UN,2025/04/08 00:00:00.000,4.36
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABACAXI,UN,2025/03/27 00:00:00.000,2.96
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABACAXI,UN,2025/03/31 00:00:00.000,4.59
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABACAXI,UN,2025/03/25 00:00:00.000,3.15
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABACAXI,UN,2025/04/03 00:00:00.000,3.15
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABACAXI,UN,2025/04/10 00:00:00.000,4.22
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABACAXI,UN,2025/04/15 00:00:00.000,2.78
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABACAXI,UN,2025/04/17 00:00:00.000,4.01
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABACAXI,UN,2026/01/06 00:00:00.000,6.0
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABACAXI,UN,2025/12/23 00:00:00.000,3.61
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABACAXI,UN,2025/12/30 00:00:00.000,3.61
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABACAXI,UN,2026/03/12 00:00:00.000,6.5
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABACAXI,UN,2025/12/18 00:00:00.000,3.61
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABACAXI,UN,2026/02/03 00:00:00.000,3.33
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABACAXI,UN,2025/12/02 00:00:00.000,3.33
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABACAXI,UN,2025/11/27 00:00:00.000,3.75
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABACAXI,UN,2025/12/16 00:00:00.000,3.61
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABACAXI,UN,2025/12/11 00:00:00.000,3.61
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABACAXI,UN,2025/12/04 00:00:00.000,3.61
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABOBORA,KG,2025/11/27 00:00:00.000,2.08
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABOBORA,KG,2026/01/06 00:00:00.000,3.0
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABOBORA,KG,2026/02/03 00:00:00.000,4.0
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABOBORA,KG,2025/12/02 00:00:00.000,2.5
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABOBORA,KG,2025/12/18 00:00:00.000,2.25
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABOBORA,KG,2026/03/12 00:00:00.000,3.0
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABOBORA,KG,2025/12/30 00:00:00.000,2.25
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABOBORA,KG,2025/12/23 00:00:00.000,2.25
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABOBORA,KG,2025/12/04 00:00:00.000,2.25
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABOBORA,KG,2025/12/16 00:00:00.000,2.5
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABOBORA,KG,2025/12/11 00:00:00.000,2.0
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABOBORA,KG,2024/09/30 00:00:00.000,2.84
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABOBORA,KG,2024/10/10 00:00:00.000,2.84
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABOBORA,KG,2024/10/08 00:00:00.000,2.84
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABOBORA,KG,2024/08/27 00:00:00.000,2.65
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABOBORA,KG,2024/08/01 00:00:00.000,3.01
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABOBORA,KG,2024/08/08 00:00:00.000,2.81
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABOBORA,KG,2024/08/06 00:00:00.000,2.57
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABOBORA,KG,2024/08/13 00:00:00.000,2.75
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABOBORA,KG,2024/08/20 00:00:00.000,2.72
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABOBORA,KG,2024/08/29 00:00:00.000,2.84
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABOBORA,KG,2024/08/15 00:00:00.000,3.11
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABOBORA,KG,2024/08/22 00:00:00.000,3.06
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABOBORA,KG,2024/07/25 00:00:00.000,3.09
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABOBORA,KG,2024/07/23 00:00:00.000,3.18
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABOBORA,KG,2024/07/30 00:00:00.000,2.88
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABOBORA,KG,2025/11/25 00:00:00.000,2.83
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABOBORA,KG,2025/11/26 00:00:00.000,2.83
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABOBORA,KG,2025/03/11 00:00:00.000,3.11
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABOBORA,KG,2025/03/20 00:00:00.000,2.95
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABOBORA,KG,2025/03/18 00:00:00.000,2.91
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABOBORA,KG,2025/04/15 00:00:00.000,2.34
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABOBORA,KG,2025/04/17 00:00:00.000,2.83
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABOBORA,KG,2025/04/10 00:00:00.000,3.08
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABOBORA,KG,2025/03/27 00:00:00.000,2.72
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABOBORA,KG,2025/04/03 00:00:00.000,2.38
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABOBORA,KG,2025/03/31 00:00:00.000,2.55
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABOBORA,KG,2025/03/25 00:00:00.000,2.71
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABOBORA,KG,2025/04/08 00:00:00.000,2.5
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABOBORA,KG,2024/11/05 00:00:00.000,2.5
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABOBORA,KG,2024/10/31 00:00:00.000,2.61
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABOBORA,KG,2024/10/29 00:00:00.000,2.89
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABOBORA,KG,2024/11/07 00:00:00.000,2.5
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABOBORA,KG,2025/01/09 00:00:00.000,4.45
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABOBORA,KG,2025/01/27 00:00:00.000,2.96
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABOBORA,KG,2025/01/21 00:00:00.000,2.96
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABOBORA,KG,2024/12/05 00:00:00.000,4.45
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABOBORA,KG,2024/11/26 00:00:00.000,3.59
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABOBORA,KG,2024/11/28 00:00:00.000,3.92
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABOBORA,KG,2024/11/21 00:00:00.000,2.5
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABOBORA,KG,2024/12/03 00:00:00.000,3.35
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABOBORA,KG,2024/01/30 00:00:00.000,3.83
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABOBORA,KG,2024/02/13 00:00:00.000,5.25
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABOBORA,KG,2024/02/06 00:00:00.000,4.5
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABOBORA,KG,2024/01/25 00:00:00.000,3.25
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABOBORA,KG,2023/11/09 00:00:00.000,2.74
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABOBORA,KG,2023/10/26 00:00:00.000,3.25
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABOBORA,KG,2023/10/24 00:00:00.000,2.61
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABOBORA,KG,2023/11/07 00:00:00.000,3.25
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABOBORA,KG,2024/02/27 00:00:00.000,4.25
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABOBORA,KG,2024/02/15 00:00:00.000,5.72
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABOBORA,KG,2024/01/23 00:00:00.000,3.33
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABOBORA,KG,2024/01/17 00:00:00.000,3.53
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABOBORA,KG,2024/01/11 00:00:00.000,3.69
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABOBORA,KG,2024/01/09 00:00:00.000,3.53
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABOBORA,KG,2024/01/04 00:00:00.000,4.15
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABOBORA,KG,2024/01/18 00:00:00.000,3.63
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABOBORA,KG,2023/12/21 00:00:00.000,3.03
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABOBORA,KG,2023/12/14 00:00:00.000,3.03
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABOBORA,KG,2023/12/05 00:00:00.000,2.67
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABOBORA,KG,2023/12/07 00:00:00.000,2.7
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABOBORA,KG,2023/11/23 00:00:00.000,2.56
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABOBORA,KG,2023/11/21 00:00:00.000,2.7
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABOBORA,KG,2023/11/30 00:00:00.000,2.7
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABOBORA,KG,2022/06/30 00:00:00.000,2.55
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABOBORA,KG,2022/06/28 00:00:00.000,2.75
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABOBORA,KG,2022/07/07 00:00:00.000,3.35
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABOBORA,KG,2022/10/13 00:00:00.000,2.15
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABOBORA,KG,2022/10/05 00:00:00.000,1.94
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABOBORA,KG,2022/09/30 00:00:00.000,2.45
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABOBORA,KG,2022/09/27 00:00:00.000,2.29
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABOBORA,KG,2022/10/11 00:00:00.000,2.45
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABOBORA,KG,2022/06/03 00:00:00.000,2.67
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABOBORA,KG,2022/06/10 00:00:00.000,3.0
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABOBORA,KG,2022/06/08 00:00:00.000,2.95
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABOBORA,KG,2022/06/21 00:00:00.000,2.81
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABOBORA,KG,2022/06/01 00:00:00.000,2.5
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABOBORA,KG,2022/09/06 00:00:00.000,2.26
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABOBORA,KG,2022/09/15 00:00:00.000,2.34
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABOBORA,KG,2022/08/26 00:00:00.000,2.58
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABOBORA,KG,2022/08/23 00:00:00.000,2.4
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABOBORA,KG,2022/08/09 00:00:00.000,2.58
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABOBORA,KG,2024/06/11 00:00:00.000,3.49
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABOBORA,KG,2024/06/13 00:00:00.000,3.27
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABOBORA,KG,2024/06/06 00:00:00.000,2.95
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABOBORA,KG,2024/05/30 00:00:00.000,2.82
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABOBORA,KG,2024/06/04 00:00:00.000,2.86
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABOBORA,KG,2024/03/07 00:00:00.000,3.5
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABOBORA,KG,2024/03/05 00:00:00.000,4.25
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABOBORA,KG,2024/03/14 00:00:00.000,4.13
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABOBORA,KG,2024/03/12 00:00:00.000,3.66
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,ABOBORA,KG,2024/07/04 00:00:00.000,3.61
