descricao_produto_preco_minimo,id_produto,uf,regionalizacao,ano_inicio_vigencia,mes_incio_vigencia,ano_termino_vigencia,mes_termino_vigencia,preco,dsc_unidade_comercializacao,nome_normativo,url
BABAÇU (AMÊNDOA) - PRODUTO EXTRATIVO,7995,AM,AM,2024,1,2024,12,6.35,kg,"PORTARIA MDA N° 41, DE 29 DE D",https://www.in.gov.br/web/dou/-/portaria-mda-n-41-de-29-de-dezembro-de-2023-535311884
BABAÇU (AMÊNDOA) - PRODUTO EXTRATIVO,7995,AM,AM,2025,1,2025,12,6.35,kg,"PORTARIA MAPA Nº 750, DE 24 DE",https://www.in.gov.br/en/web/dou/-/portaria-mapa-n-750-de-24-de-dezembro-de-2024-604348255
BABAÇU (AMÊNDOA) - PRODUTO EXTRATIVO,7995,AM,AM,2026,1,2026,12,7.0,kg,"PORTARIA MAPA Nº 868, DE 1º DE",https://in.gov.br/en/web/dou/-/portaria-mapa-n-868-de-1-de-dezembro-de-2025-672624071
BABAÇU (AMÊNDOA) - PRODUTO EXTRATIVO,7995,AP,AP,2014,7,2015,6,2.49,kg,"PORTARIA  Nº  190,  DE  9  DE",NI
BABAÇU (AMÊNDOA) - PRODUTO EXTRATIVO,7995,AP,AP,2015,7,2016,6,2.49,kg,"PORTARIA  Nº  190,  DE  9  DE",NI
BABAÇU (AMÊNDOA) - PRODUTO EXTRATIVO,7995,AP,AP,2016,7,2017,6,2.87,kg,"PORTARIA Nº 123, DE 5 DE JULHO",http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2016_PRT_123.pdf
BABAÇU (AMÊNDOA) - PRODUTO EXTRATIVO,7995,AP,AP,2017,7,2017,12,2.87,kg,"PORTARIA Nº 1.577, DE 17 DE JU",http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2017_PRT_1577.pdf
BABAÇU (AMÊNDOA) - PRODUTO EXTRATIVO,7995,AP,AP,2018,1,2018,12,3.04,kg,"PORTARIA Nº 14, DE 3 DE JANEIR",http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2018_PRT_14.pdf
BABAÇU (AMÊNDOA) - PRODUTO EXTRATIVO,7995,AP,AP,2019,1,2019,12,3.04,kg,"PORTARIA Nº 141, DE 8 DE JANEI",http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2019_PRT_141.pdf
BABAÇU (AMÊNDOA) - PRODUTO EXTRATIVO,7995,AP,AP,2020,1,2020,12,3.82,kg,"PORTARIA Nº 313, DE 30 DE DEZE",http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2019_PRT_313.pdf
BABAÇU (AMÊNDOA) - PRODUTO EXTRATIVO,7995,AP,AP,2021,1,2021,12,3.82,kg,PREÇOS MÍNIMOS DOS PRODUTOS DE,http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2021_PRT_18.pdf
BABAÇU (AMÊNDOA) - PRODUTO EXTRATIVO,7995,AP,AP,2022,1,2022,12,4.28,kg,"PORTARIA MAPA Nº 376, DE 22 DE",http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2021_PRT_376.pdf
BABAÇU (AMÊNDOA) - PRODUTO EXTRATIVO,7995,AP,AP,2023,1,2023,12,5.43,kg,"PORTARIA MAPA Nº 534, DE 19 DE",https://www.in.gov.br/en/web/dou/-/portaria-mapa-n-534-de-19-de-dezembro-de-2022-452020932
BABAÇU (AMÊNDOA) - PRODUTO EXTRATIVO,7995,AP,AP,2024,1,2024,12,6.35,kg,"PORTARIA MDA N° 41, DE 29 DE D",https://www.in.gov.br/web/dou/-/portaria-mda-n-41-de-29-de-dezembro-de-2023-535311884
BABAÇU (AMÊNDOA) - PRODUTO EXTRATIVO,7995,AP,AP,2025,1,2025,12,6.35,kg,"PORTARIA MAPA Nº 750, DE 24 DE",https://www.in.gov.br/en/web/dou/-/portaria-mapa-n-750-de-24-de-dezembro-de-2024-604348255
BABAÇU (AMÊNDOA) - PRODUTO EXTRATIVO,7995,AP,AP,2026,1,2026,12,7.0,kg,"PORTARIA MAPA Nº 868, DE 1º DE",https://in.gov.br/en/web/dou/-/portaria-mapa-n-868-de-1-de-dezembro-de-2025-672624071
BABAÇU (AMÊNDOA) - PRODUTO EXTRATIVO,7995,PA,PA,2014,7,2015,6,2.49,kg,"PORTARIA  Nº  190,  DE  9  DE",NI
BABAÇU (AMÊNDOA) - PRODUTO EXTRATIVO,7995,PA,PA,2015,7,2016,6,2.49,kg,"PORTARIA  Nº  190,  DE  9  DE",NI
BABAÇU (AMÊNDOA) - PRODUTO EXTRATIVO,7995,PA,PA,2016,7,2017,6,2.87,kg,"PORTARIA Nº 123, DE 5 DE JULHO",http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2016_PRT_123.pdf
BABAÇU (AMÊNDOA) - PRODUTO EXTRATIVO,7995,PA,PA,2017,7,2017,12,2.87,kg,"PORTARIA Nº 1.577, DE 17 DE JU",http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2017_PRT_1577.pdf
BABAÇU (AMÊNDOA) - PRODUTO EXTRATIVO,7995,PA,PA,2018,1,2018,12,3.04,kg,"PORTARIA Nº 14, DE 3 DE JANEIR",http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2018_PRT_14.pdf
BABAÇU (AMÊNDOA) - PRODUTO EXTRATIVO,7995,PA,PA,2019,1,2019,12,3.04,kg,"PORTARIA Nº 141, DE 8 DE JANEI",http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2019_PRT_141.pdf
BABAÇU (AMÊNDOA) - PRODUTO EXTRATIVO,7995,PA,PA,2020,1,2020,12,3.82,kg,"PORTARIA Nº 313, DE 30 DE DEZE",http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2019_PRT_313.pdf
BABAÇU (AMÊNDOA) - PRODUTO EXTRATIVO,7995,PA,PA,2021,1,2021,12,3.82,kg,PREÇOS MÍNIMOS DOS PRODUTOS DE,http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2021_PRT_18.pdf
BABAÇU (AMÊNDOA) - PRODUTO EXTRATIVO,7995,PA,PA,2022,1,2022,12,4.28,kg,"PORTARIA MAPA Nº 376, DE 22 DE",http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2021_PRT_376.pdf
BABAÇU (AMÊNDOA) - PRODUTO EXTRATIVO,7995,PA,PA,2023,1,2023,12,5.34,kg,"PORTARIA MAPA Nº 534, DE 19 DE",https://www.in.gov.br/en/web/dou/-/portaria-mapa-n-534-de-19-de-dezembro-de-2022-452020932
BABAÇU (AMÊNDOA) - PRODUTO EXTRATIVO,7995,PA,PA,2024,1,2024,12,6.35,kg,"PORTARIA MDA N° 41, DE 29 DE D",https://www.in.gov.br/web/dou/-/portaria-mda-n-41-de-29-de-dezembro-de-2023-535311884
BABAÇU (AMÊNDOA) - PRODUTO EXTRATIVO,7995,PA,PA,2025,1,2025,12,6.35,kg,"PORTARIA MAPA Nº 750, DE 24 DE",https://www.in.gov.br/en/web/dou/-/portaria-mapa-n-750-de-24-de-dezembro-de-2024-604348255
BABAÇU (AMÊNDOA) - PRODUTO EXTRATIVO,7995,PA,PA,2026,1,2026,12,7.0,kg,"PORTARIA MAPA Nº 868, DE 1º DE",https://in.gov.br/en/web/dou/-/portaria-mapa-n-868-de-1-de-dezembro-de-2025-672624071
BABAÇU (AMÊNDOA) - PRODUTO EXTRATIVO,7995,RO,RO,2014,7,2015,6,2.49,kg,"PORTARIA  Nº  190,  DE  9  DE",NI
BABAÇU (AMÊNDOA) - PRODUTO EXTRATIVO,7995,RO,RO,2015,7,2016,6,2.49,kg,"PORTARIA  Nº  190,  DE  9  DE",NI
BABAÇU (AMÊNDOA) - PRODUTO EXTRATIVO,7995,RO,RO,2016,7,2017,6,2.87,kg,"PORTARIA Nº 123, DE 5 DE JULHO",http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2016_PRT_123.pdf
BABAÇU (AMÊNDOA) - PRODUTO EXTRATIVO,7995,RO,RO,2017,7,2017,12,2.87,kg,"PORTARIA Nº 1.577, DE 17 DE JU",http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2017_PRT_1577.pdf
BABAÇU (AMÊNDOA) - PRODUTO EXTRATIVO,7995,RO,RO,2018,1,2018,12,3.04,kg,"PORTARIA Nº 14, DE 3 DE JANEIR",http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2018_PRT_14.pdf
BABAÇU (AMÊNDOA) - PRODUTO EXTRATIVO,7995,RO,RO,2019,1,2019,12,3.04,kg,"PORTARIA Nº 141, DE 8 DE JANEI",http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2019_PRT_141.pdf
BABAÇU (AMÊNDOA) - PRODUTO EXTRATIVO,7995,RO,RO,2020,1,2020,12,3.82,kg,"PORTARIA Nº 313, DE 30 DE DEZE",http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2019_PRT_313.pdf
BABAÇU (AMÊNDOA) - PRODUTO EXTRATIVO,7995,RO,RO,2021,1,2021,12,3.82,kg,PREÇOS MÍNIMOS DOS PRODUTOS DE,http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2021_PRT_18.pdf
BABAÇU (AMÊNDOA) - PRODUTO EXTRATIVO,7995,RO,RO,2022,1,2022,12,4.28,kg,"PORTARIA MAPA Nº 376, DE 22 DE",http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2021_PRT_376.pdf
BABAÇU (AMÊNDOA) - PRODUTO EXTRATIVO,7995,RO,RO,2023,1,2023,12,5.34,kg,"PORTARIA MAPA Nº 534, DE 19 DE",https://www.in.gov.br/en/web/dou/-/portaria-mapa-n-534-de-19-de-dezembro-de-2022-452020932
BABAÇU (AMÊNDOA) - PRODUTO EXTRATIVO,7995,RO,RO,2024,1,2024,12,6.35,kg,"PORTARIA MDA N° 41, DE 29 DE D",https://www.in.gov.br/web/dou/-/portaria-mda-n-41-de-29-de-dezembro-de-2023-535311884
BABAÇU (AMÊNDOA) - PRODUTO EXTRATIVO,7995,RO,RO,2025,1,2025,12,6.35,kg,"PORTARIA MAPA Nº 750, DE 24 DE",https://www.in.gov.br/en/web/dou/-/portaria-mapa-n-750-de-24-de-dezembro-de-2024-604348255
BABAÇU (AMÊNDOA) - PRODUTO EXTRATIVO,7995,RO,RO,2026,1,2026,12,7.0,kg,"PORTARIA MAPA Nº 868, DE 1º DE",https://in.gov.br/en/web/dou/-/portaria-mapa-n-868-de-1-de-dezembro-de-2025-672624071
BABAÇU (AMÊNDOA) - PRODUTO EXTRATIVO,7995,RR,RR,2014,7,2015,6,2.49,kg,"PORTARIA  Nº  190,  DE  9  DE",NI
BABAÇU (AMÊNDOA) - PRODUTO EXTRATIVO,7995,RR,RR,2015,7,2016,6,2.49,kg,"PORTARIA  Nº  190,  DE  9  DE",NI
BABAÇU (AMÊNDOA) - PRODUTO EXTRATIVO,7995,RR,RR,2016,7,2017,6,2.87,kg,"PORTARIA Nº 123, DE 5 DE JULHO",http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2016_PRT_123.pdf
BABAÇU (AMÊNDOA) - PRODUTO EXTRATIVO,7995,RR,RR,2017,7,2017,12,2.87,kg,"PORTARIA Nº 1.577, DE 17 DE JU",http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2017_PRT_1577.pdf
BABAÇU (AMÊNDOA) - PRODUTO EXTRATIVO,7995,RR,RR,2018,1,2018,12,3.04,kg,"PORTARIA Nº 14, DE 3 DE JANEIR",http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2018_PRT_14.pdf
BABAÇU (AMÊNDOA) - PRODUTO EXTRATIVO,7995,RR,RR,2019,1,2019,12,3.04,kg,"PORTARIA Nº 141, DE 8 DE JANEI",http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2019_PRT_141.pdf
BABAÇU (AMÊNDOA) - PRODUTO EXTRATIVO,7995,RR,RR,2020,1,2020,12,3.82,kg,"PORTARIA Nº 313, DE 30 DE DEZE",http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2019_PRT_313.pdf
BABAÇU (AMÊNDOA) - PRODUTO EXTRATIVO,7995,RR,RR,2021,1,2021,12,3.82,kg,PREÇOS MÍNIMOS DOS PRODUTOS DE,http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2021_PRT_18.pdf
BABAÇU (AMÊNDOA) - PRODUTO EXTRATIVO,7995,RR,RR,2022,1,2022,12,4.28,kg,"PORTARIA MAPA Nº 376, DE 22 DE",http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2021_PRT_376.pdf
BABAÇU (AMÊNDOA) - PRODUTO EXTRATIVO,7995,RR,RR,2023,1,2023,12,5.34,kg,"PORTARIA MAPA Nº 534, DE 19 DE",https://www.in.gov.br/en/web/dou/-/portaria-mapa-n-534-de-19-de-dezembro-de-2022-452020932
BABAÇU (AMÊNDOA) - PRODUTO EXTRATIVO,7995,RR,RR,2024,1,2024,12,6.35,kg,"PORTARIA MDA N° 41, DE 29 DE D",https://www.in.gov.br/web/dou/-/portaria-mda-n-41-de-29-de-dezembro-de-2023-535311884
BABAÇU (AMÊNDOA) - PRODUTO EXTRATIVO,7995,RR,RR,2025,1,2025,12,6.35,kg,"PORTARIA MAPA Nº 750, DE 24 DE",https://www.in.gov.br/en/web/dou/-/portaria-mapa-n-750-de-24-de-dezembro-de-2024-604348255
BABAÇU (AMÊNDOA) - PRODUTO EXTRATIVO,7995,RR,RR,2026,1,2026,12,7.0,kg,"PORTARIA MAPA Nº 868, DE 1º DE",https://in.gov.br/en/web/dou/-/portaria-mapa-n-868-de-1-de-dezembro-de-2025-672624071
BABAÇU (AMÊNDOA) - PRODUTO EXTRATIVO,7995,TO,TO,2014,7,2015,6,2.49,kg,"PORTARIA  Nº  190,  DE  9  DE",NI
BABAÇU (AMÊNDOA) - PRODUTO EXTRATIVO,7995,TO,TO,2015,7,2016,6,2.49,kg,"PORTARIA  Nº  190,  DE  9  DE",NI
BABAÇU (AMÊNDOA) - PRODUTO EXTRATIVO,7995,TO,TO,2016,7,2017,6,2.87,kg,"PORTARIA Nº 123, DE 5 DE JULHO",http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2016_PRT_123.pdf
BABAÇU (AMÊNDOA) - PRODUTO EXTRATIVO,7995,TO,TO,2017,7,2017,12,2.87,kg,"PORTARIA Nº 1.577, DE 17 DE JU",http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2017_PRT_1577.pdf
BABAÇU (AMÊNDOA) - PRODUTO EXTRATIVO,7995,TO,TO,2018,1,2018,12,3.04,kg,"PORTARIA Nº 14, DE 3 DE JANEIR",http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2018_PRT_14.pdf
BABAÇU (AMÊNDOA) - PRODUTO EXTRATIVO,7995,TO,TO,2019,1,2019,12,3.04,kg,"PORTARIA Nº 141, DE 8 DE JANEI",http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2019_PRT_141.pdf
BABAÇU (AMÊNDOA) - PRODUTO EXTRATIVO,7995,TO,TO,2020,1,2020,12,3.82,kg,"PORTARIA Nº 313, DE 30 DE DEZE",http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2019_PRT_313.pdf
BABAÇU (AMÊNDOA) - PRODUTO EXTRATIVO,7995,TO,TO,2021,1,2021,12,3.82,kg,PREÇOS MÍNIMOS DOS PRODUTOS DE,http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2021_PRT_18.pdf
BABAÇU (AMÊNDOA) - PRODUTO EXTRATIVO,7995,TO,TO,2022,1,2022,12,4.28,kg,"PORTARIA MAPA Nº 376, DE 22 DE",http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2021_PRT_376.pdf
BABAÇU (AMÊNDOA) - PRODUTO EXTRATIVO,7995,TO,TO,2023,1,2023,12,5.34,kg,"PORTARIA MAPA Nº 534, DE 19 DE",https://www.in.gov.br/en/web/dou/-/portaria-mapa-n-534-de-19-de-dezembro-de-2022-452020932
BABAÇU (AMÊNDOA) - PRODUTO EXTRATIVO,7995,TO,TO,2024,1,2024,12,6.35,kg,"PORTARIA MDA N° 41, DE 29 DE D",https://www.in.gov.br/web/dou/-/portaria-mda-n-41-de-29-de-dezembro-de-2023-535311884
BABAÇU (AMÊNDOA) - PRODUTO EXTRATIVO,7995,TO,TO,2025,1,2025,12,6.35,kg,"PORTARIA MAPA Nº 750, DE 24 DE",https://www.in.gov.br/en/web/dou/-/portaria-mapa-n-750-de-24-de-dezembro-de-2024-604348255
BABAÇU (AMÊNDOA) - PRODUTO EXTRATIVO,7995,TO,TO,2026,1,2026,12,7.0,kg,"PORTARIA MAPA Nº 868, DE 1º DE",https://in.gov.br/en/web/dou/-/portaria-mapa-n-868-de-1-de-dezembro-de-2025-672624071
BARU (AMÊNDOA) - PRODUTO EXTRATIVO,9597,TO,TO,2015,7,2016,6,12.05,kg,"PORTARIA  Nº  190,  DE  9  DE",NI
BARU (AMÊNDOA) - PRODUTO EXTRATIVO,9597,TO,TO,2016,7,2017,6,13.22,kg,"PORTARIA Nº 123, DE 5 DE JULHO",http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2016_PRT_123.pdf
BARU (AMÊNDOA) - PRODUTO EXTRATIVO,9597,TO,TO,2017,7,2017,12,13.22,kg,"PORTARIA Nº 1.577, DE 17 DE JU",http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2017_PRT_1577.pdf
BARU (AMÊNDOA) - PRODUTO EXTRATIVO,9597,TO,TO,2018,1,2018,12,15.64,kg,"PORTARIA Nº 14, DE 3 DE JANEIR",http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2018_PRT_14.pdf
BARU (AMÊNDOA) - PRODUTO EXTRATIVO,9597,TO,TO,2019,1,2019,12,16.11,kg,"PORTARIA Nº 141, DE 8 DE JANEI",http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2019_PRT_141.pdf
BARU (AMÊNDOA) - PRODUTO EXTRATIVO,9597,TO,TO,2020,1,2020,12,25.5,kg,"PORTARIA Nº 313, DE 30 DE DEZE",http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2019_PRT_313.pdf
BARU (AMÊNDOA) - PRODUTO EXTRATIVO,9597,TO,TO,2021,1,2021,12,25.5,kg,PREÇOS MÍNIMOS DOS PRODUTOS DE,http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2021_PRT_18.pdf
BARU (AMÊNDOA) - PRODUTO EXTRATIVO,9597,TO,TO,2022,1,2022,12,26.68,kg,"PORTARIA MAPA Nº 376, DE 22 DE",http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2021_PRT_376.pdf
BARU (AMÊNDOA) - PRODUTO EXTRATIVO,9597,TO,TO,2023,1,2023,12,40.52,kg,"PORTARIA MAPA Nº 534, DE 19 DE",https://www.in.gov.br/en/web/dou/-/portaria-mapa-n-534-de-19-de-dezembro-de-2022-452020932
BARU (AMÊNDOA) - PRODUTO EXTRATIVO,9597,TO,TO,2024,1,2024,12,35.29,kg,"PORTARIA MDA N° 41, DE 29 DE D",https://www.in.gov.br/web/dou/-/portaria-mda-n-41-de-29-de-dezembro-de-2023-535311884
BARU (AMÊNDOA) - PRODUTO EXTRATIVO,9597,TO,TO,2025,1,2025,12,35.29,kg,"PORTARIA MAPA Nº 750, DE 24 DE",https://www.in.gov.br/en/web/dou/-/portaria-mapa-n-750-de-24-de-dezembro-de-2024-604348255
BARU (AMÊNDOA) - PRODUTO EXTRATIVO,9597,TO,TO,2026,1,2026,12,35.29,kg,"PORTARIA MAPA Nº 868, DE 1º DE",https://in.gov.br/en/web/dou/-/portaria-mapa-n-868-de-1-de-dezembro-de-2025-672624071
BORRACHA NATURAL (CERNAMBI) - PRODUTO EX,7998,AC,AC,2014,7,2015,6,4.9,kg,"PORTARIA  Nº  190,  DE  9  DE",NI
BORRACHA NATURAL (CERNAMBI) - PRODUTO EX,7998,AC,AC,2015,7,2016,6,4.9,kg,"PORTARIA  Nº  190,  DE  9  DE",NI
BORRACHA NATURAL (CERNAMBI) - PRODUTO EX,7998,AC,AC,2016,7,2017,6,5.42,kg,"PORTARIA Nº 123, DE 5 DE JULHO",http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2016_PRT_123.pdf
BORRACHA NATURAL (CERNAMBI) - PRODUTO EX,7998,AC,AC,2017,7,2017,12,5.42,kg,"PORTARIA Nº 1.577, DE 17 DE JU",http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2017_PRT_1577.pdf
BORRACHA NATURAL (CERNAMBI) - PRODUTO EX,7998,AC,AC,2018,1,2018,12,5.42,kg,"PORTARIA Nº 14, DE 3 DE JANEIR",http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2018_PRT_14.pdf
BORRACHA NATURAL (CERNAMBI) - PRODUTO EX,7998,AC,AC,2019,1,2019,12,5.58,kg,"PORTARIA Nº 141, DE 8 DE JANEI",http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2019_PRT_141.pdf
BORRACHA NATURAL (CERNAMBI) - PRODUTO EX,7998,AC,AC,2020,1,2020,12,5.58,kg,"PORTARIA Nº 313, DE 30 DE DEZE",http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2019_PRT_313.pdf
BORRACHA NATURAL (CERNAMBI) - PRODUTO EX,7998,AC,AC,2021,1,2021,12,5.58,kg,PREÇOS MÍNIMOS DOS PRODUTOS DE,http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2021_PRT_18.pdf
BORRACHA NATURAL (CERNAMBI) - PRODUTO EX,7998,AC,AC,2022,1,2022,12,5.82,kg,"PORTARIA MAPA Nº 376, DE 22 DE",http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2021_PRT_376.pdf
BORRACHA NATURAL (CERNAMBI) - PRODUTO EX,7998,AC,AC,2023,1,2023,12,7.18,kg,"PORTARIA MAPA Nº 534, DE 19 DE",https://www.in.gov.br/en/web/dou/-/portaria-mapa-n-534-de-19-de-dezembro-de-2022-452020932
BORRACHA NATURAL (CERNAMBI) - PRODUTO EX,7998,AC,AC,2024,1,2024,12,7.41,kg,"PORTARIA MDA N° 41, DE 29 DE D",https://www.in.gov.br/web/dou/-/portaria-mda-n-41-de-29-de-dezembro-de-2023-535311884
BORRACHA NATURAL (CERNAMBI) - PRODUTO EX,7998,AC,AC,2025,1,2025,12,7.41,kg,"PORTARIA MAPA Nº 750, DE 24 DE",https://www.in.gov.br/en/web/dou/-/portaria-mapa-n-750-de-24-de-dezembro-de-2024-604348255
BORRACHA NATURAL (CERNAMBI) - PRODUTO EX,7998,AC,AC,2026,1,2026,12,7.96,kg,"PORTARIA MAPA Nº 868, DE 1º DE",https://in.gov.br/en/web/dou/-/portaria-mapa-n-868-de-1-de-dezembro-de-2025-672624071
BORRACHA NATURAL (CERNAMBI) - PRODUTO EX,7998,AM,AM,2014,7,2015,6,4.9,kg,"PORTARIA  Nº  190,  DE  9  DE",NI
BORRACHA NATURAL (CERNAMBI) - PRODUTO EX,7998,AM,AM,2015,7,2016,6,4.9,kg,"PORTARIA  Nº  190,  DE  9  DE",NI
BORRACHA NATURAL (CERNAMBI) - PRODUTO EX,7998,AM,AM,2016,7,2017,6,5.42,kg,"PORTARIA Nº 123, DE 5 DE JULHO",http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2016_PRT_123.pdf
BORRACHA NATURAL (CERNAMBI) - PRODUTO EX,7998,AM,AM,2017,7,2017,12,5.42,kg,"PORTARIA Nº 1.577, DE 17 DE JU",http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2017_PRT_1577.pdf
BORRACHA NATURAL (CERNAMBI) - PRODUTO EX,7998,AM,AM,2018,1,2018,12,5.42,kg,"PORTARIA Nº 14, DE 3 DE JANEIR",http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2018_PRT_14.pdf
BORRACHA NATURAL (CERNAMBI) - PRODUTO EX,7998,AM,AM,2019,1,2019,12,5.58,kg,"PORTARIA Nº 141, DE 8 DE JANEI",http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2019_PRT_141.pdf
BORRACHA NATURAL (CERNAMBI) - PRODUTO EX,7998,AM,AM,2020,1,2020,12,5.58,kg,"PORTARIA Nº 313, DE 30 DE DEZE",http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2019_PRT_313.pdf
BORRACHA NATURAL (CERNAMBI) - PRODUTO EX,7998,AM,AM,2021,1,2021,12,5.58,kg,PREÇOS MÍNIMOS DOS PRODUTOS DE,http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2021_PRT_18.pdf
BORRACHA NATURAL (CERNAMBI) - PRODUTO EX,7998,AM,AM,2022,1,2022,12,5.82,kg,"PORTARIA MAPA Nº 376, DE 22 DE",http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2021_PRT_376.pdf
BORRACHA NATURAL (CERNAMBI) - PRODUTO EX,7998,AM,AM,2023,1,2023,12,7.18,kg,"PORTARIA MAPA Nº 534, DE 19 DE",https://www.in.gov.br/en/web/dou/-/portaria-mapa-n-534-de-19-de-dezembro-de-2022-452020932
BORRACHA NATURAL (CERNAMBI) - PRODUTO EX,7998,AM,AM,2024,1,2024,12,7.41,kg,"PORTARIA MDA N° 41, DE 29 DE D",https://www.in.gov.br/web/dou/-/portaria-mda-n-41-de-29-de-dezembro-de-2023-535311884
BORRACHA NATURAL (CERNAMBI) - PRODUTO EX,7998,AM,AM,2025,1,2025,12,7.41,kg,"PORTARIA MAPA Nº 750, DE 24 DE",https://www.in.gov.br/en/web/dou/-/portaria-mapa-n-750-de-24-de-dezembro-de-2024-604348255
BORRACHA NATURAL (CERNAMBI) - PRODUTO EX,7998,AM,AM,2026,1,2026,12,7.96,kg,"PORTARIA MAPA Nº 868, DE 1º DE",https://in.gov.br/en/web/dou/-/portaria-mapa-n-868-de-1-de-dezembro-de-2025-672624071
BORRACHA NATURAL (CERNAMBI) - PRODUTO EX,7998,AP,AP,2014,7,2015,6,4.9,kg,"PORTARIA  Nº  190,  DE  9  DE",NI
BORRACHA NATURAL (CERNAMBI) - PRODUTO EX,7998,AP,AP,2015,7,2016,6,4.9,kg,"PORTARIA  Nº  190,  DE  9  DE",NI
BORRACHA NATURAL (CERNAMBI) - PRODUTO EX,7998,AP,AP,2016,7,2017,6,5.42,kg,"PORTARIA Nº 123, DE 5 DE JULHO",http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2016_PRT_123.pdf
BORRACHA NATURAL (CERNAMBI) - PRODUTO EX,7998,AP,AP,2017,7,2017,12,5.42,kg,"PORTARIA Nº 1.577, DE 17 DE JU",http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2017_PRT_1577.pdf
BORRACHA NATURAL (CERNAMBI) - PRODUTO EX,7998,AP,AP,2018,1,2018,12,5.42,kg,"PORTARIA Nº 14, DE 3 DE JANEIR",http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2018_PRT_14.pdf
BORRACHA NATURAL (CERNAMBI) - PRODUTO EX,7998,AP,AP,2019,1,2019,12,5.58,kg,"PORTARIA Nº 141, DE 8 DE JANEI",http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2019_PRT_141.pdf
BORRACHA NATURAL (CERNAMBI) - PRODUTO EX,7998,AP,AP,2020,1,2020,12,5.58,kg,"PORTARIA Nº 313, DE 30 DE DEZE",http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2019_PRT_313.pdf
BORRACHA NATURAL (CERNAMBI) - PRODUTO EX,7998,AP,AP,2021,1,2021,12,5.58,kg,PREÇOS MÍNIMOS DOS PRODUTOS DE,http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2021_PRT_18.pdf
