produto,classificao_produto,id_produto,uf,regiao,ano,mes,data_inicial_final_semana,semana,dsc_nivel_comercializacao,valor_produto_kg
ABACAXI,PÉROLA,6320,PA,NORTE,2026,1,05-01-2026 - 09-01-2026,1,PREÇO RECEBIDO P/ PR,1.33
ABACAXI,PÉROLA,6320,PA,NORTE,2026,1,19-01-2026 - 23-01-2026,3,PREÇO RECEBIDO P/ PR,1.33
ABACAXI,PÉROLA,6320,RO,NORTE,2026,1,19-01-2026 - 23-01-2026,3,PREÇO RECEBIDO P/ PR,4.52
ABACAXI,PÉROLA,6320,RO,NORTE,2026,1,26-01-2026 - 30-01-2026,4,PREÇO RECEBIDO P/ PR,4.42
ABACAXI,PÉROLA,6320,RO,NORTE,2026,1,12-01-2026 - 16-01-2026,2,PREÇO RECEBIDO P/ PR,4.64
ABACAXI,PÉROLA,6320,RO,NORTE,2026,1,05-01-2026 - 09-01-2026,1,PREÇO RECEBIDO P/ PR,4.19
ABACAXI,IMPERIAL,14887,RR,NORTE,2026,1,05-01-2026 - 09-01-2026,1,PREÇO RECEBIDO P/ PR,7.5
ABACAXI,IMPERIAL,14887,RR,NORTE,2026,1,19-01-2026 - 23-01-2026,3,PREÇO RECEBIDO P/ PR,8.27
ABACAXI,IMPERIAL,14887,RR,NORTE,2026,1,12-01-2026 - 16-01-2026,2,PREÇO RECEBIDO P/ PR,7.75
ABACAXI,IMPERIAL,14887,RR,NORTE,2026,1,26-01-2026 - 30-01-2026,4,PREÇO RECEBIDO P/ PR,8.27
ABACAXI,PÉROLA,6320,TO,NORTE,2026,1,12-01-2026 - 16-01-2026,2,PREÇO RECEBIDO P/ PR,4.4
ABACAXI,PÉROLA,6320,TO,NORTE,2026,1,26-01-2026 - 30-01-2026,4,PREÇO RECEBIDO P/ PR,4.45
ABACAXI,PÉROLA,6320,TO,NORTE,2026,1,19-01-2026 - 23-01-2026,3,PREÇO RECEBIDO P/ PR,4.4
ABACAXI,PÉROLA,6320,TO,NORTE,2026,1,05-01-2026 - 09-01-2026,1,PREÇO RECEBIDO P/ PR,4.8
ABACAXI,PÉROLA,6320,AC,NORTE,2026,2,16-02-2026 - 20-02-2026,3,PREÇO RECEBIDO P/ PR,4.4
ABACAXI,PÉROLA,6320,AC,NORTE,2026,2,23-02-2026 - 27-02-2026,4,PREÇO RECEBIDO P/ PR,4.4
ABACAXI,PÉROLA,6320,AC,NORTE,2026,2,09-02-2026 - 13-02-2026,2,PREÇO RECEBIDO P/ PR,4.4
ABACAXI,PÉROLA,6320,AC,NORTE,2026,2,02-02-2026 - 06-02-2026,1,PREÇO RECEBIDO P/ PR,4.4
ABACAXI,PÉROLA,6320,AM,NORTE,2026,2,02-02-2026 - 06-02-2026,1,PREÇO RECEBIDO P/ PR,7.33
ABACAXI,PÉROLA,6320,AM,NORTE,2026,2,23-02-2026 - 27-02-2026,4,PREÇO RECEBIDO P/ PR,6.66
ABACAXI,PÉROLA,6320,AM,NORTE,2026,2,09-02-2026 - 13-02-2026,2,PREÇO RECEBIDO P/ PR,7.0
ABACAXI,PÉROLA,6320,AM,NORTE,2026,2,16-02-2026 - 20-02-2026,3,PREÇO RECEBIDO P/ PR,7.0
ABACAXI,PÉROLA,6320,AP,NORTE,2026,2,23-02-2026 - 27-02-2026,4,PREÇO RECEBIDO P/ PR,4.0
ABACAXI,PÉROLA,6320,AP,NORTE,2026,2,02-02-2026 - 06-02-2026,1,PREÇO RECEBIDO P/ PR,4.3
ABACAXI,PÉROLA,6320,AP,NORTE,2026,2,09-02-2026 - 13-02-2026,2,PREÇO RECEBIDO P/ PR,4.0
ABACAXI,PÉROLA,6320,AP,NORTE,2026,2,16-02-2026 - 20-02-2026,3,PREÇO RECEBIDO P/ PR,4.0
ABACAXI,PÉROLA,6320,PA,NORTE,2026,2,02-02-2026 - 06-02-2026,1,PREÇO RECEBIDO P/ PR,1.67
ABACAXI,PÉROLA,6320,PA,NORTE,2026,2,16-02-2026 - 20-02-2026,3,PREÇO RECEBIDO P/ PR,1.67
ABACAXI,PÉROLA,6320,PA,NORTE,2026,2,09-02-2026 - 13-02-2026,2,PREÇO RECEBIDO P/ PR,1.67
ABACAXI,PÉROLA,6320,PA,NORTE,2026,2,23-02-2026 - 27-02-2026,4,PREÇO RECEBIDO P/ PR,2.33
ABACAXI,PÉROLA,6320,RO,NORTE,2026,2,23-02-2026 - 27-02-2026,4,PREÇO RECEBIDO P/ PR,4.47
ABACAXI,PÉROLA,6320,RO,NORTE,2026,2,09-02-2026 - 13-02-2026,2,PREÇO RECEBIDO P/ PR,4.48
ABACAXI,PÉROLA,6320,RO,NORTE,2026,2,02-02-2026 - 06-02-2026,1,PREÇO RECEBIDO P/ PR,4.39
ABACAXI,PÉROLA,6320,RO,NORTE,2026,2,16-02-2026 - 20-02-2026,3,PREÇO RECEBIDO P/ PR,4.48
ABACAXI,IMPERIAL,14887,RR,NORTE,2026,2,09-02-2026 - 13-02-2026,2,PREÇO RECEBIDO P/ PR,6.15
ABACAXI,IMPERIAL,14887,RR,NORTE,2026,2,16-02-2026 - 20-02-2026,3,PREÇO RECEBIDO P/ PR,6.15
ABACAXI,IMPERIAL,14887,RR,NORTE,2026,2,02-02-2026 - 06-02-2026,1,PREÇO RECEBIDO P/ PR,8.0
ABACAXI,IMPERIAL,14887,RR,NORTE,2026,2,23-02-2026 - 27-02-2026,4,PREÇO RECEBIDO P/ PR,6.75
ABACAXI,PÉROLA,6320,TO,NORTE,2026,2,09-02-2026 - 13-02-2026,2,PREÇO RECEBIDO P/ PR,4.1
ABACAXI,PÉROLA,6320,TO,NORTE,2026,2,23-02-2026 - 27-02-2026,4,PREÇO RECEBIDO P/ PR,4.0
ABACAXI,PÉROLA,6320,TO,NORTE,2026,2,02-02-2026 - 06-02-2026,1,PREÇO RECEBIDO P/ PR,4.45
ABACAXI,PÉROLA,6320,TO,NORTE,2026,2,16-02-2026 - 20-02-2026,3,PREÇO RECEBIDO P/ PR,4.2
ABACAXI,PÉROLA,6320,AC,NORTE,2026,3,23-03-2026 - 27-03-2026,4,PREÇO RECEBIDO P/ PR,4.4
ABACAXI,PÉROLA,6320,AC,NORTE,2026,3,09-03-2026 - 13-03-2026,2,PREÇO RECEBIDO P/ PR,4.4
ABACAXI,PÉROLA,6320,AC,NORTE,2026,3,02-03-2026 - 06-03-2026,1,PREÇO RECEBIDO P/ PR,4.4
ABACAXI,PÉROLA,6320,AC,NORTE,2026,3,16-03-2026 - 20-03-2026,3,PREÇO RECEBIDO P/ PR,4.4
ABACAXI,PÉROLA,6320,AM,NORTE,2026,3,09-03-2026 - 13-03-2026,2,PREÇO RECEBIDO P/ PR,7.0
ABACAXI,PÉROLA,6320,AM,NORTE,2026,3,23-03-2026 - 27-03-2026,4,PREÇO RECEBIDO P/ PR,7.2
ABACAXI,PÉROLA,6320,AM,NORTE,2026,3,16-03-2026 - 20-03-2026,3,PREÇO RECEBIDO P/ PR,7.2
ABACAXI,PÉROLA,6320,AM,NORTE,2026,3,02-03-2026 - 06-03-2026,1,PREÇO RECEBIDO P/ PR,7.02
ABACAXI,PÉROLA,6320,AP,NORTE,2026,3,09-03-2026 - 13-03-2026,2,PREÇO RECEBIDO P/ PR,4.0
ABACAXI,PÉROLA,6320,AP,NORTE,2026,3,16-03-2026 - 20-03-2026,3,PREÇO RECEBIDO P/ PR,4.0
ABACAXI,PÉROLA,6320,AP,NORTE,2026,3,02-03-2026 - 06-03-2026,1,PREÇO RECEBIDO P/ PR,4.0
ABACAXI,PÉROLA,6320,AP,NORTE,2026,3,23-03-2026 - 27-03-2026,4,PREÇO RECEBIDO P/ PR,3.5
ABACAXI,PÉROLA,6320,PA,NORTE,2026,3,09-03-2026 - 13-03-2026,2,PREÇO RECEBIDO P/ PR,2.33
ABACAXI,PÉROLA,6320,PA,NORTE,2026,3,02-03-2026 - 06-03-2026,1,PREÇO RECEBIDO P/ PR,2.33
ABACAXI,PÉROLA,6320,PA,NORTE,2026,3,16-03-2026 - 20-03-2026,3,PREÇO RECEBIDO P/ PR,2.33
ABACAXI,PÉROLA,6320,PA,NORTE,2026,3,23-03-2026 - 27-03-2026,4,PREÇO RECEBIDO P/ PR,2.33
ABACAXI,PÉROLA,6320,RO,NORTE,2026,3,09-03-2026 - 13-03-2026,2,PREÇO RECEBIDO P/ PR,4.45
ABACAXI,PÉROLA,6320,RO,NORTE,2026,3,16-03-2026 - 20-03-2026,3,PREÇO RECEBIDO P/ PR,4.45
ABACAXI,PÉROLA,6320,RO,NORTE,2026,3,23-03-2026 - 27-03-2026,4,PREÇO RECEBIDO P/ PR,4.94
ABACAXI,PÉROLA,6320,RO,NORTE,2026,3,02-03-2026 - 06-03-2026,1,PREÇO RECEBIDO P/ PR,4.53
ABACAXI,IMPERIAL,14887,RR,NORTE,2026,3,23-03-2026 - 27-03-2026,4,PREÇO RECEBIDO P/ PR,6.5
ABACAXI,IMPERIAL,14887,RR,NORTE,2026,3,16-03-2026 - 20-03-2026,3,PREÇO RECEBIDO P/ PR,6.25
ABACAXI,IMPERIAL,14887,RR,NORTE,2026,3,02-03-2026 - 06-03-2026,1,PREÇO RECEBIDO P/ PR,6.5
ABACAXI,IMPERIAL,14887,RR,NORTE,2026,3,09-03-2026 - 13-03-2026,2,PREÇO RECEBIDO P/ PR,6.0
ABACAXI,PÉROLA,6320,TO,NORTE,2026,3,16-03-2026 - 20-03-2026,3,PREÇO RECEBIDO P/ PR,3.6
ABACAXI,PÉROLA,6320,TO,NORTE,2026,3,23-03-2026 - 27-03-2026,4,PREÇO RECEBIDO P/ PR,3.5
ABACAXI,PÉROLA,6320,TO,NORTE,2026,3,09-03-2026 - 13-03-2026,2,PREÇO RECEBIDO P/ PR,4.0
ABACAXI,PÉROLA,6320,TO,NORTE,2026,3,02-03-2026 - 06-03-2026,1,PREÇO RECEBIDO P/ PR,4.0
ABACAXI,PÉROLA,6320,AC,NORTE,2026,4,30-03-2026 - 03-04-2026,1,PREÇO RECEBIDO P/ PR,4.5
ABACAXI,PÉROLA,6320,AC,NORTE,2026,4,27-04-2026 - 01-05-2026,5,PREÇO RECEBIDO P/ PR,4.07
ABACAXI,PÉROLA,6320,AC,NORTE,2026,4,20-04-2026 - 24-04-2026,4,PREÇO RECEBIDO P/ PR,4.07
ABACAXI,PÉROLA,6320,AC,NORTE,2026,4,13-04-2026 - 17-04-2026,3,PREÇO RECEBIDO P/ PR,4.4
ABACAXI,PÉROLA,6320,AC,NORTE,2026,4,06-04-2026 - 10-04-2026,2,PREÇO RECEBIDO P/ PR,4.4
ABACAXI,PÉROLA,6320,AM,NORTE,2026,4,06-04-2026 - 10-04-2026,2,PREÇO RECEBIDO P/ PR,7.0
ABACAXI,PÉROLA,6320,AM,NORTE,2026,4,13-04-2026 - 17-04-2026,3,PREÇO RECEBIDO P/ PR,7.2
ABACAXI,PÉROLA,6320,AM,NORTE,2026,4,30-03-2026 - 03-04-2026,1,PREÇO RECEBIDO P/ PR,7.0
ABACAXI,PÉROLA,6320,AM,NORTE,2026,4,27-04-2026 - 01-05-2026,5,PREÇO RECEBIDO P/ PR,7.2
ABACAXI,PÉROLA,6320,AM,NORTE,2026,4,20-04-2026 - 24-04-2026,4,PREÇO RECEBIDO P/ PR,7.2
ABACAXI,PÉROLA,6320,AP,NORTE,2026,4,20-04-2026 - 24-04-2026,4,PREÇO RECEBIDO P/ PR,2.6
ABACAXI,PÉROLA,6320,AP,NORTE,2026,4,06-04-2026 - 10-04-2026,2,PREÇO RECEBIDO P/ PR,3.0
ABACAXI,PÉROLA,6320,AP,NORTE,2026,4,27-04-2026 - 01-05-2026,5,PREÇO RECEBIDO P/ PR,2.8
ABACAXI,PÉROLA,6320,AP,NORTE,2026,4,30-03-2026 - 03-04-2026,1,PREÇO RECEBIDO P/ PR,3.0
ABACAXI,PÉROLA,6320,AP,NORTE,2026,4,13-04-2026 - 17-04-2026,3,PREÇO RECEBIDO P/ PR,2.8
ABACAXI,PÉROLA,6320,PA,NORTE,2026,4,30-03-2026 - 03-04-2026,1,PREÇO RECEBIDO P/ PR,2.33
ABACAXI,PÉROLA,6320,PA,NORTE,2026,4,20-04-2026 - 24-04-2026,4,PREÇO RECEBIDO P/ PR,2.33
ABACAXI,PÉROLA,6320,PA,NORTE,2026,4,27-04-2026 - 01-05-2026,5,PREÇO RECEBIDO P/ PR,2.67
ABACAXI,PÉROLA,6320,PA,NORTE,2026,4,13-04-2026 - 17-04-2026,3,PREÇO RECEBIDO P/ PR,2.33
ABACAXI,PÉROLA,6320,PA,NORTE,2026,4,06-04-2026 - 10-04-2026,2,PREÇO RECEBIDO P/ PR,2.33
ABACAXI,PÉROLA,6320,RO,NORTE,2026,4,20-04-2026 - 24-04-2026,4,PREÇO RECEBIDO P/ PR,4.75
ABACAXI,PÉROLA,6320,RO,NORTE,2026,4,13-04-2026 - 17-04-2026,3,PREÇO RECEBIDO P/ PR,4.75
ABACAXI,PÉROLA,6320,RO,NORTE,2026,4,06-04-2026 - 10-04-2026,2,PREÇO RECEBIDO P/ PR,4.71
ABACAXI,PÉROLA,6320,RO,NORTE,2026,4,27-04-2026 - 01-05-2026,5,PREÇO RECEBIDO P/ PR,4.75
ABACAXI,PÉROLA,6320,RO,NORTE,2026,4,30-03-2026 - 03-04-2026,1,PREÇO RECEBIDO P/ PR,4.94
ABACAXI,IMPERIAL,14887,RR,NORTE,2026,4,06-04-2026 - 10-04-2026,2,PREÇO RECEBIDO P/ PR,6.5
ABACAXI,IMPERIAL,14887,RR,NORTE,2026,4,20-04-2026 - 24-04-2026,4,PREÇO RECEBIDO P/ PR,6.5
ABACAXI,IMPERIAL,14887,RR,NORTE,2026,4,13-04-2026 - 17-04-2026,3,PREÇO RECEBIDO P/ PR,6.25
ABACAXI,IMPERIAL,14887,RR,NORTE,2026,4,30-03-2026 - 03-04-2026,1,PREÇO RECEBIDO P/ PR,6.25
ABACAXI,IMPERIAL,14887,RR,NORTE,2026,4,27-04-2026 - 01-05-2026,5,PREÇO RECEBIDO P/ PR,6.25
ABACAXI,PÉROLA,6320,TO,NORTE,2026,4,06-04-2026 - 10-04-2026,2,PREÇO RECEBIDO P/ PR,3.5
ABACAXI,PÉROLA,6320,TO,NORTE,2026,4,30-03-2026 - 03-04-2026,1,PREÇO RECEBIDO P/ PR,3.5
ABACAXI,PÉROLA,6320,TO,NORTE,2026,4,13-04-2026 - 17-04-2026,3,PREÇO RECEBIDO P/ PR,3.5
ABACAXI,PÉROLA,6320,TO,NORTE,2026,4,27-04-2026 - 01-05-2026,5,PREÇO RECEBIDO P/ PR,3.5
ABACAXI,PÉROLA,6320,TO,NORTE,2026,4,20-04-2026 - 24-04-2026,4,PREÇO RECEBIDO P/ PR,3.5
ABACAXI,PÉROLA,6320,AC,NORTE,2026,5,11-05-2026 - 15-05-2026,2,PREÇO RECEBIDO P/ PR,4.67
ABACAXI,PÉROLA,6320,AC,NORTE,2026,5,25-05-2026 - 29-05-2026,4,PREÇO RECEBIDO P/ PR,5.6
ABACAXI,PÉROLA,6320,AC,NORTE,2026,5,18-05-2026 - 22-05-2026,3,PREÇO RECEBIDO P/ PR,5.1
ABACAXI,PÉROLA,6320,AC,NORTE,2026,5,04-05-2026 - 08-05-2026,1,PREÇO RECEBIDO P/ PR,4.67
ABACAXI,PÉROLA,6320,AM,NORTE,2026,5,11-05-2026 - 15-05-2026,2,PREÇO RECEBIDO P/ PR,7.2
ABACAXI,PÉROLA,6320,AM,NORTE,2026,5,04-05-2026 - 08-05-2026,1,PREÇO RECEBIDO P/ PR,7.2
ABACAXI,PÉROLA,6320,AM,NORTE,2026,5,25-05-2026 - 29-05-2026,4,PREÇO RECEBIDO P/ PR,6.83
ABACAXI,PÉROLA,6320,AM,NORTE,2026,5,18-05-2026 - 22-05-2026,3,PREÇO RECEBIDO P/ PR,6.83
ABACAXI,PÉROLA,6320,AP,NORTE,2026,5,11-05-2026 - 15-05-2026,2,PREÇO RECEBIDO P/ PR,3.2
ABACAXI,PÉROLA,6320,AP,NORTE,2026,5,25-05-2026 - 29-05-2026,4,PREÇO RECEBIDO P/ PR,3.5
ABACAXI,PÉROLA,6320,AP,NORTE,2026,5,04-05-2026 - 08-05-2026,1,PREÇO RECEBIDO P/ PR,3.0
ABACAXI,PÉROLA,6320,AP,NORTE,2026,5,18-05-2026 - 22-05-2026,3,PREÇO RECEBIDO P/ PR,3.5
ABACAXI,PÉROLA,6320,PA,NORTE,2026,5,11-05-2026 - 15-05-2026,2,PREÇO RECEBIDO P/ PR,2.0
ABACAXI,PÉROLA,6320,PA,NORTE,2026,5,18-05-2026 - 22-05-2026,3,PREÇO RECEBIDO P/ PR,2.0
ABACAXI,PÉROLA,6320,PA,NORTE,2026,5,04-05-2026 - 08-05-2026,1,PREÇO RECEBIDO P/ PR,2.67
ABACAXI,PÉROLA,6320,PA,NORTE,2026,5,25-05-2026 - 29-05-2026,4,PREÇO RECEBIDO P/ PR,2.0
ABACAXI,PÉROLA,6320,RO,NORTE,2026,5,25-05-2026 - 29-05-2026,4,PREÇO RECEBIDO P/ PR,4.5
ABACAXI,PÉROLA,6320,RO,NORTE,2026,5,18-05-2026 - 22-05-2026,3,PREÇO RECEBIDO P/ PR,4.5
ABACAXI,PÉROLA,6320,RO,NORTE,2026,5,04-05-2026 - 08-05-2026,1,PREÇO RECEBIDO P/ PR,4.44
ABACAXI,PÉROLA,6320,RO,NORTE,2026,5,11-05-2026 - 15-05-2026,2,PREÇO RECEBIDO P/ PR,4.5
ABACAXI,IMPERIAL,14887,RR,NORTE,2026,5,18-05-2026 - 22-05-2026,3,PREÇO RECEBIDO P/ PR,5.7
ABACAXI,IMPERIAL,14887,RR,NORTE,2026,5,04-05-2026 - 08-05-2026,1,PREÇO RECEBIDO P/ PR,6.0
ABACAXI,IMPERIAL,14887,RR,NORTE,2026,5,11-05-2026 - 15-05-2026,2,PREÇO RECEBIDO P/ PR,5.5
ABACAXI,IMPERIAL,14887,RR,NORTE,2026,5,25-05-2026 - 29-05-2026,4,PREÇO RECEBIDO P/ PR,5.7
ABACAXI,PÉROLA,6320,TO,NORTE,2026,5,04-05-2026 - 08-05-2026,1,PREÇO RECEBIDO P/ PR,3.5
ABACAXI,PÉROLA,6320,TO,NORTE,2026,5,25-05-2026 - 29-05-2026,4,PREÇO RECEBIDO P/ PR,3.5
ABACAXI,PÉROLA,6320,TO,NORTE,2026,5,11-05-2026 - 15-05-2026,2,PREÇO RECEBIDO P/ PR,3.5
ABACAXI,PÉROLA,6320,TO,NORTE,2026,5,18-05-2026 - 22-05-2026,3,PREÇO RECEBIDO P/ PR,3.5
ABACAXI,PÉROLA,6320,AC,NORTE,2026,6,15-06-2026 - 19-06-2026,3,PREÇO RECEBIDO P/ PR,5.67
ABACAXI,PÉROLA,6320,AC,NORTE,2026,6,22-06-2026 - 26-06-2026,4,PREÇO RECEBIDO P/ PR,5.33
ABACAXI,PÉROLA,6320,AC,NORTE,2026,6,01-06-2026 - 05-06-2026,1,PREÇO RECEBIDO P/ PR,5.67
ABACAXI,PÉROLA,6320,AC,NORTE,2026,6,08-06-2026 - 12-06-2026,2,PREÇO RECEBIDO P/ PR,5.67
ABACAXI,PÉROLA,6320,AM,NORTE,2026,6,01-06-2026 - 05-06-2026,1,PREÇO RECEBIDO P/ PR,6.83
ABACAXI,PÉROLA,6320,AM,NORTE,2026,6,15-06-2026 - 19-06-2026,3,PREÇO RECEBIDO P/ PR,6.39
ABACAXI,PÉROLA,6320,AM,NORTE,2026,6,22-06-2026 - 26-06-2026,4,PREÇO RECEBIDO P/ PR,6.39
ABACAXI,PÉROLA,6320,AM,NORTE,2026,6,08-06-2026 - 12-06-2026,2,PREÇO RECEBIDO P/ PR,6.83
ABACAXI,PÉROLA,6320,AP,NORTE,2026,6,22-06-2026 - 26-06-2026,4,PREÇO RECEBIDO P/ PR,3.7
ABACAXI,PÉROLA,6320,AP,NORTE,2026,6,08-06-2026 - 12-06-2026,2,PREÇO RECEBIDO P/ PR,3.7
ABACAXI,PÉROLA,6320,AP,NORTE,2026,6,01-06-2026 - 05-06-2026,1,PREÇO RECEBIDO P/ PR,3.5
ABACAXI,PÉROLA,6320,AP,NORTE,2026,6,15-06-2026 - 19-06-2026,3,PREÇO RECEBIDO P/ PR,3.8
ABACAXI,PÉROLA,6320,PA,NORTE,2026,6,01-06-2026 - 05-06-2026,1,PREÇO RECEBIDO P/ PR,1.8
ABACAXI,PÉROLA,6320,PA,NORTE,2026,6,15-06-2026 - 19-06-2026,3,PREÇO RECEBIDO P/ PR,1.67
ABACAXI,PÉROLA,6320,PA,NORTE,2026,6,22-06-2026 - 26-06-2026,4,PREÇO RECEBIDO P/ PR,1.67
ABACAXI,PÉROLA,6320,PA,NORTE,2026,6,08-06-2026 - 12-06-2026,2,PREÇO RECEBIDO P/ PR,1.67
ABACAXI,PÉROLA,6320,RO,NORTE,2026,6,01-06-2026 - 05-06-2026,1,PREÇO RECEBIDO P/ PR,4.44
ABACAXI,PÉROLA,6320,RO,NORTE,2026,6,15-06-2026 - 19-06-2026,3,PREÇO RECEBIDO P/ PR,4.63
ABACAXI,PÉROLA,6320,RO,NORTE,2026,6,22-06-2026 - 26-06-2026,4,PREÇO RECEBIDO P/ PR,4.63
ABACAXI,PÉROLA,6320,RO,NORTE,2026,6,08-06-2026 - 12-06-2026,2,PREÇO RECEBIDO P/ PR,4.32
ABACAXI,IMPERIAL,14887,RR,NORTE,2026,6,01-06-2026 - 05-06-2026,1,PREÇO RECEBIDO P/ PR,5.7
ABACAXI,IMPERIAL,14887,RR,NORTE,2026,6,08-06-2026 - 12-06-2026,2,PREÇO RECEBIDO P/ PR,5.5
ABACAXI,IMPERIAL,14887,RR,NORTE,2026,6,15-06-2026 - 19-06-2026,3,PREÇO RECEBIDO P/ PR,6.0
ABACAXI,IMPERIAL,14887,RR,NORTE,2026,6,22-06-2026 - 26-06-2026,4,PREÇO RECEBIDO P/ PR,6.0
ABACAXI,PÉROLA,6320,TO,NORTE,2026,6,22-06-2026 - 26-06-2026,4,PREÇO RECEBIDO P/ PR,3.5
ABACAXI,PÉROLA,6320,TO,NORTE,2026,6,01-06-2026 - 05-06-2026,1,PREÇO RECEBIDO P/ PR,3.5
ABACAXI,PÉROLA,6320,TO,NORTE,2026,6,08-06-2026 - 12-06-2026,2,PREÇO RECEBIDO P/ PR,3.5
ABACAXI,PÉROLA,6320,TO,NORTE,2026,6,15-06-2026 - 19-06-2026,3,PREÇO RECEBIDO P/ PR,3.5
ABACAXI,PÉROLA,6320,AC,NORTE,2026,7,13-07-2026 - 17-07-2026,3,PREÇO RECEBIDO P/ PR,5.2
ABACAXI,PÉROLA,6320,AC,NORTE,2026,7,20-07-2026 - 24-07-2026,4,PREÇO RECEBIDO P/ PR,5.17
ABACAXI,PÉROLA,6320,AC,NORTE,2026,7,29-06-2026 - 03-07-2026,1,PREÇO RECEBIDO P/ PR,5.33
ABACAXI,PÉROLA,6320,AC,NORTE,2026,7,27-07-2026 - 31-07-2026,5,PREÇO RECEBIDO P/ PR,5.33
ABACAXI,PÉROLA,6320,AC,NORTE,2026,7,06-07-2026 - 10-07-2026,2,PREÇO RECEBIDO P/ PR,5.33
ABACAXI,PÉROLA,6320,AM,NORTE,2026,7,06-07-2026 - 10-07-2026,2,PREÇO RECEBIDO P/ PR,6.83
ABACAXI,PÉROLA,6320,AM,NORTE,2026,7,20-07-2026 - 24-07-2026,4,PREÇO RECEBIDO P/ PR,6.16
ABACAXI,PÉROLA,6320,AM,NORTE,2026,7,29-06-2026 - 03-07-2026,1,PREÇO RECEBIDO P/ PR,6.83
ABACAXI,PÉROLA,6320,AM,NORTE,2026,7,13-07-2026 - 17-07-2026,3,PREÇO RECEBIDO P/ PR,6.16
ABACAXI,PÉROLA,6320,AM,NORTE,2026,7,27-07-2026 - 31-07-2026,5,PREÇO RECEBIDO P/ PR,6.39
ABACAXI,PÉROLA,6320,AP,NORTE,2026,7,13-07-2026 - 17-07-2026,3,PREÇO RECEBIDO P/ PR,4.0
ABACAXI,PÉROLA,6320,AP,NORTE,2026,7,29-06-2026 - 03-07-2026,1,PREÇO RECEBIDO P/ PR,3.8
ABACAXI,PÉROLA,6320,AP,NORTE,2026,7,06-07-2026 - 10-07-2026,2,PREÇO RECEBIDO P/ PR,4.0
ABACAXI,PÉROLA,6320,AP,NORTE,2026,7,20-07-2026 - 24-07-2026,4,PREÇO RECEBIDO P/ PR,3.8
ABACAXI,PÉROLA,6320,AP,NORTE,2026,7,27-07-2026 - 31-07-2026,5,PREÇO RECEBIDO P/ PR,3.5
ABACAXI,PÉROLA,6320,PA,NORTE,2026,7,29-06-2026 - 03-07-2026,1,PREÇO RECEBIDO P/ PR,1.67
ABACAXI,PÉROLA,6320,PA,NORTE,2026,7,20-07-2026 - 24-07-2026,4,PREÇO RECEBIDO P/ PR,1.67
ABACAXI,PÉROLA,6320,PA,NORTE,2026,7,13-07-2026 - 17-07-2026,3,PREÇO RECEBIDO P/ PR,1.67
ABACAXI,PÉROLA,6320,PA,NORTE,2026,7,06-07-2026 - 10-07-2026,2,PREÇO RECEBIDO P/ PR,1.67
ABACAXI,PÉROLA,6320,RO,NORTE,2026,7,06-07-2026 - 10-07-2026,2,PREÇO RECEBIDO P/ PR,4.32
ABACAXI,PÉROLA,6320,RO,NORTE,2026,7,29-06-2026 - 03-07-2026,1,PREÇO RECEBIDO P/ PR,4.36
ABACAXI,PÉROLA,6320,RO,NORTE,2026,7,13-07-2026 - 17-07-2026,3,PREÇO RECEBIDO P/ PR,4.53
ABACAXI,PÉROLA,6320,RO,NORTE,2026,7,20-07-2026 - 24-07-2026,4,PREÇO RECEBIDO P/ PR,4.49
ABACAXI,PÉROLA,6320,RO,NORTE,2026,7,27-07-2026 - 31-07-2026,5,PREÇO RECEBIDO P/ PR,4.51
ABACAXI,IMPERIAL,14887,RR,NORTE,2026,7,20-07-2026 - 24-07-2026,4,PREÇO RECEBIDO P/ PR,6.0
ABACAXI,IMPERIAL,14887,RR,NORTE,2026,7,29-06-2026 - 03-07-2026,1,PREÇO RECEBIDO P/ PR,6.0
ABACAXI,IMPERIAL,14887,RR,NORTE,2026,7,13-07-2026 - 17-07-2026,3,PREÇO RECEBIDO P/ PR,5.5
ABACAXI,IMPERIAL,14887,RR,NORTE,2026,7,27-07-2026 - 31-07-2026,5,PREÇO RECEBIDO P/ PR,6.6
ABACAXI,IMPERIAL,14887,RR,NORTE,2026,7,06-07-2026 - 10-07-2026,2,PREÇO RECEBIDO P/ PR,5.5
ABACAXI,PÉROLA,6320,TO,NORTE,2026,7,13-07-2026 - 17-07-2026,3,PREÇO RECEBIDO P/ PR,3.5
ABACAXI,PÉROLA,6320,TO,NORTE,2026,7,20-07-2026 - 24-07-2026,4,PREÇO RECEBIDO P/ PR,3.5
ABACAXI,PÉROLA,6320,TO,NORTE,2026,7,27-07-2026 - 31-07-2026,5,PREÇO RECEBIDO P/ PR,3.55
ABACAXI,PÉROLA,6320,TO,NORTE,2026,7,29-06-2026 - 03-07-2026,1,PREÇO RECEBIDO P/ PR,3.5
ABACAXI,PÉROLA,6320,TO,NORTE,2026,7,06-07-2026 - 10-07-2026,2,PREÇO RECEBIDO P/ PR,3.5
ABACAXI,PÉROLA,6320,AC,NORTE,2026,8,10-08-2026 - 14-08-2026,2,PREÇO RECEBIDO P/ PR,5.33
ABACAXI,PÉROLA,6320,AC,NORTE,2026,8,17-08-2026 - 21-08-2026,3,PREÇO RECEBIDO P/ PR,5.33
ABACAXI,PÉROLA,6320,AC,NORTE,2026,8,03-08-2026 - 07-08-2026,1,PREÇO RECEBIDO P/ PR,5.33
