produto,classificao_produto,id_produto,nom_municipio,cod_ibge,uf,regiao,ano,mes,dsc_nivel_comercializacao,valor_produto_kg
ACAI,FRUTO,8623,AFUÁ-PA,1500305,PA,NORTE,2025,12,PREÇO RECEBIDO P/ PRODUTOR,2.45
ACAI,FRUTO,8623,BELÉM-PA,1501402,PA,NORTE,2025,12,PREÇO RECEBIDO P/ PRODUTOR,6.21
ACAI,FRUTO,8623,CURRALINHO-PA,1502806,PA,NORTE,2025,12,PREÇO RECEBIDO P/ PRODUTOR,3.63
ACAI,FRUTO,8623,IGARAPÉ-MIRI-PA,1503309,PA,NORTE,2025,12,PREÇO RECEBIDO P/ PRODUTOR,3.45
ACAI,FRUTO,8623,LIMOEIRO DO AJURU-PA,1504000,PA,NORTE,2025,12,PREÇO RECEBIDO P/ PRODUTOR,4.21
ACAI,FRUTO,8623,MUANÁ-PA,1504901,PA,NORTE,2025,12,PREÇO RECEBIDO P/ PRODUTOR,3.37
ACAI,FRUTO,8623,PONTA DE PEDRAS-PA,1505700,PA,NORTE,2025,12,PREÇO RECEBIDO P/ PRODUTOR,3.41
ACAI,FRUTO,8623,TOMÉ-AÇU-PA,1508001,PA,NORTE,2025,12,PREÇO RECEBIDO P/ PRODUTOR,3.07
ACAI,FRUTO,8623,ITAPUÃ DO OESTE-RO,1101104,RO,NORTE,2025,12,PREÇO RECEBIDO P/ PRODUTOR,5.83
ACAI,FRUTO,8623,PORTO VELHO-RO,1100205,RO,NORTE,2025,12,PREÇO RECEBIDO P/ PRODUTOR,4.22
ACAI,FRUTO,8623,VALE DO ANARI-RO,1101757,RO,NORTE,2025,12,PREÇO RECEBIDO P/ PRODUTOR,7.47
ACETAMIPRID NORTOX 200 SP,200 G/KG ACETAMIPRID,14028,PEDRO AFONSO-TO,1716505,TO,NORTE,2025,11,PREÇO PAGO PELO PRODUTOR,73.6
ACETAMIPRID NORTOX 200 SP,200 G/KG ACETAMIPRID,14028,PEDRO AFONSO-TO,1716505,TO,NORTE,2026,3,PREÇO PAGO PELO PRODUTOR,76.1
ACIDO ACETICO,NÃO INFORMADO,8673,XAPURI-AC,1200708,AC,NORTE,2026,7,PREÇO PAGO PELO PRODUTOR,15.0
ACIDO BORICO,12%,12587,NOVA BRASILÂNDIA D'OESTE-RO,1100148,RO,NORTE,2025,10,PREÇO PAGO PELO PRODUTOR,12.02
ACTARA,250 WG 250 G/KG TIAM,4086,NOVA BRASILÂNDIA D'OESTE-RO,1100148,RO,NORTE,2025,10,PREÇO PAGO PELO PRODUTOR,277.33
ACTIVE,NÃO INFORMADO,13975,LAGOA DA CONFUSÃO-TO,1711902,TO,NORTE,2025,11,PREÇO PAGO PELO PRODUTOR,33.0
ACTIVE,NÃO INFORMADO,13975,LAGOA DA CONFUSÃO-TO,1711902,TO,NORTE,2026,2,PREÇO PAGO PELO PRODUTOR,33.0
ACTIVE,NÃO INFORMADO,13975,LAGOA DA CONFUSÃO-TO,1711902,TO,NORTE,2026,3,PREÇO PAGO PELO PRODUTOR,33.0
ACUCAR,CRISTAL,4218,RIO BRANCO-AC,1200401,AC,NORTE,2025,9,ATACADO,3.56
ACUCAR,CRISTAL,4218,RIO BRANCO-AC,1200401,AC,NORTE,2025,9,VAREJO,4.15
ACUCAR,CRISTAL,4218,MANAUS-AM,1302603,AM,NORTE,2025,9,ATACADO,3.71
ACUCAR,CRISTAL,4218,MANAUS-AM,1302603,AM,NORTE,2025,9,VAREJO,3.68
ACUCAR,REFINADO,4222,MACAPÁ-AP,1600303,AP,NORTE,2025,9,ATACADO,5.29
ACUCAR,CRISTAL,4218,MACAPÁ-AP,1600303,AP,NORTE,2025,9,VAREJO,4.4
ACUCAR,CRISTAL,4218,BELÉM-PA,1501402,PA,NORTE,2025,9,ATACADO,3.61
ACUCAR,CRISTAL,4218,BELÉM-PA,1501402,PA,NORTE,2025,9,VAREJO,4.49
ACUCAR,CRISTAL,4218,PORTO VELHO-RO,1100205,RO,NORTE,2025,9,ATACADO,3.16
ACUCAR,CRISTAL,4218,PORTO VELHO-RO,1100205,RO,NORTE,2025,9,VAREJO,3.48
ACUCAR,CRISTAL,4218,BOA VISTA-RR,1400100,RR,NORTE,2025,9,VAREJO,4.01
ACUCAR,CRISTAL,4218,BOA VISTA-RR,1400100,RR,NORTE,2025,9,ATACADO,3.72
ACUCAR,CRISTAL,4218,PALMAS-TO,1721000,TO,NORTE,2025,9,VAREJO,5.04
ACUCAR,CRISTAL,4218,PALMAS-TO,1721000,TO,NORTE,2025,9,ATACADO,4.2
ACUCAR,CRISTAL,4218,RIO BRANCO-AC,1200401,AC,NORTE,2025,10,VAREJO,4.11
ACUCAR,CRISTAL,4218,RIO BRANCO-AC,1200401,AC,NORTE,2025,10,ATACADO,3.44
ACUCAR,CRISTAL,4218,MANAUS-AM,1302603,AM,NORTE,2025,10,VAREJO,3.69
ACUCAR,CRISTAL,4218,MANAUS-AM,1302603,AM,NORTE,2025,10,ATACADO,3.74
ACUCAR,REFINADO,4222,MACAPÁ-AP,1600303,AP,NORTE,2025,10,ATACADO,5.56
ACUCAR,CRISTAL,4218,MACAPÁ-AP,1600303,AP,NORTE,2025,10,VAREJO,4.42
ACUCAR,CRISTAL,4218,BELÉM-PA,1501402,PA,NORTE,2025,10,ATACADO,3.51
ACUCAR,CRISTAL,4218,BELÉM-PA,1501402,PA,NORTE,2025,10,VAREJO,4.09
ACUCAR,CRISTAL,4218,PORTO VELHO-RO,1100205,RO,NORTE,2025,10,ATACADO,3.19
ACUCAR,CRISTAL,4218,PORTO VELHO-RO,1100205,RO,NORTE,2025,10,VAREJO,3.5
ACUCAR,CRISTAL,4218,BOA VISTA-RR,1400100,RR,NORTE,2025,10,VAREJO,4.02
ACUCAR,CRISTAL,4218,BOA VISTA-RR,1400100,RR,NORTE,2025,10,ATACADO,3.59
ACUCAR,CRISTAL,4218,PALMAS-TO,1721000,TO,NORTE,2025,10,VAREJO,4.98
ACUCAR,CRISTAL,4218,PALMAS-TO,1721000,TO,NORTE,2025,10,ATACADO,3.9
ACUCAR,CRISTAL,4218,RIO BRANCO-AC,1200401,AC,NORTE,2025,11,VAREJO,4.0
ACUCAR,CRISTAL,4218,RIO BRANCO-AC,1200401,AC,NORTE,2025,11,ATACADO,3.44
ACUCAR,CRISTAL,4218,MANAUS-AM,1302603,AM,NORTE,2025,11,VAREJO,3.68
ACUCAR,CRISTAL,4218,MANAUS-AM,1302603,AM,NORTE,2025,11,ATACADO,3.56
ACUCAR,CRISTAL,4218,MACAPÁ-AP,1600303,AP,NORTE,2025,11,VAREJO,4.63
ACUCAR,REFINADO,4222,MACAPÁ-AP,1600303,AP,NORTE,2025,11,ATACADO,5.56
ACUCAR,CRISTAL,4218,BELÉM-PA,1501402,PA,NORTE,2025,11,ATACADO,3.19
ACUCAR,CRISTAL,4218,BELÉM-PA,1501402,PA,NORTE,2025,11,VAREJO,3.91
ACUCAR,CRISTAL,4218,PORTO VELHO-RO,1100205,RO,NORTE,2025,11,ATACADO,2.75
ACUCAR,CRISTAL,4218,PORTO VELHO-RO,1100205,RO,NORTE,2025,11,VAREJO,3.43
ACUCAR,CRISTAL,4218,BOA VISTA-RR,1400100,RR,NORTE,2025,11,VAREJO,3.77
ACUCAR,CRISTAL,4218,BOA VISTA-RR,1400100,RR,NORTE,2025,11,ATACADO,3.6
ACUCAR,CRISTAL,4218,PALMAS-TO,1721000,TO,NORTE,2025,11,VAREJO,4.98
ACUCAR,CRISTAL,4218,PALMAS-TO,1721000,TO,NORTE,2025,11,ATACADO,3.89
ACUCAR,CRISTAL,4218,RIO BRANCO-AC,1200401,AC,NORTE,2025,12,VAREJO,3.93
ACUCAR,CRISTAL,4218,RIO BRANCO-AC,1200401,AC,NORTE,2025,12,ATACADO,3.41
ACUCAR,CRISTAL,4218,MANAUS-AM,1302603,AM,NORTE,2025,12,VAREJO,3.69
ACUCAR,CRISTAL,4218,MANAUS-AM,1302603,AM,NORTE,2025,12,ATACADO,3.47
ACUCAR,REFINADO,4222,MACAPÁ-AP,1600303,AP,NORTE,2025,12,ATACADO,5.36
ACUCAR,CRISTAL,4218,MACAPÁ-AP,1600303,AP,NORTE,2025,12,VAREJO,4.7
ACUCAR,CRISTAL,4218,BELÉM-PA,1501402,PA,NORTE,2025,12,ATACADO,3.48
ACUCAR,CRISTAL,4218,BELÉM-PA,1501402,PA,NORTE,2025,12,VAREJO,3.88
ACUCAR,CRISTAL,4218,PORTO VELHO-RO,1100205,RO,NORTE,2025,12,ATACADO,3.12
ACUCAR,CRISTAL,4218,PORTO VELHO-RO,1100205,RO,NORTE,2025,12,VAREJO,3.37
ACUCAR,CRISTAL,4218,BOA VISTA-RR,1400100,RR,NORTE,2025,12,VAREJO,3.66
ACUCAR,CRISTAL,4218,BOA VISTA-RR,1400100,RR,NORTE,2025,12,ATACADO,3.67
ACUCAR,CRISTAL,4218,PALMAS-TO,1721000,TO,NORTE,2025,12,VAREJO,4.8
ACUCAR,CRISTAL,4218,PALMAS-TO,1721000,TO,NORTE,2025,12,ATACADO,3.93
ACUCAR,CRISTAL,4218,RIO BRANCO-AC,1200401,AC,NORTE,2026,1,VAREJO,3.9
ACUCAR,CRISTAL,4218,MANAUS-AM,1302603,AM,NORTE,2026,1,VAREJO,3.64
ACUCAR,CRISTAL,4218,MACAPÁ-AP,1600303,AP,NORTE,2026,1,VAREJO,4.7
ACUCAR,CRISTAL,4218,BELÉM-PA,1501402,PA,NORTE,2026,1,VAREJO,3.78
ACUCAR,CRISTAL,4218,PORTO VELHO-RO,1100205,RO,NORTE,2026,1,VAREJO,3.25
ACUCAR,CRISTAL,4218,BOA VISTA-RR,1400100,RR,NORTE,2026,1,VAREJO,3.66
ACUCAR,CRISTAL,4218,PALMAS-TO,1721000,TO,NORTE,2026,1,VAREJO,4.8
ACUCAR,CRISTAL,4218,RIO BRANCO-AC,1200401,AC,NORTE,2026,2,VAREJO,3.81
ACUCAR,CRISTAL,4218,MANAUS-AM,1302603,AM,NORTE,2026,2,VAREJO,3.52
ACUCAR,CRISTAL,4218,MACAPÁ-AP,1600303,AP,NORTE,2026,2,VAREJO,4.62
ACUCAR,CRISTAL,4218,BELÉM-PA,1501402,PA,NORTE,2026,2,VAREJO,3.8
ACUCAR,CRISTAL,4218,PORTO VELHO-RO,1100205,RO,NORTE,2026,2,VAREJO,3.25
ACUCAR,CRISTAL,4218,BOA VISTA-RR,1400100,RR,NORTE,2026,2,VAREJO,3.66
ACUCAR,CRISTAL,4218,PALMAS-TO,1721000,TO,NORTE,2026,2,VAREJO,4.6
ACUCAR,CRISTAL,4218,RIO BRANCO-AC,1200401,AC,NORTE,2026,3,VAREJO,3.72
ACUCAR,CRISTAL,4218,MANAUS-AM,1302603,AM,NORTE,2026,3,VAREJO,3.4
ACUCAR,CRISTAL,4218,MACAPÁ-AP,1600303,AP,NORTE,2026,3,VAREJO,4.52
ACUCAR,CRISTAL,4218,BELÉM-PA,1501402,PA,NORTE,2026,3,VAREJO,3.7
ACUCAR,CRISTAL,4218,PORTO VELHO-RO,1100205,RO,NORTE,2026,3,VAREJO,3.25
ACUCAR,CRISTAL,4218,BOA VISTA-RR,1400100,RR,NORTE,2026,3,VAREJO,3.81
ACUCAR,CRISTAL,4218,PALMAS-TO,1721000,TO,NORTE,2026,3,VAREJO,4.6
ACUCAR,CRISTAL,4218,RIO BRANCO-AC,1200401,AC,NORTE,2026,4,VAREJO,3.65
ACUCAR,CRISTAL,4218,MANAUS-AM,1302603,AM,NORTE,2026,4,VAREJO,3.31
ACUCAR,CRISTAL,4218,MACAPÁ-AP,1600303,AP,NORTE,2026,4,VAREJO,4.41
ACUCAR,CRISTAL,4218,BELÉM-PA,1501402,PA,NORTE,2026,4,VAREJO,3.7
ACUCAR,CRISTAL,4218,PORTO VELHO-RO,1100205,RO,NORTE,2026,4,VAREJO,3.05
ACUCAR,CRISTAL,4218,BOA VISTA-RR,1400100,RR,NORTE,2026,4,VAREJO,3.82
ACUCAR,CRISTAL,4218,PALMAS-TO,1721000,TO,NORTE,2026,4,VAREJO,4.27
ACUCAR,CRISTAL,4218,RIO BRANCO-AC,1200401,AC,NORTE,2026,5,VAREJO,3.57
ACUCAR,CRISTAL,4218,MANAUS-AM,1302603,AM,NORTE,2026,5,VAREJO,3.24
ACUCAR,CRISTAL,4218,MACAPÁ-AP,1600303,AP,NORTE,2026,5,VAREJO,3.51
ACUCAR,CRISTAL,4218,BELÉM-PA,1501402,PA,NORTE,2026,5,VAREJO,3.71
ACUCAR,CRISTAL,4218,PORTO VELHO-RO,1100205,RO,NORTE,2026,5,VAREJO,2.96
ACUCAR,CRISTAL,4218,BOA VISTA-RR,1400100,RR,NORTE,2026,5,VAREJO,3.71
ACUCAR,CRISTAL,4218,PALMAS-TO,1721000,TO,NORTE,2026,5,VAREJO,4.56
ADMINISTRADOR,NÃO INFORMADO,5441,CODAJÁS-AM,1301308,AM,NORTE,2026,7,PREÇO PAGO PELO PRODUTOR,
ADMINISTRADOR RURAL,SEM ENCARGOS,9241,IGARAPÉ-MIRI-PA,1503309,PA,NORTE,2025,9,PREÇO PAGO PELO PRODUTOR,
ADMINISTRADOR RURAL,SEM ENCARGOS,9241,ÓBIDOS-PA,1505106,PA,NORTE,2025,9,PREÇO PAGO PELO PRODUTOR,
ADMINISTRADOR RURAL,NÃO INFORMADO,9240,TUCUMÃ-PA,1508084,PA,NORTE,2025,9,PREÇO PAGO PELO PRODUTOR,
ADMINISTRADOR RURAL,NÃO INFORMADO,9240,MACHADINHO D'OESTE-RO,1100130,RO,NORTE,2025,10,PREÇO PAGO PELO PRODUTOR,
ADMINISTRADOR RURAL,SEM ENCARGOS,9241,NOVA BRASILÂNDIA D'OESTE-RO,1100148,RO,NORTE,2025,10,PREÇO PAGO PELO PRODUTOR,
ADMINISTRADOR RURAL,NÃO INFORMADO,9240,LAGOA DA CONFUSÃO-TO,1711902,TO,NORTE,2025,11,PREÇO PAGO PELO PRODUTOR,
ADMINISTRADOR RURAL,NÃO INFORMADO,9240,PEDRO AFONSO-TO,1716505,TO,NORTE,2025,11,PREÇO PAGO PELO PRODUTOR,
ADMINISTRADOR RURAL,NÃO INFORMADO,9240,LAGOA DA CONFUSÃO-TO,1711902,TO,NORTE,2026,2,PREÇO PAGO PELO PRODUTOR,
ADMINISTRADOR RURAL,SEM ENCARGOS,9241,MANACAPURU-AM,1302504,AM,NORTE,2026,3,PREÇO PAGO PELO PRODUTOR,
ADMINISTRADOR RURAL,SEM ENCARGOS,9241,FLORESTA DO ARAGUAIA-PA,1503044,PA,NORTE,2026,3,PREÇO PAGO PELO PRODUTOR,
ADMINISTRADOR RURAL,NÃO INFORMADO,9240,MEDICILÂNDIA-PA,1504455,PA,NORTE,2026,3,PREÇO PAGO PELO PRODUTOR,
ADMINISTRADOR RURAL,SEM ENCARGOS,9241,ÓBIDOS-PA,1505106,PA,NORTE,2026,3,PREÇO PAGO PELO PRODUTOR,
ADMINISTRADOR RURAL,NÃO INFORMADO,9240,LAGOA DA CONFUSÃO-TO,1711902,TO,NORTE,2026,3,PREÇO PAGO PELO PRODUTOR,
ADMINISTRADOR RURAL,NÃO INFORMADO,9240,PEDRO AFONSO-TO,1716505,TO,NORTE,2026,3,PREÇO PAGO PELO PRODUTOR,
ADMINISTRADOR RURAL,NÃO INFORMADO,9240,IGARAPÉ-MIRI-PA,1503309,PA,NORTE,2026,5,PREÇO PAGO PELO PRODUTOR,
ADMINISTRADOR RURAL,SEM ENCARGOS,9241,SENA MADUREIRA-AC,1200500,AC,NORTE,2026,7,PREÇO PAGO PELO PRODUTOR,
ADMINISTRADOR RURAL,AGRICULTURA FAMILIAR,11493,XAPURI-AC,1200708,AC,NORTE,2026,7,PREÇO PAGO PELO PRODUTOR,
ADMINISTRADOR RURAL,SEM ENCARGOS,9241,BARCELOS-AM,1300409,AM,NORTE,2026,7,PREÇO PAGO PELO PRODUTOR,
ADMINISTRADOR RURAL,SEM ENCARGOS,9241,BOCA DO ACRE-AM,1300706,AM,NORTE,2026,7,PREÇO PAGO PELO PRODUTOR,
ADMINISTRADOR RURAL,NÃO INFORMADO,9240,BOCA DO ACRE-AM,1300706,AM,NORTE,2026,7,PREÇO PAGO PELO PRODUTOR,
ADMINISTRADOR RURAL,SEM ENCARGOS,9241,CARAUARI-AM,1301001,AM,NORTE,2026,7,PREÇO PAGO PELO PRODUTOR,
ADMINISTRADOR RURAL,SEM ENCARGOS,9241,COARI-AM,1301209,AM,NORTE,2026,7,PREÇO PAGO PELO PRODUTOR,
ADMINISTRADOR RURAL,SEM ENCARGOS,9241,LÁBREA-AM,1302405,AM,NORTE,2026,7,PREÇO PAGO PELO PRODUTOR,
ADMINISTRADOR RURAL,SEM ENCARGOS,9241,MANICORÉ-AM,1302702,AM,NORTE,2026,7,PREÇO PAGO PELO PRODUTOR,
ADMINISTRADOR RURAL,SEM ENCARGOS,9241,ALTAMIRA-PA,1500602,PA,NORTE,2026,7,PREÇO PAGO PELO PRODUTOR,
ADMINISTRADOR RURAL,SEM ENCARGOS,9241,BELTERRA-PA,1501451,PA,NORTE,2026,7,PREÇO PAGO PELO PRODUTOR,
ADMINISTRADOR RURAL,SEM ENCARGOS,9241,COLARES-PA,1502608,PA,NORTE,2026,7,PREÇO PAGO PELO PRODUTOR,
ADMINISTRADOR RURAL,SEM ENCARGOS,9241,CURRALINHO-PA,1502806,PA,NORTE,2026,7,PREÇO PAGO PELO PRODUTOR,
ADMINISTRADOR RURAL,NÃO INFORMADO,9240,IGARAPÉ-MIRI-PA,1503309,PA,NORTE,2026,7,PREÇO PAGO PELO PRODUTOR,
ADMINISTRADOR RURAL,SEM ENCARGOS,9241,LIMOEIRO DO AJURU-PA,1504000,PA,NORTE,2026,7,PREÇO PAGO PELO PRODUTOR,
ADMINISTRADOR RURAL,SEM ENCARGOS,9241,ORIXIMINÁ-PA,1505304,PA,NORTE,2026,7,PREÇO PAGO PELO PRODUTOR,
ADUBO ORGANICO,PALHA DE CAFÉ,15388,MACHADINHO D'OESTE-RO,1100130,RO,NORTE,2025,10,PREÇO PAGO PELO PRODUTOR,0.35
AGUADOR (ARROZ IRRIGADO),BONIFICAÇÃO,14045,LAGOA DA CONFUSÃO-TO,1711902,TO,NORTE,2025,11,PREÇO PAGO PELO PRODUTOR,
AGUADOR (ARROZ IRRIGADO),NÃO INFORMADO,5903,LAGOA DA CONFUSÃO-TO,1711902,TO,NORTE,2025,11,PREÇO PAGO PELO PRODUTOR,
ALADE,60 G/L + 90 G/L + 15,14024,PEDRO AFONSO-TO,1716505,TO,NORTE,2025,11,PREÇO PAGO PELO PRODUTOR,264.3
ALADE,60 G/L + 90 G/L + 15,14024,PEDRO AFONSO-TO,1716505,TO,NORTE,2026,3,PREÇO PAGO PELO PRODUTOR,239.2
ALGODAO EM PLUMA,TIPO BÁSICO - SLM 41,11182,DIANÓPOLIS-TO,1707009,TO,NORTE,2025,9,PREÇO RECEBIDO P/ PRODUTOR,8.0
ALGODAO EM PLUMA,TIPO BÁSICO - SLM 41,11182,DIANÓPOLIS-TO,1707009,TO,NORTE,2025,10,PREÇO RECEBIDO P/ PRODUTOR,8.0
ALGODAO EM PLUMA,TIPO BÁSICO - SLM 41,11182,DIANÓPOLIS-TO,1707009,TO,NORTE,2025,11,PREÇO RECEBIDO P/ PRODUTOR,8.0
ALGODAO EM PLUMA,TIPO BÁSICO - SLM 41,11182,DIANÓPOLIS-TO,1707009,TO,NORTE,2025,12,PREÇO RECEBIDO P/ PRODUTOR,8.0
ALIETTE,800 G/KG FOSETIL-AL,15438,NOVA BRASILÂNDIA D'OESTE-RO,1100148,RO,NORTE,2025,10,PREÇO PAGO PELO PRODUTOR,194.0
ALIMENTACAO,NÃO INFORMADO,13010,CARAUARI-AM,1301001,AM,NORTE,2026,7,PREÇO PAGO PELO PRODUTOR,35.0
ALUGUEL DE MAQUINA E IMPL,TRATOR 80 CV + IMPLE,11757,MACHADINHO D'OESTE-RO,1100130,RO,NORTE,2025,10,PREÇO PAGO PELO PRODUTOR,
ALUGUEL DE MAQUINA E IMPL,TRATOR 75 CV + IMPLE,10877,NOVA BRASILÂNDIA D'OESTE-RO,1100148,RO,NORTE,2025,10,PREÇO PAGO PELO PRODUTOR,
ALUGUEL DE MAQUINA E IMPL,TRATOR 100 CV + GRAD,13289,FLORESTA DO ARAGUAIA-PA,1503044,PA,NORTE,2026,3,PREÇO PAGO PELO PRODUTOR,
ALUGUEL DE PA CARREGADEIR,NÃO INFORMADO,5407,MACHADINHO D'OESTE-RO,1100130,RO,NORTE,2025,10,PREÇO PAGO PELO PRODUTOR,
ALUGUEL DE PA CARREGADEIR,NÃO INFORMADO,5407,NOVA BRASILÂNDIA D'OESTE-RO,1100148,RO,NORTE,2025,10,PREÇO PAGO PELO PRODUTOR,
ALUGUEL DE RETROESCAVADEI,NÃO INFORMADO,7496,MEDICILÂNDIA-PA,1504455,PA,NORTE,2026,3,PREÇO PAGO PELO PRODUTOR,
ALUGUEL DE TRATOR,140 COM IMPLEMENTO,13179,IGARAPÉ-MIRI-PA,1503309,PA,NORTE,2025,9,PREÇO PAGO PELO PRODUTOR,
ALUGUEL DE TRATOR,272 NEW HOLLAND TC59,14523,TUCUMÃ-PA,1508084,PA,NORTE,2025,9,PREÇO PAGO PELO PRODUTOR,
AMENDOA DE ANDIROBA,NÃO INFORMADO,10211,CANUTAMA-AM,1300904,AM,NORTE,2025,9,PREÇO RECEBIDO P/ PRODUTOR,0.85
AMENDOA DE ANDIROBA,NÃO INFORMADO,10211,CARAUARI-AM,1301001,AM,NORTE,2025,9,PREÇO RECEBIDO P/ PRODUTOR,1.5
AMENDOA DE ANDIROBA,NÃO INFORMADO,10211,JURUÁ-AM,1302207,AM,NORTE,2025,9,PREÇO RECEBIDO P/ PRODUTOR,1.5
AMENDOA DE ANDIROBA,NÃO INFORMADO,10211,LÁBREA-AM,1302405,AM,NORTE,2025,9,PREÇO RECEBIDO P/ PRODUTOR,1.5
AMENDOA DE ANDIROBA,NÃO INFORMADO,10211,COLARES-PA,1502608,PA,NORTE,2025,9,PREÇO RECEBIDO P/ PRODUTOR,1.2
AMENDOA DE ANDIROBA,NÃO INFORMADO,10211,SANTO ANTÔNIO DO TAUÁ-PA,1507003,PA,NORTE,2025,9,PREÇO RECEBIDO P/ PRODUTOR,1.15
AMENDOA DE ANDIROBA,NÃO INFORMADO,10211,CANUTAMA-AM,1300904,AM,NORTE,2025,10,PREÇO RECEBIDO P/ PRODUTOR,1.0
AMENDOA DE ANDIROBA,NÃO INFORMADO,10211,CARAUARI-AM,1301001,AM,NORTE,2025,10,PREÇO RECEBIDO P/ PRODUTOR,1.6
AMENDOA DE ANDIROBA,NÃO INFORMADO,10211,JURUÁ-AM,1302207,AM,NORTE,2025,10,PREÇO RECEBIDO P/ PRODUTOR,1.5
AMENDOA DE ANDIROBA,NÃO INFORMADO,10211,LÁBREA-AM,1302405,AM,NORTE,2025,10,PREÇO RECEBIDO P/ PRODUTOR,1.5
AMENDOA DE ANDIROBA,NÃO INFORMADO,10211,COLARES-PA,1502608,PA,NORTE,2025,10,PREÇO RECEBIDO P/ PRODUTOR,1.2
AMENDOA DE ANDIROBA,NÃO INFORMADO,10211,SANTO ANTÔNIO DO TAUÁ-PA,1507003,PA,NORTE,2025,10,PREÇO RECEBIDO P/ PRODUTOR,1.15
AMENDOA DE ANDIROBA,NÃO INFORMADO,10211,CANUTAMA-AM,1300904,AM,NORTE,2025,11,PREÇO RECEBIDO P/ PRODUTOR,0.85
AMENDOA DE ANDIROBA,NÃO INFORMADO,10211,CARAUARI-AM,1301001,AM,NORTE,2025,11,PREÇO RECEBIDO P/ PRODUTOR,1.5
AMENDOA DE ANDIROBA,NÃO INFORMADO,10211,JURUÁ-AM,1302207,AM,NORTE,2025,11,PREÇO RECEBIDO P/ PRODUTOR,1.5
AMENDOA DE ANDIROBA,NÃO INFORMADO,10211,LÁBREA-AM,1302405,AM,NORTE,2025,11,PREÇO RECEBIDO P/ PRODUTOR,1.5
AMENDOA DE ANDIROBA,NÃO INFORMADO,10211,COLARES-PA,1502608,PA,NORTE,2025,11,PREÇO RECEBIDO P/ PRODUTOR,1.2
AMENDOA DE ANDIROBA,NÃO INFORMADO,10211,SANTO ANTÔNIO DO TAUÁ-PA,1507003,PA,NORTE,2025,11,PREÇO RECEBIDO P/ PRODUTOR,1.15
AMENDOA DE ANDIROBA,NÃO INFORMADO,10211,CANUTAMA-AM,1300904,AM,NORTE,2025,12,PREÇO RECEBIDO P/ PRODUTOR,1.0
AMENDOA DE ANDIROBA,NÃO INFORMADO,10211,CARAUARI-AM,1301001,AM,NORTE,2025,12,PREÇO RECEBIDO P/ PRODUTOR,1.5
AMENDOA DE ANDIROBA,NÃO INFORMADO,10211,JURUÁ-AM,1302207,AM,NORTE,2025,12,PREÇO RECEBIDO P/ PRODUTOR,1.5
AMENDOA DE ANDIROBA,NÃO INFORMADO,10211,LÁBREA-AM,1302405,AM,NORTE,2025,12,PREÇO RECEBIDO P/ PRODUTOR,1.5
AMENDOA DE ANDIROBA,NÃO INFORMADO,10211,COLARES-PA,1502608,PA,NORTE,2025,12,PREÇO RECEBIDO P/ PRODUTOR,1.26
AMENDOA DE ANDIROBA,NÃO INFORMADO,10211,SANTO ANTÔNIO DO TAUÁ-PA,1507003,PA,NORTE,2025,12,PREÇO RECEBIDO P/ PRODUTOR,1.15
AMONIACO,"ANTICOAGULANTE, PARA",13907,BELTERRA-PA,1501451,PA,NORTE,2026,7,PREÇO PAGO PELO PRODUTOR,27.9
ANALISE DE LABORATORIO,SOLO COMPLETA MACRON,8402,NOVA BRASILÂNDIA D'OESTE-RO,1100148,RO,NORTE,2025,10,PREÇO PAGO PELO PRODUTOR,200.0
ANALISE DE LABORATORIO,SOLO COMPLETA MACRON,8402,MEDICILÂNDIA-PA,1504455,PA,NORTE,2026,3,PREÇO PAGO PELO PRODUTOR,38.0
APLICACAO DE AGROTOXICOS,VAZÃO: 30L,5430,LAGOA DA CONFUSÃO-TO,1711902,TO,NORTE,2025,11,PREÇO PAGO PELO PRODUTOR,
APLICACAO DE AGROTOXICOS,VAZÃO: 20L,5429,LAGOA DA CONFUSÃO-TO,1711902,TO,NORTE,2026,2,PREÇO PAGO PELO PRODUTOR,
APLICACAO DE AGROTOXICOS,VAZÃO: 20L,5429,LAGOA DA CONFUSÃO-TO,1711902,TO,NORTE,2026,3,PREÇO PAGO PELO PRODUTOR,
APROACH PRIMA,NÃO INFORMADO,9781,LAGOA DA CONFUSÃO-TO,1711902,TO,NORTE,2025,11,PREÇO PAGO PELO PRODUTOR,107.2
ARROZ,LONGO FINO TIPO 1 BE,4693,RIO BRANCO-AC,1200401,AC,NORTE,2025,9,ATACADO,4.23
ARROZ,LONGO FINO TIPO 1 BE,4693,RIO BRANCO-AC,1200401,AC,NORTE,2025,9,VAREJO,5.1
ARROZ,LONGO FINO TIPO 1 BE,4693,MANAUS-AM,1302603,AM,NORTE,2025,9,VAREJO,5.27
ARROZ,LONGO FINO TIPO 1 BE,4693,MANAUS-AM,1302603,AM,NORTE,2025,9,ATACADO,5.63
ARROZ,LONGO FINO TIPO 1 BE,4693,MACAPÁ-AP,1600303,AP,NORTE,2025,9,ATACADO,4.69
ARROZ,LONGO FINO TIPO 1 BE,4693,MACAPÁ-AP,1600303,AP,NORTE,2025,9,VAREJO,5.66
ARROZ,LONGO FINO TIPO 1 BE,4693,BELÉM-PA,1501402,PA,NORTE,2025,9,ATACADO,3.98
ARROZ,LONGO FINO TIPO 1 BE,4693,BELÉM-PA,1501402,PA,NORTE,2025,9,VAREJO,5.31
