produto,classificao_produto,id_produto,nom_municipio,cod_ibge,uf,regiao,ano,mes,data_inicial_final_semana,semana,dsc_nivel_comercializacao,valor_produto_kg
JUTA,JUTA/MALVA EM BRUTO,4594,MANACAPURU-AM,1302504,AM,NORTE,2025,10,13-10-2025 - 17-10-2025,3,PREÇO RECEBIDO P/ PR,6.0
JUTA,JUTA/MALVA EM BRUTO,4594,MANACAPURU-AM,1302504,AM,NORTE,2025,10,29-09-2025 - 03-10-2025,1,PREÇO RECEBIDO P/ PR,6.0
JUTA,JUTA/MALVA EM BRUTO,4594,MANACAPURU-AM,1302504,AM,NORTE,2025,11,17-11-2025 - 21-11-2025,3,PREÇO RECEBIDO P/ PR,5.5
JUTA,JUTA/MALVA EM BRUTO,4594,MANACAPURU-AM,1302504,AM,NORTE,2025,11,24-11-2025 - 28-11-2025,4,PREÇO RECEBIDO P/ PR,5.5
JUTA,JUTA/MALVA EM BRUTO,4594,MANACAPURU-AM,1302504,AM,NORTE,2025,11,03-11-2025 - 07-11-2025,1,PREÇO RECEBIDO P/ PR,5.5
JUTA,JUTA/MALVA EM BRUTO,4594,MANACAPURU-AM,1302504,AM,NORTE,2025,11,10-11-2025 - 14-11-2025,2,PREÇO RECEBIDO P/ PR,5.5
JUTA,EMBONECADA TIPO 3,15460,MANACAPURU-AM,1302504,AM,NORTE,2025,12,01-12-2025 - 05-12-2025,1,PREÇO RECEBIDO P/ PR,5.1
KLORPAN 480 EC,480 G/L CLORPIRIFÓS,11364,NOVA BRASILÂNDIA D'OESTE-RO,1100148,RO,NORTE,2025,10,06-10-2025 - 10-10-2025,2,PREÇO PAGO PELO PROD,67.67
KLORPAN 480 EC,480 G/L CLORPIRIFÓS,11364,NOVA BRASILÂNDIA D'OESTE-RO,1100148,RO,NORTE,2025,10,20-10-2025 - 24-10-2025,4,PREÇO PAGO PELO PROD,67.67
KLORPAN 480 EC,480 G/L CLORPIRIFÓS,11364,NOVA BRASILÂNDIA D'OESTE-RO,1100148,RO,NORTE,2025,10,27-10-2025 - 31-10-2025,5,PREÇO PAGO PELO PROD,67.67
KLORPAN 480 EC,480 G/L CLORPIRIFÓS,11364,NOVA BRASILÂNDIA D'OESTE-RO,1100148,RO,NORTE,2025,10,29-09-2025 - 03-10-2025,1,PREÇO PAGO PELO PROD,67.67
KLORPAN 480 EC,480 G/L CLORPIRIFÓS,11364,NOVA BRASILÂNDIA D'OESTE-RO,1100148,RO,NORTE,2025,10,13-10-2025 - 17-10-2025,3,PREÇO PAGO PELO PROD,67.67
LAMINA (FACA),PARA SANGRIA,11619,SENA MADUREIRA-AC,1200500,AC,NORTE,2026,7,29-06-2026 - 03-07-2026,1,PREÇO PAGO PELO PROD,20.0
LAMINA (FACA),PARA SANGRIA,11619,SENA MADUREIRA-AC,1200500,AC,NORTE,2026,7,27-07-2026 - 31-07-2026,5,PREÇO PAGO PELO PROD,20.0
LAMINA (FACA),PARA SANGRIA,11619,XAPURI-AC,1200708,AC,NORTE,2026,7,27-07-2026 - 31-07-2026,5,PREÇO PAGO PELO PROD,22.0
LAMINA (FACA),PARA SANGRIA,11619,XAPURI-AC,1200708,AC,NORTE,2026,7,20-07-2026 - 24-07-2026,4,PREÇO PAGO PELO PROD,22.0
LAMINA (FACA),PARA SANGRIA,11619,BELTERRA-PA,1501451,PA,NORTE,2026,7,27-07-2026 - 31-07-2026,5,PREÇO PAGO PELO PROD,75.0
LAMINA (FACA),PARA SANGRIA,11619,BELTERRA-PA,1501451,PA,NORTE,2026,7,13-07-2026 - 17-07-2026,3,PREÇO PAGO PELO PROD,75.0
LAMINA (FACA),PARA SANGRIA,11619,BELTERRA-PA,1501451,PA,NORTE,2026,7,06-07-2026 - 10-07-2026,2,PREÇO PAGO PELO PROD,75.0
LAMINA (FACA),PARA SANGRIA,11619,BELTERRA-PA,1501451,PA,NORTE,2026,7,29-06-2026 - 03-07-2026,1,PREÇO PAGO PELO PROD,75.0
LAMINA (FACA),PARA SANGRIA,11619,BELTERRA-PA,1501451,PA,NORTE,2026,7,20-07-2026 - 24-07-2026,4,PREÇO PAGO PELO PROD,75.0
LANTERNA,LED,11618,SENA MADUREIRA-AC,1200500,AC,NORTE,2026,7,27-07-2026 - 31-07-2026,5,PREÇO PAGO PELO PROD,180.0
LANTERNA,LED,11618,SENA MADUREIRA-AC,1200500,AC,NORTE,2026,7,29-06-2026 - 03-07-2026,1,PREÇO PAGO PELO PROD,180.0
LANTERNA,"LED, DE CABEÇA",15334,BARCELOS-AM,1300409,AM,NORTE,2026,7,27-07-2026 - 31-07-2026,5,PREÇO PAGO PELO PROD,43.0
LANTERNA,"LED, DE CABEÇA",15334,BARCELOS-AM,1300409,AM,NORTE,2026,7,20-07-2026 - 24-07-2026,4,PREÇO PAGO PELO PROD,43.0
LANTERNA,"LED, DE CABEÇA",15334,BARCELOS-AM,1300409,AM,NORTE,2026,7,13-07-2026 - 17-07-2026,3,PREÇO PAGO PELO PROD,43.0
LANTERNA,"LED, DE CABEÇA",15334,BARCELOS-AM,1300409,AM,NORTE,2026,7,29-06-2026 - 03-07-2026,1,PREÇO PAGO PELO PROD,43.0
LANTERNA,"LED, DE CABEÇA",15334,BARCELOS-AM,1300409,AM,NORTE,2026,7,06-07-2026 - 10-07-2026,2,PREÇO PAGO PELO PROD,43.0
LANTERNA,PILHA,14871,ALTAMIRA-PA,1500602,PA,NORTE,2026,7,20-07-2026 - 24-07-2026,4,PREÇO PAGO PELO PROD,45.0
LANTERNA,PILHA,14871,ALTAMIRA-PA,1500602,PA,NORTE,2026,7,29-06-2026 - 03-07-2026,1,PREÇO PAGO PELO PROD,45.0
LANTERNA,PILHA,14871,ALTAMIRA-PA,1500602,PA,NORTE,2026,7,06-07-2026 - 10-07-2026,2,PREÇO PAGO PELO PROD,45.0
LANTERNA,PILHA,14871,ALTAMIRA-PA,1500602,PA,NORTE,2026,7,13-07-2026 - 17-07-2026,3,PREÇO PAGO PELO PROD,45.0
LANTERNA,PILHA,14871,ALTAMIRA-PA,1500602,PA,NORTE,2026,7,27-07-2026 - 31-07-2026,5,PREÇO PAGO PELO PROD,45.0
LANTERNA,LED,11618,ORIXIMINÁ-PA,1505304,PA,NORTE,2026,7,13-07-2026 - 17-07-2026,3,PREÇO PAGO PELO PROD,22.0
LANTERNA,LED,11618,ORIXIMINÁ-PA,1505304,PA,NORTE,2026,7,06-07-2026 - 10-07-2026,2,PREÇO PAGO PELO PROD,22.0
LANTERNA,LED,11618,ORIXIMINÁ-PA,1505304,PA,NORTE,2026,7,29-06-2026 - 03-07-2026,1,PREÇO PAGO PELO PROD,22.0
LANTERNA,LED,11618,ORIXIMINÁ-PA,1505304,PA,NORTE,2026,7,20-07-2026 - 24-07-2026,4,PREÇO PAGO PELO PROD,22.0
LANTERNA,LED,11618,ORIXIMINÁ-PA,1505304,PA,NORTE,2026,7,27-07-2026 - 31-07-2026,5,PREÇO PAGO PELO PROD,22.0
LARANJA,INDÚSTRIA PERA,12290,CAPITÃO POÇO-PA,1502301,PA,NORTE,2025,9,01-09-2025 - 05-09-2025,1,PREÇO RECEBIDO P/ PR,0.45
LARANJA,INDÚSTRIA PERA,12290,CAPITÃO POÇO-PA,1502301,PA,NORTE,2025,9,08-09-2025 - 12-09-2025,2,PREÇO RECEBIDO P/ PR,0.45
LARANJA,INDÚSTRIA PERA,12290,CAPITÃO POÇO-PA,1502301,PA,NORTE,2025,9,22-09-2025 - 26-09-2025,4,PREÇO RECEBIDO P/ PR,0.45
LARANJA,INDÚSTRIA PERA,12290,CAPITÃO POÇO-PA,1502301,PA,NORTE,2025,9,15-09-2025 - 19-09-2025,3,PREÇO RECEBIDO P/ PR,0.45
LARANJA,INDÚSTRIA PERA,12290,CAPITÃO POÇO-PA,1502301,PA,NORTE,2025,10,29-09-2025 - 03-10-2025,1,PREÇO RECEBIDO P/ PR,0.45
LARANJA,INDÚSTRIA PERA,12290,CAPITÃO POÇO-PA,1502301,PA,NORTE,2025,10,06-10-2025 - 10-10-2025,2,PREÇO RECEBIDO P/ PR,0.45
LARANJA,INDÚSTRIA PERA,12290,CAPITÃO POÇO-PA,1502301,PA,NORTE,2025,10,13-10-2025 - 17-10-2025,3,PREÇO RECEBIDO P/ PR,0.7
LARANJA,INDÚSTRIA PERA,12290,CAPITÃO POÇO-PA,1502301,PA,NORTE,2025,10,20-10-2025 - 24-10-2025,4,PREÇO RECEBIDO P/ PR,0.7
LARANJA,INDÚSTRIA PERA,12290,CAPITÃO POÇO-PA,1502301,PA,NORTE,2025,10,27-10-2025 - 31-10-2025,5,PREÇO RECEBIDO P/ PR,0.7
LARANJA,INDÚSTRIA PERA,12290,CAPITÃO POÇO-PA,1502301,PA,NORTE,2025,11,03-11-2025 - 07-11-2025,1,PREÇO RECEBIDO P/ PR,0.7
LARANJA,INDÚSTRIA PERA,12290,CAPITÃO POÇO-PA,1502301,PA,NORTE,2025,11,10-11-2025 - 14-11-2025,2,PREÇO RECEBIDO P/ PR,0.7
LARANJA,INDÚSTRIA PERA,12290,CAPITÃO POÇO-PA,1502301,PA,NORTE,2025,11,17-11-2025 - 21-11-2025,3,PREÇO RECEBIDO P/ PR,0.5
LARANJA,INDÚSTRIA PERA,12290,CAPITÃO POÇO-PA,1502301,PA,NORTE,2025,11,24-11-2025 - 28-11-2025,4,PREÇO RECEBIDO P/ PR,0.5
LARANJA,INDÚSTRIA PERA,12290,CAPITÃO POÇO-PA,1502301,PA,NORTE,2025,12,29-12-2025 - 02-01-2026,5,PREÇO RECEBIDO P/ PR,0.35
LARANJA,INDÚSTRIA PERA,12290,CAPITÃO POÇO-PA,1502301,PA,NORTE,2025,12,08-12-2025 - 12-12-2025,2,PREÇO RECEBIDO P/ PR,0.45
LARANJA,INDÚSTRIA PERA,12290,CAPITÃO POÇO-PA,1502301,PA,NORTE,2025,12,15-12-2025 - 19-12-2025,3,PREÇO RECEBIDO P/ PR,0.45
LARANJA,INDÚSTRIA PERA,12290,CAPITÃO POÇO-PA,1502301,PA,NORTE,2025,12,22-12-2025 - 26-12-2025,4,PREÇO RECEBIDO P/ PR,0.35
LARANJA,INDÚSTRIA PERA,12290,CAPITÃO POÇO-PA,1502301,PA,NORTE,2025,12,01-12-2025 - 05-12-2025,1,PREÇO RECEBIDO P/ PR,0.45
LATAO (PARA COLHEITA),NÃO INFORMADO,12596,MACHADINHO D'OESTE-RO,1100130,RO,NORTE,2025,10,29-09-2025 - 03-10-2025,1,PREÇO PAGO PELO PROD,35.0
LATAO (PARA COLHEITA),NÃO INFORMADO,12596,MACHADINHO D'OESTE-RO,1100130,RO,NORTE,2025,10,27-10-2025 - 31-10-2025,5,PREÇO PAGO PELO PROD,35.0
LATAO (PARA COLHEITA),NÃO INFORMADO,12596,MACHADINHO D'OESTE-RO,1100130,RO,NORTE,2025,10,20-10-2025 - 24-10-2025,4,PREÇO PAGO PELO PROD,35.0
LATAO (PARA COLHEITA),NÃO INFORMADO,12596,MACHADINHO D'OESTE-RO,1100130,RO,NORTE,2025,10,13-10-2025 - 17-10-2025,3,PREÇO PAGO PELO PROD,35.0
LATAO (PARA COLHEITA),NÃO INFORMADO,12596,MACHADINHO D'OESTE-RO,1100130,RO,NORTE,2025,10,06-10-2025 - 10-10-2025,2,PREÇO PAGO PELO PROD,35.0
LAVADOR DE MAQUINAS,NÃO INFORMADO,4401,LAGOA DA CONFUSÃO-TO,1711902,TO,NORTE,2025,11,03-11-2025 - 07-11-2025,1,PREÇO PAGO PELO PROD,
LAVADOR DE MAQUINAS,NÃO INFORMADO,4401,LAGOA DA CONFUSÃO-TO,1711902,TO,NORTE,2025,11,10-11-2025 - 14-11-2025,2,PREÇO PAGO PELO PROD,
LAVADOR DE MAQUINAS,NÃO INFORMADO,4401,LAGOA DA CONFUSÃO-TO,1711902,TO,NORTE,2025,11,24-11-2025 - 28-11-2025,4,PREÇO PAGO PELO PROD,
LAVADOR DE MAQUINAS,NÃO INFORMADO,4401,LAGOA DA CONFUSÃO-TO,1711902,TO,NORTE,2025,11,17-11-2025 - 21-11-2025,3,PREÇO PAGO PELO PROD,
LAVADOR DE MAQUINAS,NÃO INFORMADO,4401,LAGOA DA CONFUSÃO-TO,1711902,TO,NORTE,2026,2,16-02-2026 - 20-02-2026,3,PREÇO PAGO PELO PROD,
LAVADOR DE MAQUINAS,NÃO INFORMADO,4401,LAGOA DA CONFUSÃO-TO,1711902,TO,NORTE,2026,2,09-02-2026 - 13-02-2026,2,PREÇO PAGO PELO PROD,
LAVADOR DE MAQUINAS,NÃO INFORMADO,4401,LAGOA DA CONFUSÃO-TO,1711902,TO,NORTE,2026,2,02-02-2026 - 06-02-2026,1,PREÇO PAGO PELO PROD,
LAVADOR DE MAQUINAS,NÃO INFORMADO,4401,LAGOA DA CONFUSÃO-TO,1711902,TO,NORTE,2026,2,23-02-2026 - 27-02-2026,4,PREÇO PAGO PELO PROD,
LAVADOR DE MAQUINAS,NÃO INFORMADO,4401,LAGOA DA CONFUSÃO-TO,1711902,TO,NORTE,2026,3,02-03-2026 - 06-03-2026,1,PREÇO PAGO PELO PROD,
LAVADOR DE MAQUINAS,NÃO INFORMADO,4401,LAGOA DA CONFUSÃO-TO,1711902,TO,NORTE,2026,3,16-03-2026 - 20-03-2026,3,PREÇO PAGO PELO PROD,
LAVADOR DE MAQUINAS,NÃO INFORMADO,4401,LAGOA DA CONFUSÃO-TO,1711902,TO,NORTE,2026,3,09-03-2026 - 13-03-2026,2,PREÇO PAGO PELO PROD,
LAVADOR DE MAQUINAS,NÃO INFORMADO,4401,LAGOA DA CONFUSÃO-TO,1711902,TO,NORTE,2026,3,23-03-2026 - 27-03-2026,4,PREÇO PAGO PELO PROD,
LEITE DE VACA,LONGA VIDA INTEGRAL,4998,RIO BRANCO-AC,1200401,AC,NORTE,2025,9,22-09-2025 - 26-09-2025,4,ATACADO,6.54
LEITE DE VACA,IN NATURA,6542,RIO BRANCO-AC,1200401,AC,NORTE,2025,9,15-09-2025 - 19-09-2025,3,PREÇO RECEBIDO P/ PR,2.72
LEITE DE VACA,IN NATURA,6542,RIO BRANCO-AC,1200401,AC,NORTE,2025,9,01-09-2025 - 05-09-2025,1,PREÇO RECEBIDO P/ PR,2.72
LEITE DE VACA,IN NATURA,6542,RIO BRANCO-AC,1200401,AC,NORTE,2025,9,08-09-2025 - 12-09-2025,2,PREÇO RECEBIDO P/ PR,2.71
LEITE DE VACA,IN NATURA,6542,RIO BRANCO-AC,1200401,AC,NORTE,2025,9,22-09-2025 - 26-09-2025,4,PREÇO RECEBIDO P/ PR,2.71
LEITE DE VACA,LONGA VIDA INTEGRAL,4998,RIO BRANCO-AC,1200401,AC,NORTE,2025,9,01-09-2025 - 05-09-2025,1,ATACADO,6.54
LEITE DE VACA,LONGA VIDA INTEGRAL,4998,RIO BRANCO-AC,1200401,AC,NORTE,2025,9,08-09-2025 - 12-09-2025,2,ATACADO,6.54
LEITE DE VACA,LONGA VIDA INTEGRAL,4998,RIO BRANCO-AC,1200401,AC,NORTE,2025,9,15-09-2025 - 19-09-2025,3,ATACADO,6.54
LEITE DE VACA,EM PÓ INTEGRAL,4990,RIO BRANCO-AC,1200401,AC,NORTE,2025,9,22-09-2025 - 26-09-2025,4,ATACADO,40.83
LEITE DE VACA,EM PÓ INTEGRAL,4990,RIO BRANCO-AC,1200401,AC,NORTE,2025,9,01-09-2025 - 05-09-2025,1,ATACADO,40.83
LEITE DE VACA,EM PÓ INTEGRAL,4990,RIO BRANCO-AC,1200401,AC,NORTE,2025,9,08-09-2025 - 12-09-2025,2,ATACADO,40.83
LEITE DE VACA,EM PÓ INTEGRAL,4990,RIO BRANCO-AC,1200401,AC,NORTE,2025,9,15-09-2025 - 19-09-2025,3,ATACADO,40.83
LEITE DE VACA,LONGA VIDA INTEGRAL,4998,RIO BRANCO-AC,1200401,AC,NORTE,2025,9,15-09-2025 - 19-09-2025,3,VAREJO,7.23
LEITE DE VACA,LONGA VIDA INTEGRAL,4998,RIO BRANCO-AC,1200401,AC,NORTE,2025,9,22-09-2025 - 26-09-2025,4,VAREJO,7.23
LEITE DE VACA,LONGA VIDA INTEGRAL,4998,RIO BRANCO-AC,1200401,AC,NORTE,2025,9,01-09-2025 - 05-09-2025,1,VAREJO,7.23
LEITE DE VACA,LONGA VIDA INTEGRAL,4998,RIO BRANCO-AC,1200401,AC,NORTE,2025,9,08-09-2025 - 12-09-2025,2,VAREJO,7.23
LEITE DE VACA,IN NATURA,6542,AUTAZES-AM,1300300,AM,NORTE,2025,9,08-09-2025 - 12-09-2025,2,PREÇO RECEBIDO P/ PR,4.66
LEITE DE VACA,IN NATURA,6542,AUTAZES-AM,1300300,AM,NORTE,2025,9,22-09-2025 - 26-09-2025,4,PREÇO RECEBIDO P/ PR,4.66
LEITE DE VACA,IN NATURA,6542,AUTAZES-AM,1300300,AM,NORTE,2025,9,15-09-2025 - 19-09-2025,3,PREÇO RECEBIDO P/ PR,4.66
LEITE DE VACA,IN NATURA,6542,AUTAZES-AM,1300300,AM,NORTE,2025,9,01-09-2025 - 05-09-2025,1,PREÇO RECEBIDO P/ PR,4.66
LEITE DE VACA,LONGA VIDA INTEGRAL,4998,MANAUS-AM,1302603,AM,NORTE,2025,9,15-09-2025 - 19-09-2025,3,ATACADO,6.92
LEITE DE VACA,LONGA VIDA INTEGRAL,4998,MANAUS-AM,1302603,AM,NORTE,2025,9,08-09-2025 - 12-09-2025,2,ATACADO,6.92
LEITE DE VACA,LONGA VIDA INTEGRAL,4998,MANAUS-AM,1302603,AM,NORTE,2025,9,01-09-2025 - 05-09-2025,1,ATACADO,6.92
LEITE DE VACA,LONGA VIDA INTEGRAL,4998,MANAUS-AM,1302603,AM,NORTE,2025,9,22-09-2025 - 26-09-2025,4,ATACADO,6.92
LEITE DE VACA,LONGA VIDA INTEGRAL,4998,MANAUS-AM,1302603,AM,NORTE,2025,9,08-09-2025 - 12-09-2025,2,VAREJO,7.02
LEITE DE VACA,LONGA VIDA INTEGRAL,4998,MANAUS-AM,1302603,AM,NORTE,2025,9,01-09-2025 - 05-09-2025,1,VAREJO,7.02
LEITE DE VACA,LONGA VIDA INTEGRAL,4998,MANAUS-AM,1302603,AM,NORTE,2025,9,22-09-2025 - 26-09-2025,4,VAREJO,7.02
LEITE DE VACA,LONGA VIDA INTEGRAL,4998,MANAUS-AM,1302603,AM,NORTE,2025,9,15-09-2025 - 19-09-2025,3,VAREJO,7.02
LEITE DE VACA,EM PÓ INTEGRAL,4990,MANAUS-AM,1302603,AM,NORTE,2025,9,08-09-2025 - 12-09-2025,2,ATACADO,39.75
LEITE DE VACA,EM PÓ INTEGRAL,4990,MANAUS-AM,1302603,AM,NORTE,2025,9,22-09-2025 - 26-09-2025,4,ATACADO,39.75
LEITE DE VACA,EM PÓ INTEGRAL,4990,MANAUS-AM,1302603,AM,NORTE,2025,9,01-09-2025 - 05-09-2025,1,ATACADO,39.75
LEITE DE VACA,EM PÓ INTEGRAL,4990,MANAUS-AM,1302603,AM,NORTE,2025,9,15-09-2025 - 19-09-2025,3,ATACADO,39.75
LEITE DE VACA,IN NATURA,6542,AMAPÁ-AP,1600105,AP,NORTE,2025,9,01-09-2025 - 05-09-2025,1,PREÇO RECEBIDO P/ PR,3.88
LEITE DE VACA,EM PÓ INTEGRAL,4990,MACAPÁ-AP,1600303,AP,NORTE,2025,9,15-09-2025 - 19-09-2025,3,ATACADO,33.26
LEITE DE VACA,LONGA VIDA INTEGRAL,4998,MACAPÁ-AP,1600303,AP,NORTE,2025,9,22-09-2025 - 26-09-2025,4,ATACADO,7.02
LEITE DE VACA,LONGA VIDA INTEGRAL,4998,MACAPÁ-AP,1600303,AP,NORTE,2025,9,08-09-2025 - 12-09-2025,2,ATACADO,7.02
LEITE DE VACA,LONGA VIDA INTEGRAL,4998,MACAPÁ-AP,1600303,AP,NORTE,2025,9,01-09-2025 - 05-09-2025,1,ATACADO,7.02
LEITE DE VACA,EM PÓ INTEGRAL,4990,MACAPÁ-AP,1600303,AP,NORTE,2025,9,22-09-2025 - 26-09-2025,4,ATACADO,33.26
LEITE DE VACA,EM PÓ INTEGRAL,4990,MACAPÁ-AP,1600303,AP,NORTE,2025,9,08-09-2025 - 12-09-2025,2,ATACADO,33.26
LEITE DE VACA,EM PÓ INTEGRAL,4990,MACAPÁ-AP,1600303,AP,NORTE,2025,9,01-09-2025 - 05-09-2025,1,ATACADO,33.26
LEITE DE VACA,LONGA VIDA INTEGRAL,4998,MACAPÁ-AP,1600303,AP,NORTE,2025,9,15-09-2025 - 19-09-2025,3,ATACADO,7.02
LEITE DE VACA,LONGA VIDA INTEGRAL,4998,MACAPÁ-AP,1600303,AP,NORTE,2025,9,22-09-2025 - 26-09-2025,4,VAREJO,8.02
LEITE DE VACA,LONGA VIDA INTEGRAL,4998,MACAPÁ-AP,1600303,AP,NORTE,2025,9,08-09-2025 - 12-09-2025,2,VAREJO,8.02
LEITE DE VACA,LONGA VIDA INTEGRAL,4998,MACAPÁ-AP,1600303,AP,NORTE,2025,9,01-09-2025 - 05-09-2025,1,VAREJO,8.02
LEITE DE VACA,LONGA VIDA INTEGRAL,4998,MACAPÁ-AP,1600303,AP,NORTE,2025,9,15-09-2025 - 19-09-2025,3,VAREJO,8.02
LEITE DE VACA,IN NATURA,6542,PORTO GRANDE-AP,1600535,AP,NORTE,2025,9,01-09-2025 - 05-09-2025,1,PREÇO RECEBIDO P/ PR,3.88
LEITE DE VACA,IN NATURA,6542,PORTO GRANDE-AP,1600535,AP,NORTE,2025,9,15-09-2025 - 19-09-2025,3,PREÇO RECEBIDO P/ PR,3.88
LEITE DE VACA,IN NATURA,6542,PORTO GRANDE-AP,1600535,AP,NORTE,2025,9,08-09-2025 - 12-09-2025,2,PREÇO RECEBIDO P/ PR,3.88
LEITE DE VACA,IN NATURA,6542,PORTO GRANDE-AP,1600535,AP,NORTE,2025,9,22-09-2025 - 26-09-2025,4,PREÇO RECEBIDO P/ PR,3.88
LEITE DE VACA,LONGA VIDA INTEGRAL,4998,BELÉM-PA,1501402,PA,NORTE,2025,9,08-09-2025 - 12-09-2025,2,ATACADO,6.06
LEITE DE VACA,LONGA VIDA INTEGRAL,4998,BELÉM-PA,1501402,PA,NORTE,2025,9,01-09-2025 - 05-09-2025,1,ATACADO,6.06
LEITE DE VACA,EM PÓ INTEGRAL,4990,BELÉM-PA,1501402,PA,NORTE,2025,9,08-09-2025 - 12-09-2025,2,ATACADO,36.07
LEITE DE VACA,EM PÓ INTEGRAL,4990,BELÉM-PA,1501402,PA,NORTE,2025,9,01-09-2025 - 05-09-2025,1,ATACADO,36.07
LEITE DE VACA,EM PÓ INTEGRAL,4990,BELÉM-PA,1501402,PA,NORTE,2025,9,15-09-2025 - 19-09-2025,3,ATACADO,36.07
LEITE DE VACA,LONGA VIDA INTEGRAL,4998,BELÉM-PA,1501402,PA,NORTE,2025,9,22-09-2025 - 26-09-2025,4,ATACADO,6.06
LEITE DE VACA,LONGA VIDA INTEGRAL,4998,BELÉM-PA,1501402,PA,NORTE,2025,9,15-09-2025 - 19-09-2025,3,ATACADO,6.06
LEITE DE VACA,EM PÓ INTEGRAL,4990,BELÉM-PA,1501402,PA,NORTE,2025,9,22-09-2025 - 26-09-2025,4,ATACADO,36.07
LEITE DE VACA,LONGA VIDA INTEGRAL,4998,BELÉM-PA,1501402,PA,NORTE,2025,9,01-09-2025 - 05-09-2025,1,VAREJO,7.93
LEITE DE VACA,LONGA VIDA INTEGRAL,4998,BELÉM-PA,1501402,PA,NORTE,2025,9,22-09-2025 - 26-09-2025,4,VAREJO,7.93
LEITE DE VACA,LONGA VIDA INTEGRAL,4998,BELÉM-PA,1501402,PA,NORTE,2025,9,08-09-2025 - 12-09-2025,2,VAREJO,7.93
LEITE DE VACA,LONGA VIDA INTEGRAL,4998,BELÉM-PA,1501402,PA,NORTE,2025,9,15-09-2025 - 19-09-2025,3,VAREJO,7.93
LEITE DE VACA,IN NATURA,6542,CONCEIÇÃO DO ARAGUAIA-PA,1502707,PA,NORTE,2025,9,15-09-2025 - 19-09-2025,3,PREÇO RECEBIDO P/ PR,1.65
LEITE DE VACA,IN NATURA,6542,CONCEIÇÃO DO ARAGUAIA-PA,1502707,PA,NORTE,2025,9,22-09-2025 - 26-09-2025,4,PREÇO RECEBIDO P/ PR,1.65
LEITE DE VACA,IN NATURA,6542,CONCEIÇÃO DO ARAGUAIA-PA,1502707,PA,NORTE,2025,9,08-09-2025 - 12-09-2025,2,PREÇO RECEBIDO P/ PR,1.65
LEITE DE VACA,IN NATURA,6542,CONCEIÇÃO DO ARAGUAIA-PA,1502707,PA,NORTE,2025,9,01-09-2025 - 05-09-2025,1,PREÇO RECEBIDO P/ PR,1.65
LEITE DE VACA,IN NATURA,6542,ITUPIRANGA-PA,1503705,PA,NORTE,2025,9,22-09-2025 - 26-09-2025,4,PREÇO RECEBIDO P/ PR,2.18
LEITE DE VACA,IN NATURA,6542,ITUPIRANGA-PA,1503705,PA,NORTE,2025,9,15-09-2025 - 19-09-2025,3,PREÇO RECEBIDO P/ PR,1.99
LEITE DE VACA,IN NATURA,6542,ITUPIRANGA-PA,1503705,PA,NORTE,2025,9,08-09-2025 - 12-09-2025,2,PREÇO RECEBIDO P/ PR,1.99
LEITE DE VACA,IN NATURA,6542,ITUPIRANGA-PA,1503705,PA,NORTE,2025,9,01-09-2025 - 05-09-2025,1,PREÇO RECEBIDO P/ PR,1.99
LEITE DE VACA,IN NATURA,6542,MARABÁ-PA,1504208,PA,NORTE,2025,9,08-09-2025 - 12-09-2025,2,PREÇO RECEBIDO P/ PR,2.14
LEITE DE VACA,IN NATURA,6542,MARABÁ-PA,1504208,PA,NORTE,2025,9,22-09-2025 - 26-09-2025,4,PREÇO RECEBIDO P/ PR,2.04
LEITE DE VACA,IN NATURA,6542,MARABÁ-PA,1504208,PA,NORTE,2025,9,15-09-2025 - 19-09-2025,3,PREÇO RECEBIDO P/ PR,2.04
LEITE DE VACA,IN NATURA,6542,MARABÁ-PA,1504208,PA,NORTE,2025,9,01-09-2025 - 05-09-2025,1,PREÇO RECEBIDO P/ PR,2.14
LEITE DE VACA,IN NATURA,6542,COLORADO DO OESTE-RO,1100064,RO,NORTE,2025,9,01-09-2025 - 05-09-2025,1,PREÇO RECEBIDO P/ PR,1.79
LEITE DE VACA,IN NATURA,6542,COLORADO DO OESTE-RO,1100064,RO,NORTE,2025,9,22-09-2025 - 26-09-2025,4,PREÇO RECEBIDO P/ PR,2.04
LEITE DE VACA,IN NATURA,6542,COLORADO DO OESTE-RO,1100064,RO,NORTE,2025,9,15-09-2025 - 19-09-2025,3,PREÇO RECEBIDO P/ PR,1.79
LEITE DE VACA,IN NATURA,6542,COLORADO DO OESTE-RO,1100064,RO,NORTE,2025,9,08-09-2025 - 12-09-2025,2,PREÇO RECEBIDO P/ PR,1.79
LEITE DE VACA,IN NATURA,6542,OURO PRETO DO OESTE-RO,1100155,RO,NORTE,2025,9,15-09-2025 - 19-09-2025,3,PREÇO RECEBIDO P/ PR,1.94
LEITE DE VACA,IN NATURA,6542,OURO PRETO DO OESTE-RO,1100155,RO,NORTE,2025,9,01-09-2025 - 05-09-2025,1,PREÇO RECEBIDO P/ PR,1.94
LEITE DE VACA,IN NATURA,6542,OURO PRETO DO OESTE-RO,1100155,RO,NORTE,2025,9,08-09-2025 - 12-09-2025,2,PREÇO RECEBIDO P/ PR,1.94
LEITE DE VACA,IN NATURA,6542,OURO PRETO DO OESTE-RO,1100155,RO,NORTE,2025,9,22-09-2025 - 26-09-2025,4,PREÇO RECEBIDO P/ PR,1.94
